"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260607858/0/60/45/fa8e9b8081660b1a9503986cce40868a/13/236c16886fe6c9f27f335943d5d38341/260607858.JPG","N231780","Land Only","S","5278 COOK CRESCENT","Hart Highway","155",,,"0.00",,"PG City North (Zone 73)","024-342-165","V2K 5G7","45.28","Road Access",,"$56,500","0.86",,"3/20/2014","Other",,"RS2M","$65,900"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260608017/0/60/45/cd3d9a9f01ba2a699774f6ec270411e0/13/c4cd498c08a5c0a925989c37a5261d8e/260608017.JPG","N231782","Land Only","S","5180 COOK PLACE","Hart Highway","155",,,"6,243.00",,"PG City North (Zone 73)","024-342-068","V2K 5G7","45.28","Road Access",,"$56,500","0.94","$9.05","3/20/2014","Other",,"RS2M","$59,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260740011/0/60/45/760f6107327c083d188c3c34145a8130/15/02e758d7dced4828ffb4fb447d3ba6e1/260740011.JPG","F1401733","Residential Detached","S","78 9080 198 STREET","Walnut Grove","53","2","1973","0.00","Manufactured","Langley","900-569-806","V1M 3A8","0.00",,,"$58,500","0.82","$43.46","3/17/2014","Manufactured","2","MHP","$71,500"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260795364/0/60/45/09b8217a7c10637f010f08c08a61cc78/15/856bd3a575cd07e1c66e05a0cfd44225/260795364.JPG","F1404289","Residential Attached","S","313 11816 88 AVENUE","Annieville","22","0","1971","0.00","Apartment/Condo","N. Delta","001-074-113","V4C 3C5","0.00",,,"$69,000","0.92","$154.71","3/13/2014","Apartment/Condo","1","RM7","$74,800"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260731081/0/60/45/09c9da50e1f84f89563a849ce529c008/15/8cbb1cae6dec2f6ba0b4ebd8be3d38da/260731081.JPG","F1401350","Residential Attached","S","310 32040 PEARDONVILLE ROAD","Abbotsford West","56","2","1978","0.00","Apartment/Condo","Abbotsford","000-525-855","V2T 6N8","0.00",,,"$70,000","0.88","$65.60","3/14/2014","Apartment/Condo","1","MULTI","$79,900"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260737807/0/60/45/63032db111631b8e72adbab6b873358e/16/21c9cf59d867687caca94bc3df027b9a/260737807.JPG","V1043451","Residential Detached","S","86 201 CAYER STREET","Maillardville","56","2","1971","0.00","Manufactured","Coquitlam","800-083-152","V3K 2X8","0.00",,,"$73,800","0.99","$85.42","3/18/2014","Manufactured","1","MMH1","$74,500"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260674257/0/60/45/e0d857033487e9fe2f5df578e97082b8/16/0969a753c3d9e4c1c672f378352ff535/260674257.JPG","V1037908","Residential Detached","S","263 201 CAYER STREET","Maillardville","110","3","1972","0.00","Manufactured","Coquitlam","800-082-120","V3K 2X8","0.00",,,"$75,000","0.88","$71.02","3/21/2014","Manufactured","1","MANUF","$84,800"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260839448/0/60/45/576fbad7a94d5c9308354266bb31278d/14/ec9dfe197bafac44eabc477c17a530fd/260839448.JPG","H1400958","Residential Detached","S","64 6338 VEDDER ROAD","Sardis East Vedder Rd","6","2","1976","0.00","Manufactured","Sardis","700-009-106","V2R 3R3","0.00",,,"$77,000","0.96","$61.70","3/19/2014","Manufactured","2","RMH","$79,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260622347/0/60/45/7b22d5e7e32da3da1079b05088692615/13/e93fc17cc66d42b0c51e018089fa1619/260622347.JPG","N231896","Residential Detached","S","23156 IRWIN ROAD","Fort Fraser","137","3","9999","0.00","House with Acreage","Vanderhoof And Area (Zone 56)","007-752-130","V0J 1N0","0.00",,,"$77,500","0.98","$30.90","3/15/2014","House with Acreage","2","H1","$79,500"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260660696/0/60/45/d69e10aa2301d4c1b2a724232ae263ed/14/5ee47598895b38f33d4d8cecbab48227/260660696.JPG","H1304354","Residential Detached","S","123 6035 VEDDER ROAD","Sardis East Vedder Rd","113","2","1996","0.00","Manufactured","Sardis","700-006-773","V2R 1E5","0.00",,,"$78,000","0.94","$69.40","3/13/2014","Manufactured","2","RMH","$82,900"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260869800/0/60/45/fb997e7eb99136be33331335e8d4061e/13/581582aafbb22eb5de04c5e1925a541c/260869800.JPG","N234388","Land Only","S","LOT 6 HORSESHOE DRIVE","Pineview","0",,,"0.00",,"PG Rural South (Zone 78)","008-305-056","V2N 6N1","0.00","Road Access","House/Single Family","$81,000","0.81",,"3/20/2014","House/Single Family",,"SH","$100,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260829519/0/60/45/1970a3d1a61a604bfa11120bb27037e3/13/579ab7ac9c1080b44e895084fc2225d1/260829519.JPG","N233870","Residential Detached","S","113 3616 LARCH AVENUE","Thornhill","8","2","1992","0.00","Manufactured","Terrace (Zone 88)","800-084-311","V8G 5B9","0.00",,,"$81,000","0.90","$69.83","3/14/2014","Manufactured","0","MHP","$89,900"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260750548/0/60/45/af98afcdf1d49c68593714bb5abc9fdd/15/d8fd40af7b0b1c92612ab4fb5181f4c5/260750548.JPG","F1402221","Residential Detached","S","14 1840 160TH STREET","King George Corridor","45","3","1976","0.00","Manufactured","South Surrey White Rock","900-567-339","V4A 4X4","0.00",,,"$81,500","0.93","$76.89","3/15/2014","Manufactured","1","MHP","$87,900"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260529490/0/60/45/7646ffff0542f769e5c6b7a7151d9541/16/aaef92338d9bdcb0ba7d63d77ae03433/260529490.JPG","V1027468","Land Only","S","3470 ROXTON AVENUE","Burke Mountain","183",,,"8,052.00",,"Coquitlam","012-656-089","V3B 3H6","66.00","Road Access","Other","$83,000","0.83","$10.31","3/13/2014","Other",,"RS2","$100,000"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","H1400707","Land Only","S","65994 OGILVIEW DRIVE","Hope Kawkawa Lake","23",,,"0.00",,"Hope","026-887-452","V0X 1L1","46.38","Road Access","House/Single Family","$83,500","0.88",,"3/14/2014","House/Single Family",,"RS-1","$94,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260837352/0/60/45/08d080bc8d6ca294002ceb60dc040547/15/7b900e4b1a3a7eaa7a300f96460e229e/260837352.JPG","F1405960","Residential Attached","S","116 8110 120A STREET","Queen Mary Park Surrey","7","1","1996","0.00","Apartment/Condo","Surrey","023-637-463","V3W 3P3",,,,"$86,288","0.97","$184.38","3/17/2014","Apartment/Condo","1","CDZ","$88,888"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260828334/0/60/45/a34631a97198aa0fae5b524527dca08c/13/282eea0d13125628e3b569641a31d222/260828334.JPG","N233848","Residential Detached","S","60 HAYS VALE DRIVE","Prince Rupert - City","7","3","1979","4,200.00","Manufactured with Land","Prince Rupert (Zone 52)","011-718-986","V8J 3Z1","0.00",,,"$87,500","0.92","$75.95","3/14/2014","Manufactured with Land","2","MHP","$94,900"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260701946/0/60/45/7996e996acb07ff56f2b94acdbedaf4a/14/055a0f6c28b5d007a3774bb6aa97fc1a/260701946.JPG","H1304551","Residential Attached","S","202 1275 SCOTT DRIVE","Hope Center","83","2","1995","0.00","Apartment/Condo","Hope","023-098-767","V0X 1L4",,,,"$87,500","0.92","$103.18","3/21/2014","Apartment/Condo","2","RM-1","$95,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/256718702/0/60/45/faa6f0aeb2d89941cef9c4e27af9625a/13/fa8a55bf7e7abdb06409310b86ac5af4/256718702.JPG","N186622","Land Only","S","2650 LINKS DRIVE","Aberdeen PG","2021",,,"0.00",,"PG City North (Zone 73)","027-615-103","V2K 5R7","0.00","Allowed Access",,"$89,000","1.00",,"3/18/2014","Other",,"URS2A","$89,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260667813/0/60/45/d34e56805f90e9610d10b009e4993092/13/844cde6efaa87a5970a26cb50be27a0f/260667813.JPG","N232369","Residential Attached","S","104 1289 CUDDIE CRESCENT","VLA","119","3","1994","0.00","Townhouse","PG City Central (Zone 72)","018-551-238","V2L 4C4",,,,"$90,000","0.90","$59.41","3/21/2014","Townhouse","2","RM2","$99,900"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260682457/0/60/45/5e24c5774d00d9698e6d24bd93f50a04/15/58f377103aa3a88311322b134daf9de6/260682457.JPG","F1326864","Residential Attached","S","307 20460 54 AVENUE","Langley City","98","1","1980","0.00","Apartment/Condo","Langley","001-574-965","V3A 6N6",,,,"$90,000","0.90","$127.30","3/17/2014","Apartment/Condo","1","RM2","$99,649"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260150931/0/60/45/2f8968db1f1b91808dc73920b511838a/13/259d8ef32472898cfb73fbd636af111a/260150931.JPG","N225743","Residential Attached","S","102 3777 MASSEY DRIVE","Pinecone","352","2","1980","0.00","Apartment/Condo","PG City West (Zone 71)","023-283-521","V2N 4J6",,,,"$95,000","0.95","$110.34","3/13/2014","Apartment/Condo","1","RM3","$99,900"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260814512/0/60/45/ff3622f296b6baf1a27e926ee4f291a9/16/77f52968fcd31b30585c0de7a3a7adc9/260814512.JPG","V1050332","Land Only","S","698 WILKES ROAD","Mayne Island","18",,,"0.00",,"Islands-Van. & Gulf","004-165-136","V0N 2J1","155.00","Road Access",,"$97,000","0.97",,"3/21/2014","Other",,"SR","$99,900"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260755015/0/60/45/61e3340af3f1a5115d8d3556fe96abc7/15/6f145efd092640a6a42c461c8f295499/260755015.JPG","F1402434","Residential Attached","S","138B 8635 120TH STREET","Annieville","50","1","1973","0.00","Apartment/Condo","N. Delta","000-958-085","V4C 6R4","0.00",,,"$99,000","0.94","$128.24","3/21/2014","Apartment/Condo","1","MF","$105,900"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260726592/0/60/45/1f5c2f65e54032a6d780f0b3beca9128/15/35ab8a951b5c67c8ae7d2023b2f93a3d/260726592.JPG","F1401174","Residential Detached","S","19 8220 KING GEORGE BOULEVARD","Queen Mary Park Surrey","59","3","2013","0.00","Manufactured","Surrey","900-569-791","V3W 6E1","0.00",,,"$99,900","1.00","$86.72","3/16/2014","Manufactured","2","MHP","$99,900"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260754731/0/60/45/898ef67d2281feda593c07e82ec04811/13/b28389162dda10f71e5463df700de4aa/260754731.JPG","N233102","Residential Detached","S","48 7414 FOREST LAWN STREET","Fort St. John - Rural E 100th","45","3","2004","0.00","Manufactured","Fort St. John (Zone 60)","800-083-375","V1J 4M7","0.00",,,"$104,000","0.95","$112.55","3/13/2014","Manufactured","1","R4","$109,900"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260001134/0/60/45/e1f8edae30a88c491a8c0cf78d4e36ad/15/93535129a17b96acfff86d67ae1d7a79/260001134.JPG","F1301283","Residential Attached","S","212 33030 GEORGE FERGUSON WAY","Central Abbotsford","426","2","1989","0.00","Apartment/Condo","Abbotsford","011-400-773","V2S 6Y2",,,,"$104,000","0.87","$88.59","3/18/2014","Apartment/Condo","2","RML","$119,800"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260737175/0/60/45/15187ea47df17a284557d7016e29bf5d/16/5425fb881c6b3c3058c018dcaf2b196f/260737175.JPG","H1400261","Residential Detached","S","31 9055 ASHWELL ROAD","Chilliwack W Young-Well","51","2","1989","0.00","Manufactured","Chilliwack","799-055-128","V2P 7S6","0.00",,,"$106,450","0.94","$109.74","3/13/2014","Manufactured","1","RMH","$113,900"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260732062/0/60/45/9fdbdc22b05376139c742587a30c01cf/13/36fe3bbaf6911e3dd498486380fe4ab6/260732062.JPG","N232903","Residential Detached","S","206 RENNER ROAD","Williams Lake - City","53","1","9999","0.00","House/Single Family","Williams Lake (Zone 27)","010-890-360","V2G 3B7","0.00",,,"$110,000","1.00","$220.00","3/14/2014","House/Single Family","1","R-1","$110,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260635004/0/60/45/dec72c2781fbe36bf6401174e97c72e7/16/530269deac83b38db5059b2006f0b25d/260635004.JPG","V1035285","Residential Attached","S","402D 2020 LONDON LANE","Whistler Creek","136","2","2008","0.00","Apartment/Condo","Whistler","027-506-339","V0N 1B2",,,,"$110,000","0.92","$108.06","3/20/2014","Apartment/Condo","2","CC2","$119,900"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260595542/0/60/45/382cfca78ffbbaa18a81637b9dd9180d/16/cb8a239255f6cd35c0ef0df1e16ccbe4/260595542.JPG","V1032511","Residential Attached","S","8F 2300 NORDIC DRIVE","Nordic","155","3","2002","0.00","1/2 Duplex","Whistler","800-080-832","V0N 1B2",,,,"$112,000","0.81","$47.97","3/20/2014","1/2 Duplex","4","RA9","$139,000"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260780189/0/60/45/f5abdbd4fbafee302ee23b2955942dd2/14/340e61be97169d88b6ff38213ea6ffe7/260780189.JPG","H1400586","Residential Detached","S","63820 YVONNE AVENUE","Hope Silver Creek","40","2","1976","7,015.00","Manufactured with Land","Hope","009-857-354","V0X 1L2","57.00",,,"$115,000","0.89","$134.82","3/20/2014","Manufactured with Land","1","RS1","$129,900"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260752407/0/60/45/00df55f7a2620a5d66f7bf4374c0662a/15/02900488461b9c9479cb9004aff586f8/260752407.JPG","F1402314","Residential Attached","S","306 14925 100TH AVENUE","Guildford","46","1","1983","0.00","Apartment/Condo","North Surrey","001-901-133","V3R 1J6",,,,"$115,600","1.05","$180.63","3/14/2014","Apartment/Condo","1","APT","$110,000"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260783356/0/60/45/480e10c097c223da9cea12614db9450b/15/e093d8eb6d3b63b594ede281184df817/260783356.JPG","F1403754","Residential Attached","S","302 9952 149TH STREET","Guildford","30","1","1980","0.00","Apartment/Condo","North Surrey","001-873-016","V3R 7W7","0.00",,,"$117,400","0.94","$182.58","3/17/2014","Apartment/Condo","1","MF","$124,900"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/259714674/0/60/45/dbe7723d3227b455c3cfead6a6b3ac4b/13/faf2c77a5030a665ebaf8195d087f403/259714674.JPG","N221651","Land Only","S","LOT 54 CREEKSIDE WAY","Lower College","577",,,"5,824.35",,"PG City South (Zone 74)","028-848-322","V2N 0A5","0.00","Road Access","House/Single Family","$120,000","0.96","$20.60","3/15/2014","House/Single Family",,"Z14","$124,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260600019/0/60/45/7b7445b29cd1dd1e719fd4527729b274/16/24f3b3ffe9d49415c44043baa74954eb/260600019.JPG","V1032791","Residential Attached","S","22C 12849 LAGOON ROAD","Pender Harbour Egmont","151","2","2007","0.00","Apartment/Condo","Sunshine Coast","027-299-350","V0N 2H0",,,,"$122,000","0.82","$71.76","3/19/2014","Apartment/Condo","2","CD2","$149,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260761793/0/60/45/e25c690211114c8a86466342c961a46e/13/72cb71f1d06cb2ea2280a1724ed207f6/260761793.JPG","N233159","Residential Attached","S","113 4288 15TH AVENUE","Lakewood","45","1","1976","0.00","Apartment/Condo","PG City West (Zone 71)","004-976-614","V2M 5K6","0.00",,,"$124,900","0.96","$153.63","3/17/2014","Apartment/Condo","1","RM4","$129,900"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260826807/0/60/45/84940e3feab4bf9e898923aa9e56bdf6/14/33df95426852ef027ee70366e683c7ff/260826807.JPG","H1400871","Residential Attached","S","3 46257 PRINCESS AVENUE","Chilliwack E Young-Yale","10","3","1995","0.00","Townhouse","Chilliwack","019-201-648","V2P 2B1","0.00",,,"$126,000","0.91","$103.96","3/18/2014","Townhouse","2","R4","$137,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260814517/0/60/45/a580d197e9e45cd2b2cadb0c9975cf9c/13/fb5f6681b7047b4f65ae252b89b058a0/260814517.JPG","N233702","Residential Detached","S","11489 ROY ROAD","Burns Lake - Rural East","20","3","9999","0.00","Manufactured with Land","Burns Lake (Zone 55)","008-019-517","V0J 1E0","0.00",,,"$126,000","0.93","$69.08","3/16/2014","Manufactured with Land","2","H1","$135,000"
