"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260329209/0/120/90/91d15e468bb1914d339c1b17d1aa43ce/13/2a3a3b2002d5742c808e26c431251f01/260329209.JPG","N228319","Residential Detached","S","613 11TH AVENUE","Stewart/Cassiar","$45,000","9999","HOUSE","1",,,,,,"999",,"250-378-9838",,"Terrace (Zone 88)",,,"0","2",,,,"Stewart","Residential Detached",,,,,"Detached",,"12/15/2014",,"BILL","Concrete Slab","0","$1,449.00",,,,,"6/10/2013",,,"2",,"027-024-661",,"V0T 1W0",,"BC","For full listing details and more photos, please click on REALTOR(R) Website on the right side of the listing page. This home offers features that you will only find here! All the little extras add up to Huge value for a new owner. Very charming home with country look and feel is just one reason why you will love this home. A covered front and back porch, and a neat and tidy fenced yard including a back yard shop.","This is a Mere Posting. Contact seller directly for all appts or to present any offer. Seller reserve the right to sell themselves. A copy of all offers, amendments, and subject removals MUST be sent to Listing Brokerage.","BC Northern","For Sale",,,,,,,,,"11/25/2014","$45,000","$33.28","1.00","12/11/2014","1","2","R1"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260354526/0/120/90/b58927fecf5f73af5366d37b769f1780/14/5c308e4323cbe0eebed3a373c1d32c42/260354526.JPG","H1302508","Residential Detached","S","40 6035 VEDDER ROAD","Sardis West Vedder Rd","$47,800","2006","MANUF","1",,,,,,"7",,"604-819-1664",,"Sardis",,,"0","2",,,,"Sardis","Residential Detached",,"SELOMAS MOBILE HOME PARK","437112",,"Detached",,"4/30/2015",,"DOUG SAWCHUK","Other","1",,,,,,"6/19/2013",,,"1",,"700-005-188",,"V2R 4H1",,"BC","Just like new 2 bedroom home in Selomas Mobile Home Park. vaulted ceilings and comes with all appliances including central air. Large attached deck for entertaining. Walk to malls, recreation centre and the complex is on the bus route. Back s on greenspace. Pad rent is only 350 per month and a small dog is ok. Quick possession.","Unit is vacant for quick possession.","Chilliwack","For Sale",,,,,,,,,"11/24/2014","$47,800","$62.73","0.96","12/8/2014","1","2","RMH"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261300724/0/120/90/114477512e15e70e50b8f4375ab8bbb0/16/04d695c85490dd0c85583194ac2deaf7/261300724.JPG","V1089169","Residential Attached","S","414D 2020 LONDON LANE","Whistler Creek","$50,000","2008","APTU","1",,,,,,"6",,"604-935-9313",,"Whistler",,,"0","1",,,,"Whistler","Residential Attached",,"EVOLUTIONS",,,"Attached",,"4/15/2015",,"DEAN LINNELL","Concrete Perimeter","1","$2,283.00",,,,,"10/3/2014",,,"1",,"027-506-355",,"V0N 1B2",,"BC","Stylish 1 bedroom resort home in revitalized Whistler Creekside, just steps from the Creekside Gondola. Interiors are accommodating, with open floor plans to make the perfect place for entertaining. Unique furnishings provide comfort and conversation, while also creating a versatile living space. This top floorsuite has vaulted ceilings (14') in the main living room. Call today to view!","Call Dean Linnell to arrange showing 604-935-9313.","Greater Vancouver","For Sale",,,,"$395.41",,,,,"11/26/2014","$50,000","$84.46","0.85","1/8/2015","1","1","TA1"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261384483/0/120/90/99456905e049f761cb0395f0785c224b/13/02abd2d64c4aef7d3b0a9dfb4d54bfcd/261384483.JPG","N241109","Residential Attached","S","203 1300 SUMMIT AVENUE","Prince Rupert - City","$53,000","1968","APTU","1",,,,,,"46",,"250-624-9298","2013","Prince Rupert (Zone 52)",,,"0","3",,,,"Prince Rupert","Residential Attached",,"ROOSEVELT HEIGHTS APARTMENTS",,,"Attached",,"3/31/2015",,"GORDON KOBZA","Concrete Perimeter","1","$670.00",,,,,"11/18/2014",,,"1",,"026-971-909",,"V8J 2A5",,"BC","The Roosevelt Apartments are centrally located and situated on a very sunny southwestern-facing prime hilltop site. Immediately adjacent to the Prince Rupert Regional Hospital, this complex has always been a sought-after residence for hospital staff. Offered for sale in this 45-unit complex, this 3 bedroom, 2nd floor unit is presently tenant-occupied, and is rented out for $750 per month. The exteriors of all 4 buildings have recently been upgraded with new siding and windows (with an approximate investment of $2,680,000 for the project). This is a great opportunity to enter into a positive real estate investment located in the growing port of Prince Rupert.",,"BC Northern","For Sale",,"3",,"$325.00",,,"45",,"11/28/2014","$53,000","$54.08","0.95","12/4/2014","1","3","RM-1"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261003792/0/120/90/2790fe0b458824837bc7b0ffe88abdc7/16/ea0753e5e270ef85857d68f05d0fa855/261003792.JPG","F1412805","Residential Detached","S","22B 26892 FRASER HIGHWAY","Aldergrove Langley","$53,000","1976","MANUF","1",,,,,,"38",,"604-308-3883",,"Langley",,"10/9/2014","0","2",,,,"Langley","Residential Detached",,"Aldergrove Mobile Home Park","97921",,"Detached",,"5/11/2015",,"Janet Maxwell","Other","1","$295.00",,,,,"5/21/2014",,,"1",,"900-571-164",,"V4W 3T5",,"BC","Centrally located in Aldergrove, a family park that also allows your pets! This very open floor plan has 2 bedrooms, terrific size kitchen with a large island and new lino, newer paint, laminate flooring throughout and an updated bathroom. The yard has been re-done with a new fence for privacy, new turf, a wooden deck and a 8x8 shed for extra storage and to top it off it has lots of parking!! Definitely priced to sell - give me a call.....:)","*S.Comm. 4.5% + 1/2 board fees. Easy to show, there are 2 friendly large dogs (Bernese & Lab) so notice appericiated. Agency always honoured. Co-op=win win :)","Fraser Valley","For Sale",,,,,,,,,"11/27/2014","$53,000","$46.01","0.89","5/4/2015","1","2","MH-1"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261338810/0/120/90/c75a2b0e18533505df1bbfc7727f87a4/13/0321a58683b4b22aad8cbf06ef316f82/261338810.JPG","N240645","Residential Detached","S","61 7100 ALDEEN ROAD","Lafreniere","$59,000","1997","MANUF","1",,,,,,"17",,"250-565-4663","9999","PG City South (Zone 74)",,,"0","3",,,,"Prince George","Residential Detached",,"MORGAN RIDGE ESTATES","431931",,"Detached",,"1/31/2015",,"GORDON LANGER","Other","1","$842.00",,,,,"10/20/2014",,,"1",,"800-089-991",,"V2N 5R5",,"BC","Affordable starting or retirement three bedroom home in Morgan Ridge, a quality park community. Very convenient location in College Heights close to schools and Westgate Shopping Centre. Backs onto a common park area. Includes storage shed and features a sundeck.","Home is vacant and show anytime. Please call LB to make appt. and for copy of ru les and regulations for park.","BC Northern","For Sale",,,,,,,,,"11/28/2014","$59,000","$63.85","0.88","1/22/2015","1","3","MHP"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261378695/0/120/90/bb2c4ab4503bf0e273b7f912be4c54aa/15/93d047f27696562f6d4de59dae649557/261378695.JPG","H1404476","Residential Attached","S","303 45744 SPADINA AVENUE","Chilliwack W Young-Well","$62,400","1981","APTU","1",,,,,,"33",,"604-855-0800",,"Chilliwack",,,"0","2",,,,"Chilliwack","Residential Attached",,"APPLEWOOD",,,"Attached",,"11/15/2015",,"MIKE","Concrete Perimeter","1","$747.00",,,,,"11/17/2014",,,"1",,"005-195-322",,"V2P 1T6",,"BC","Applewood Court. Great investment opportunity. Top floor, corner unit, in time to choose your own tenants. Squeaky clean, the unit has been freshly painted & the carpets have been cleaned. Unit was rented for $700 per month. Advantages of t his building are the electric heat (so the tenant pays for what they consume), the central location (easy walk to your renters to get to shopping), quiet building (many of the tenants have been long term residents), new roof, great storage inside the unit. If you are looking to start a real estate portfolio, this is one of the best units I have seen. Strata fees are $253.98/mth. Taxes are $62/mth.","Vacant. Was rented for $700/mth","Chilliwack","For Sale",,"4",,"$253.98",,,"34",,"11/26/2014","$62,400","$79.49","0.92","12/11/2014","1","2","R-5"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261161188/0/120/90/b8862ffcad5b488b3c5e2a5e187585a5/15/3e5163c2a33fb4f198afb764056ba47d/261161188.JPG","F1418937","Residential Attached","S","122 1653 140TH STREET","Sunnyside Park Surrey","$65,000","1990","APTU","0",,,,,,"24",,"604-788-7024",,"South Surrey White Rock",,,"0","0",,,,"Surrey","Residential Attached",,"Westminster House",,,"Attached",,"12/31/2014",,"Scott Higgins","Concrete Perimeter","1","$755.00",,,,,"7/31/2014",,,"1",,"024-170-739",,"V4A 4H1",,"BC","INVEST OR RETIRE at Westminster House! This well run Retirement community offers various levels of living. A full restaurant, lounge, recreation area and laundry along with medical care if required. This Studio unit currently provides a steady rental income and can be made ready to move into, when you are. Lowest price on the market!","Westminster House Retirement! Assisted Living. Studio Unit Currently rented in rental pool, net ROI approx $300 Per month. Measurements are approximate, Seller Motivated!","Fraser Valley","For Sale",,,,"$235.00",,,,,"11/27/2014","$65,000","$185.71","0.60","12/9/2014","1","0","CD"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260950538/0/120/90/651caddeda20c111a9cc4c51e0661e1b/15/c393a2d904b082b0a39818162024e5af/260950538.JPG","H1401761","Residential Attached","S","111 45598 MCINTOSH DRIVE","Chilliwack W Young-Well","$66,500","1980","APTU","1",,,,,,"34",,"866-855-0800",,"Chilliwack",,,"0","2",,,,"Chilliwack","Residential Attached",,"MCINTOSH MANOR",,,"Attached",,"6/30/2015",,"MIKE/LISA","Concrete Perimeter","1","$631.00",,,,,"5/1/2014",,,"1",,"001-867-491",,"V2P 7J3",,"BC","NW facing, 2nd level, 2 bed 1 bath unit with wood burning fireplace in fully rentable McIntosh Manor. This corner unit shares only one common wall and with the extra window it is a quiet and bright living space. Located on the quiet side of the building. Secure underground parking, hook-ups for in-suite laundry, close to schools, transit & shopping. Great investment opportunity.","Vacant easy to show.","Chilliwack","For Sale",,,,"$225.42",,,,,"11/26/2014","$66,500","$71.05","0.93","12/11/2014","1","2","R5"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261202491/0/120/90/0ea235287c33c32a3b3c48a51bb14735/15/107dc8fbe34d89348edd0a660b744f7f/261202491.JPG","F1420679","Residential Attached","S","95 17716 60TH AVENUE","Cloverdale BC","$71,500","1985","APTU","1",,,,,,"29",,"604-312-9490",,"Cloverdale",,,"0","1",,,,"Surrey","Residential Attached",,,,,"Attached",,"12/19/2014",,"Lesley Carew","Concrete Perimeter","1","$575.00",,,,,"8/18/2014",,,"1",,"001-180-398",,"V3S 1V2",,"BC","This condo is a prime investment property or perfect for a first time home owner. The unique split level floor plan gives it a spacious and open feel. It does need some TLC, but the price is one of the best in the area. If offers a bigger b alcony and in a quieter section of the complex. Rentals allowed. Must sell! Bring all offers.","SUBJECT TO COURT APPROVAL. AS IS WHERE IS. Schedule 'A' must be signed by Buyer and attached to all offers. Minimum Deposit of 5K required. Requires 2 full business days to respond to all offers. Meas are approx, should be verified if important.","Fraser Valley","For Sale",,,,"$250.00",,,,,"11/26/2014","$71,500","$112.07","0.96","1/6/2015","1","1","MF"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260802890/0/120/90/dc75328e892f3157641c95d3861603e6/15/84daf1fc3a0cb01ba9b3eb38a4c718e5/260802890.JPG","F1404638","Residential Attached","S","305 32040 PEARDONVILLE ROAD","Abbotsford West","$80,000","1981","APTU","1",,,,,,"33",,"604-859-2341",,"Abbotsford",,,"0","2",,,,"Abbotsford","Residential Attached",,"DOGWOOD MANOR",,,"Attached",,"2/28/2015",,"TOUCHBASE PLEASE","Concrete Perimeter","1","$1,129.00",,,,,"2/21/2014",,,"1",,"001-121-031",,"V2T 6N8",,"BC","Large 1,240 sq ft upper condo is bright & sunny with southern exposure. Large enclosed balcony, 2 bedrooms. Dogwood Manor is 50+ age restricted. Sorry no pets. Separate storage locker on same floor. Enclosed balcony is included in sq footag e-according to Strata plan.","Buyer to verify measurements. Elderly seller -Please provide at least 24 hours notice for showings.","Fraser Valley","For Sale",,"3",,"$222.26",,,,,"11/27/2014","$80,000","$64.52","0.89","1/16/2015","1","2","RML"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261180607/0/120/90/5afa151db1b4800ea71eb6103c08e021/15/346e413bd7d1f8f535470a62af622352/261180607.JPG","F1419759","Residential Attached","S","105 32070 PEARDONVILLE ROAD","Abbotsford West","$80,000","1981","APTU","1","0",,,,,"33",,"604-859-2341",,"Abbotsford",,,"0","2",,,,"Abbotsford","Residential Attached",,"SILVERWOOD MANOR",,,"Attached",,"2/5/2015",,"JIM DYCK","Concrete Perimeter","1","$757.00",,,,,"8/5/2014",,,"1",,"001-866-729",,"V2T 6N9",,"BC","Take a look at this 2 bedroom, 1095 sqft home in Silverwood Manor located on the quiet side of the building. This home features an enclosed south facing patio, insuite laundry, underground parking, storage room and locker, and RV parking av ailability. There are many quality updates including crown molding, paint, flooring, stove, hood fan/microwave and more. This home is first floor but not ground floor. This 55+ building is well maintained and in excellent condition. No pets and no rentals. The strata fee includes heat, electricity, hotwater and management. Call today!","Call today to show and sell! Total floor area from Strata plan. Parking stall #22.","Fraser Valley","For Sale",,"3",,"$259.20",,,,,"11/21/2014","$80,000","$73.06","0.89","12/8/2014","1","2","RML"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261121743/0/120/90/c05626a070bb7c882a948e4dd5d96613/13/a69ebd458b7f322f3000ea794129ddb5/261121743.JPG","N238056","Residential Detached","S","70 7TH AVENUE","Burns Lake - Town","$80,000","1954","HOUSE","1",,,,,,"60",,"250-692-3530",,"Burns Lake (Zone 55)",,,"1","1",,,,"Burns Lake","Residential Detached",,,,,"Detached",,"7/14/2015",,"Dennis Bock","Concrete Perimeter","2","$550.00",,,,,"7/14/2014",,,"2",,"012-080-667",,"V0J 1E0",,"BC","Cozy 2 bedroom home with an awesome view of Burns Lake and mountains in the back. The home is bright and cheery with large windows, hardwood floor in the living room and Laminate flooring in the kitchen & master bedroom. The basement has a door to the carport, a second bathroom, laundry, storage room bedroom and cold room. The back yard is private, fenced and large enough for a small garden. This will make a great starter or retirement home.",,"BC Northern","For Sale",,,,,,,,,"12/1/2014","$80,000","$61.97","0.98","12/23/2014","2","2","R1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261249565/0/120/90/57fb8dc7de8f2685e734c356698c028c/13/981eb96ff4157cba79a2af94171e56ab/261249565.JPG","N239757","Residential Detached","S","850 IRWIN STREET","Central","$80,000","9999","HOUSE","1",,,,,,"999",,"250-612-9293",,"PG City Central (Zone 72)",,,"0","3",,,,"Prince George","Residential Detached",,,,,"Detached",,"12/31/2014",,"VINCE","Other","1","$1,654.00",,,,,"9/12/2014",,,"1",,"006-406-637",,"V2M 2X9",,"BC","3 bedroom home on double lot. Needs some TLC but priced accordingly. Close to schools, parks and shopping, centrally located. Open to offers. Good opportunity for someone with some skills to buy & fix up.","Needs lots of work. Foundation is concrete footings and pillars. Tenant will be vacating soon.","BC Northern","For Sale",,,,,,,,,"11/25/2014","$80,000","$94.12","0.80","12/1/2014","1","3","RS2"
