"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262324459/0/120/90/a88540b7d6ae2418a6c8d194aec63207/13/50992b4b4323c010dcc4b92367f06e4e/262324459.JPG","R2302832","Land Only","S","LOT A EMERALD CRESCENT","Lac la Hache","$48,500",,,,,,,,"Road Access",,,"250-302-1785",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Lac La Hache","Land",,"LAC LA HACHE",,"No",,"At Lot Line","12/3/2018",,"PAULINE",,,"$262.04",,,"Yes",,"9/4/2018","At Lot Line",,,,"019-065-086","House/Single Family","V0K 2T0","No","BC","Building lot located only steps away from Lac La Hache. This is a beautiful location, with many high-end homes in the neighborhood. Build your new home and have easy access to the lake for many recreational activities!",,"BC Northern","For Sale","Nearby",,"None",,"No",,,"None","9/8/2018","$48,500",,"0.88","9/19/2018",,,"R1"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262323401/0/120/90/ec7996f138a8e0dab14cd060772c225b/15/cf710fe85df00fe43161c5e579480742/262323401.JPG","R2301774","Residential Detached","S","48 7850 KING GEORGE BOULEVARD","East Newton","$49,900","1977","MANUF","1",,,,,,"41",,"604-581-3838",,"Surrey",,,"0","2",,,,"Surrey","Residential Detached",,"Bear Creek Glen","400315",,"Detached",,"12/31/2018",,"LES WELLMAN","Concrete Block","0","$51.00",,,,,"9/4/2018",,,"1",,"905-002-874",,"V3W 5B2",,"BC",,,"Fraser Valley","For Sale",,,,,,,,,"9/4/2018","$49,900","$54.84","1.00","9/12/2018","0","2","MHP_"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262277389/0/120/90/22f9e53bbb3575cc8361637f95c78824/13/22086883a55472c3590a8252b8147a6b/262277389.JPG","R2255762","Land Only","S","LOT C COTTONWOOD STREET","Telkwa","$52,000",,,,,,,,"Road Access",,,"250-847-1292",,"Smithers And Area (Zone 54)",,,,,"No","Mandatory",,"Telkwa","Land",,,,"No",,"At Lot Line","4/30/2019",,"LEO LUBBERS PREC*",,,"$606.72",,,"Yes",,"4/9/2018","Nearby",,,,"029-807-531",,"V0J 2N2","No","BC","Nicely situated 1.03 acre lot on dead end street within the Village of Telkwa Boundaries. Municipal water and sewer at the property line. Lot has extensive development and is cleared terraced. Site is ideal with ample space for shop and gardens.",,"BC Northern","For Sale","At Lot Line",,"None",,"No",,,"City/Municipal","9/5/2018","$52,000",,"0.90","9/19/2018",,,"R-4"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262270616/0/120/90/2d43139f96ea0be10301b14f676ce52d/13/b842d4deaa1a11da0510d3b41f6887aa/262270616.JPG","R2248989","Land Only","S","LOT B KITWANGA DRIVE","108 Ranch","$57,000",,,,,,,,"Road Access",,,"250-706-7955",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"108 Mile Ranch","Land",,,,"No",,"At Lot Line","10/31/2018",,"DAVE",,,"$549.63",,,"No",,"3/19/2018","At Lot Line",,,,"002-991-608","House/Single Family","V0K 2Z0","No","BC","Easy access to this great building lot in the 108. Only greenbelt between you and the lake. South-facing lot catches the sun. Short drive to the CPGA 108 Ranch Golf Course. Hike, x-country ski, and mountain bike from your backyard. Only 10 minutes from 100 Mile House and 45 minutes from Williams Lake. Act fast...not many lots like this left!!",,"BC Northern","For Sale","None",,"None",,"No",,,"City/Municipal","9/7/2018","$57,000",,"0.95","9/24/2018",,,"R 1-1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262297394/0/120/90/6a7377a17020d6a4bd9ea7761f1d018a/14/1dba14eaf5c6a48e92de993c00bdef5f/262297394.JPG","R2275767","Residential Detached","S","9 65367 KAWKAWA LAKE ROAD","Hope Kawkawa Lake","$58,000","1982","MANUF","1",,,,,,"36",,"604-869-2945",,"Hope",,,"0","2",,,,"Hope","Residential Detached",,,"425826",,"Detached",,"9/30/2018",,"ROB","Other","1","$172.97",,,,,"5/31/2018",,,"1",,"700-011-254",,"V0X 1L1",,"BC","Move right in. Clean and comfortable unit. Peaked roof, vinyl windows and most park required upgrades. Storage shed. Corner lot. Pad rent $625/month.  Park regulations are 1 small dog (14 or less).","All offers must include acknowledgment that Buyers have read and approved park rules and unit deficiency list.","Chilliwack","For Sale",,,,,,,,,"9/1/2018","$58,000","$73.98","0.94","9/10/2018","1","2","MHP"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262271214/0/120/90/04b60308c59c48e57e8af4e1afd3f1ee/13/04adde8449c7d9d223f9d6d3bece4981/262271214.JPG","R2249587","Land Only","S","LOT 1 CHIEF LAKE POST OFFICE ROAD","Chief Lake Road","$60,000",,,,,,,,"Allowed Access",,,"250-552-8565",,"PG Rural North (Zone 76)",,,,,"No","Not Available",,"Prince George","Land",,"CHIEF LAKE",,"No",,"Available","11/14/2018",,"BILL",,,"$409.59",,,"Yes",,"3/20/2018","Available",,,,"025-842-919","House/Single Family","V2K 5L4","No","BC","Build your dream home or home-away-from-home on this waterfront property. Situated on Chief Lake, this property is 3.74 acres, treed, a drilled well (according to seller), with natural gas and hydro on the road. Elementary school just over 2 kms away, community hall and more recreational activities. This property was previously approved for a septic system, information package available. Only 10 kms from Chief Lake Road, and about 20 minutes from the Hart Shopping Centre. Buyers are encouraged to consult with Northern Health and The Regional District of Fraser-Fort George on water, sewer and building rules.","Information package available on Paragon.","BC Northern","For Sale","None",,"None",,"No",,,"Well - Drilled","9/6/2018","$60,000",,"0.82","9/24/2018",,,"RR1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262251099/0/120/90/565ad7031f52181808ec699f6ac94fed/15/c50f911fc72937704b2cfbe08e56333f/262251099.JPG","R2229472","Land Only","S","LOT 52 TIMBERLINE ROAD","Pender Harbour Egmont","$60,000",,,,,,,,"Road Access",,,"604-657-3709",,"Sunshine Coast",,,,,"Yes","Not Available",,"Pender Harbour","Land",,,,"No",,"Available","11/30/2018",,"BRAD",,,"$494.00",,,"No",,"12/29/2017","Not Available",,,,"007-495-145","House/Single Family","V0V 0V0","No","BC","Sloped building lot. Services at road. Build now or in the future. Low holding costs.",,"Greater Vancouver","For Sale","Septic",,"None",,"No",,,"City/Municipal","9/9/2018","$60,000","$3.13","0.81","9/19/2018",,,"SFD"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262310860/0/120/90/55b2414aed639b287e5239e8af5e0e25/13/3b90f204e59aa93604b3750db09dc8bb/262310860.JPG","R2289233","Residential Detached","S","109 1000 INVERNESS ROAD","Aberdeen PG","$61,000","1990","MANUF","1",,,,,,"28",,"250-552-5116",,"PG City North (Zone 73)",,,"0","2",,,,"Prince George","Residential Detached",,,"457301/272256",,"Detached",,"10/15/2018",,"or Text Kristine","Other","1","$694.09",,,,,"7/13/2018",,,"1",,"005-580-960",,"V2K 4V1",,"BC","Cute and well maintained two bedroom mobile in a well run park. Kitchen recently updated with new countertops and tile backsplash. Patio outside with bonus room and a garden shed.","Hot Water Tank 2010; Kitchen floor/counter/backsplash/dishwasher 1 year old. Skirting 1 year old. Original Furnace. Avg. Utilities: BC Hydro: $80/mth; Fortis: $39-56/mth","BC Northern","For Sale",,,,,,,,,"9/12/2018","$61,000","$66.02","0.87","10/2/2018","1","2","RM9"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262296960/0/120/90/212dc0abed12b8b3ff9e78584de0ccdc/13/f520a7ceb105540d3d2d10dc844d0d6e/262296960.JPG","R2275333","Residential Detached","S","51 8680 CASTLE ROAD","Sintich","$66,000","1993","MANUF","1",,,,,,"25",,"250-301-8629",,"PG City South East (Zone 75)",,,"0","2",,,,"Prince George","Residential Detached",,,"11547",,"Detached",,"10/31/2018",,"MATT STEINBACH","Other","1","$266.80",,,,,"6/1/2018",,,"1",,"800-122-308",,"V2N 6N8",,"BC","Welcome to Unit 51 - 8680 Castle Road in Brkich Trailer Park! This 1993 mobile has many recent updates including many appliances, doors, carpeting, windows and many more! Boasting a large, wide open kitchen and living room concept, you will have a lot of space! Don't miss out on your chance to get in today!","Text LR for Alarm Code & bookings. Foundation is concrete block. Brand new roof with transferable warranty. Hydro Approx. $40/mo, gas approx. $50/mo. Pad rent $321. New owners subject to park approval.","BC Northern","For Sale",,,,,,,,,"9/9/2018","$66,000","$71.43","0.92","10/19/2018","1","2","MHP"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262309264/0/120/90/7a3224843d4490f6789b10a6d68afd87/15/923d7b8b32dc9281478ed4b2558a574a/262309264.JPG","R2287637","Residential Detached","S","54 7790 KING GEORGE BOULEVARD","East Newton","$68,000","1975","MANUF","1",,,,,,"43",,"604-538-8888",,"Surrey",,,"0","2",,,,"Surrey","Residential Detached",,"Crispen Bays","239856",,"Detached",,"1/31/2019",,"Ines Quiroga","Other","1","$62.66",,,,,"7/10/2018",,,"1",,"905-002-247",,"V3W 5Y4",,"BC","CRISPEN BAYS! Welcome to the preferred park in the area! Family oriented mobile park, with outdoor pool and recreation centre, services included in your monthly pad rental. Bright home in excellent condition, with two bedrooms one bathroom, open living/dining room, new blinds throughout, surrounded by green trees. Workshop space 8 X 8 not included in floor area, ideal for an extra space! Good size laundry room has a sink and newer washer and dryer (2 yrs.) 2 pets allowed. This home has two storage sheds, one is 10X 8 and the other 8 X 8 included in the price.   If you are looking for a mobile home, you will love this one!!","Pets restriction, two small pets allowed. All occupants over 19 years old must have 670 minimum score credit to obtain approval from the Park. Accepted Offer","Fraser Valley","For Sale",,,,,,,,,"9/11/2018","$68,000","$88.54","0.97","9/26/2018","1","2","MHP"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262271968/0/120/90/46f97d05cee504694e2bd166d164471a/13/b384565e23004660e0a7f45b355c0f26/262271968.JPG","R2250341","Residential Attached","S","110 3777 MASSEY DRIVE","Pinecone","$69,000","1980","APTU","1",,,,,,"38",,"250-301-9960",,"PG City West (Zone 71)",,,"0","1",,,,"Prince George","Residential Attached",,"SIGNATURE APARTMENTS",,,"Attached",,"8/31/2018",,"LL COOL JAY","Concrete Perimeter","1","$936.20",,,,,"3/22/2018",,,"1",,"023-283-564",,"V2N 4J6",,"BC","Updated 1-bedroom unit. All walls and ceiling freshly painted, new trim. Bright unit in a good location. Walking distance to CNC College and Pine Centre Mall. Good affordable investment property and available immediately. Rentals are allowed.","Easy to show, unit vacant.","BC Northern","For Sale",,"3",,"$311.00",,,"37",,"8/30/2018","$69,000","$95.70","0.93","9/19/2018","1","1","RM3"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262302692/0/120/90/47c867442369172185f658b52bb9af86/13/9007152aad84fd731433677a658f5fd6/262302692.JPG","R2281065","Residential Detached","S","917 W 7TH AVENUE","Fort St. James - Town","$70,000","1969","MNFLD","1",,,,,,"49",,"250-996-1272",,"Fort St. James (Zone 57)",,,"0","3",,,,"Fort St. James","Residential Detached",,,"308424",,"Detached",,"11/15/2018",,"MORGAN","Concrete Slab","1","$478.96",,,,,"6/14/2018",,,"1",,"007-439-890",,"V0J 1P0",,"BC","Affordable living! This mobile home, with large addition, is situated in a great neighbourhood. Just a quick walk to the beach and local schools. Features of this home include a spacious kitchen with custom-built solid wood cabinets and a large island. You'll love the coordinating hutch and dining room table (also included with the sale!). The oversized living room boasts a free-standing natural gas fireplace. A covered porch, 3 bedrooms, a laundry room and storage complete this home!","Owner has mobility issues, and will likely be home for showings. 24 hours' notice required.","BC Northern","For Sale",,,,,,,,,"9/10/2018","$70,000","$53.52","0.88","9/10/2018","1","3","R 1"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262322051/0/120/90/0685fec789387f77f1197f9706ccf242/16/5dd670fa46442dbd22d2caf40f1bea66/262322051.JPG","R2300424","Residential Detached","S","9 3031 200TH STREET","Brookswood Langley","$70,000","1971","MANUF","1",,,,,,"47",,"778-891-7169",,"Langley",,,"0","2",,,,"Langley","Residential Detached",,"CEDAR CREEK ESTATES","-",,"Detached",,"12/31/2018",,"HEATHER COOK","Other","1","$104.75",,,,,"8/26/2018",,,"1",,"905-002-828",,"V2Z 1N5",,"BC","Outstanding value in Cedar Creek Estates 55+ complex, SW garden with shed great place for gardeners to enjoy. Pets allowed 1 dog or 1 cat 16inches max 20 lbs,  club house on site,  quick possession available., $614 per month for pad fees , Great community near amenities and a great place to call home.  Easy to show !","Measurements approx if important to Buyer must verify . Quick possession perfered  Easy to show ","Fraser Valley","For Sale",,,,,,,,,"9/1/2018","$70,000","$104.17","0.88","9/18/2018","1","2","MH1"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262311825/0/120/90/f279fa96803dea7d7dff57de92b4cf53/13/955ddb40ac6789a48a3697d9047a1bb1/262311825.JPG","R2290198","Land Only","S","1940 INGLEDEW STREET","Millar Addition","$71,000",,,,,,,,"Allowed Access",,,"250-613-7207",,"PG City Central (Zone 72)",,,,,"No","Not Available",,"Prince George","Land",,"MILLAR ADDITION",,"No",,"At Lot Line","11/30/2018",,"JEN OR ROD",,,"$645.88",,,"No",,"7/16/2018","At Lot Line",,,,"011-771-992","House/Single Family","V2L 1K8","No","BC","Here is a great opportunity to build on a lot near Fort George Park.  Lots in Millar Addition are rare indeed.  This lot is zoned RS4 which allows for high density housing.  The lot beside is also for sale if you wish to build a large dwelling.  Surrounded by old character homes and a new house is across the street.  Bring your ideas!",,"BC Northern","For Sale","At Lot Line",,"At Lot Line",,"No",,,"City/Municipal","8/31/2018","$71,000",,"0.90","9/17/2018",,,"RS4"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262311521/0/120/90/fb0a631a8edce0611556d2ba12e3e892/15/2f59053ac81f96caed17ec82a14ae466/262311521.JPG","R2289894","Residential Detached","S","27 8220 KING GEORGE BOULEVARD","West Newton","$72,000","1979","MANUF","1",,,,,,"39",,"778-847-5200",,"Surrey",,,"0","2",,,,"Surrey","Residential Detached",,"CRESTWAY BAY","287650",,"Detached",,"12/31/2018",,"JAMES DAVIES","Concrete Slab","1","$52.18",,,,,"7/20/2018",,,"1",,"905-002-250",,"V3W 6E1",,"BC","CRESTWAY BAYS. Manufactured home sitting on a double wide lot in quiet park in central Newton. Large covered porch and beautiful landscaping. This home is wheelchair accessible.","SOLD FIRM","Fraser Valley","For Sale",,,,,,,,,"9/4/2018","$72,000","$78.26","0.90","9/20/2018","1","2","RM-M"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262319757/0/120/90/3a095d66117869ef2fdd4df6acb42a0c/13/87d8b9acb757a4ebd3970375af8f48f1/262319757.JPG","R2298130","Residential Attached","S","B94 2131 UPLAND STREET","VLA","$73,800","1965","TWNHS","1",,,,,,"53",,"250-649-8110",,"PG City Central (Zone 72)",,,"0","3",,,,"Prince George","Residential Attached",,,,,"Attached",,"12/15/2018",,"MELISSA","Concrete Perimeter","1","$929.59",,,,,"8/15/2018",,,"3",,"018-434-487",,"V2L 2V8",,"BC","Clean and affordable townhouse close to all amenities.  Featuring 3 bedrooms upstairs with a 4 piece main bathroom. On the main floor, a generous sized living room and kitchen plus a powder room.  Basement is unfinished but has been insulated on exterior wall (per seller).  Updated paint and flooring throughout.  This unit has been consistently rented to good tenants.  Fully fenced patio area.  All measurements are approximate and must be verified by buyer if important.","Tenanted 24 hours notice please.","BC Northern","For Sale",,,,"$250.29",,,,,"9/10/2018","$73,800","$43.93","0.93","9/24/2018","2","3","RM3/U1"
