"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262276428/0/120/90/66c6d39e39aad76788186dc7433c995d/13/0fb1e07c1252293a7a89d12e7575723c/262276428.JPG","R2254801","Residential Attached","S","209 10216 102 AVENUE","Fort St. John - City NW","$61,000","1979","APTU","1",,,,,,"39",,"250-263-2091",,"Fort St. John (Zone 60)",,,"0","1",,,,"Fort St. John","Residential Attached",,"ALTOMAR",,,"Attached",,"11/25/2018",,"BRANDON","Concrete Perimeter","1","$1,123.55",,,,,"4/5/2018",,,"1",,"004-345-720",,"V1J 2E5",,"BC","Centrally located condo with easy walking access to downtown and most amenities. This second floor unit has updates and offers a very functional layout with a good size bedroom and large living room. The building is none to be secure and offers an elevator. Quick possession available.","Lock Box code 6970","BC Northern","For Sale",,"3",,"$274.90",,,,,"9/24/2018","$61,000","$88.79","0.87","10/4/2018","1","1","RM2"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262330663/0/120/90/ae3d2cf1bcfaf0b401261620a2650f1d/16/8ba20436d622b8eace04ab1cfa52cfc0/262330663.JPG","R2309036","Residential Detached","S","80 201 CAYER STREET","Maillardville","$62,000","1973","MANUF","1",,,,,,"45",,"604-307-5937",,"Coquitlam",,,"0","2",,,,"Coquitlam","Residential Detached",,"Wildwood Park","B.C.37150",,"Detached",,"12/20/2018",,"Robert Phillips","Concrete Slab","2","$333.88",,,,,"9/20/2018",,,"1",,"800-124-347",,"V3K 5A9",,"BC","Wildwood Park well managed pet friendly park. Great Handymans' Special. Renovations started but never finished, bring your ideas and make this into a home to be proud of. 2 bedrooms, living room, dining room, 2 washrooms previous reno's include newer furnace and hot water tank. 14 x 14 covered sundeck. Park amenities incl. indoor pool, clubhouse, and play ground. Great location close to Superstore, Ikea, Cineplex and transit. Just minutes to Hwy 1.","Home is to be sold As is Condition Silver Sticker #37150 Reno's started but never finished.","Greater Vancouver","For Sale",,,,,,,,,"10/4/2018","$62,000","$64.05","0.84","10/18/2018","2","2","MHP"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262331034/0/120/90/e5f7de92549edf5cd4693f76e30dd478/13/d92c9f607dd6092b19d864c37e0ee566/262331034.JPG","R2309407","Residential Attached","S","605 1501 QUEENSWAY STREET","Millar Addition","$63,800","1966","APTU","1",,,,,,"52",,"250-640-6787",,"PG City Central (Zone 72)",,,"0","1",,,,"Prince George","Residential Attached",,,,,"Attached",,"1/30/2019",,"CLARE","Concrete Perimeter","1","$677.28",,,,,"9/18/2018",,,"1",,"026-576-902",,"V2L 1L5",,"BC","Cheaper than rent, move-in ready. 1 bedroom updated condo. Great for students, singles or snowbirds. No maintenance, EZ living lifestyle here. Walk to Connaught Hill Park, downtown, shopping, restaurant & transit. Great investment property.","Vacant - ready to move in. Levy paid.","BC Northern","For Sale",,"12",,"$285.00",,,,,"9/26/2018","$63,800","$95.51","0.94","10/3/2018","1","1","RM7"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262234340/0/120/90/4054098a4cc238c4eb34d2a21aafad9e/13/d7530cdb90aef260fe5ba5b7730be81d/262234340.JPG","R2212713","Land Only","S","1112 7TH AVENUE","Valemount - Town","$65,000",,,,,,,,"Road Access",,,"250-566-1025",,"Robson Valley (Zone 81)",,,,,"No","Not Available",,"Valemount","Land",,,,"No",,"Nearby","3/31/2019",,"TAMMY",,,"$637.98",,,"Yes",,"10/3/2017","Not Available",,,,"012-548-138","House/Single Family","V0E 2Z0","No","BC","Drastic Price Reduction for a Quick Sale! This generous sized town lot is centrally located close to shopping schools. The land is cleared and fenced with a convenient back alley access. Lot is ready to build on with municipal water and sewer available. A perfect location to build your dream home, a vacation getaway or just a little investment for the future. This lot will go quick at this price.",,"BC Northern","For Sale","Available",,"Available",,"No",,,"City/Municipal","10/2/2018","$65,000","$7.22","0.93","10/10/2018",,,"R1"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262322459/0/120/90/6a64a9c40356e4f47be89425359d6e1f/13/a4db26055c5ab53bf123cdbbd5bcea12/262322459.JPG","R2300832","Residential Detached","S","3085 PURDEN SKI HILL ROAD","Purden","$65,000","1974","RECRE","1",,,,,,"44",,"250-649-9014",,"PG Rural East (Zone 80)",,,"0","5",,,,"Prince George","Residential Detached",,"Purden",,,"Detached",,"4/30/2019",,"Jesse Parker","Concrete Perimeter","2","$604.49",,,,,"8/22/2018",,,"3",,"800-124-214",,"V2N 4V3",,"BC","Amazing cabin for year round family fun. Wonderful gourmet kitchen and ample space to sleep multiple families. Fantastic skiing on the mountain all winter and minutes to the lake for summer fun.","All measurements approximate and must be verified if deemed important. Lease fee 3% of assessed land value. $1059.00/ year. Propane tank rental $135.00","BC Northern","For Sale",,,,,,,,,"9/26/2018","$65,000","$38.24","0.87","10/16/2018","2","5","SR1"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262317980/0/120/90/741046ae0977b48b8f94aff415f49bb8/13/f232708006d33f7cce6dd7d22f259c51/262317980.JPG","R2296353","Land Only","S","6167 LAKESHORE DRIVE","Horse Lake","$66,000",,,,,,,,"Road Access",,,"250-706-7955",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Horse Lake","Land",,"RANCHETTES",,"No",,"At Lot Line","2/7/2019",,"DAVE MINGO",,,"$388.67",,,"No",,"8/7/2018","At Lot Line",,,,"006-705-278","House/Single Family","V0K 2E3","No","BC","Located in the quiet end of the Imperial Ranchettes, one of the South Cariboo's most desirable location.  Only 10 minutes from 100 Mile House.  Driveway is in, ready for you to build your dream home.  Elevated rear section of the lot is an ideal building location to have a great view of the lake.  Trail through Crown land, very close by, takes you to the shores of Horse Lake for an afternoon swim.  School bus stop is only 1.5 blocks away.  Very few properties available in this neighbourhood.  Don't wait - it will not last long.",,"BC Northern","For Sale","None",,"None",,"No",,,"None","9/23/2018","$66,000",,"0.88","10/3/2018",,,"R1"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262274886/0/120/90/3a4f4780287f48bc9a50bf7850157f74/13/40e8733c50d806eb60dfc535363a4cb9/262274886.JPG","R2253259","Land Only","S","KLUSKUS FSR ROAD","Vanderhoof - Rural","$67,900",,,,,,,,"Road Access",,,"250-307-2100",,"Vanderhoof And Area (Zone 56)",,,,,"No","Not Available",,"Vanderhoof","Land",,,,"No",,"Available","3/29/2019",,"John Armstrong",,,"$392.52",,,"No",,"3/29/2018","Not Available",,,,"015-302-008",,"V0J 3A1","No","BC","80 acres of rural/residential in outskirts of Vanderhoof. The property has a creek running through it. There is a mix of timber providing a wood lot for years to come, for building purposes. Good road access to property.",,"BC Northern","For Sale","None",,"None",,"No",,,"None","9/28/2018","$67,900",,"1.00","10/9/2018",,,"RR"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262320813/0/120/90/c790222d23421fa7b93ce24248f5a4ec/13/7c730cb606c4b4d67183c7d0e49595f7/262320813.JPG","R2299186","Residential Attached","S","F44 1900 STRATHCONA AVENUE","VLA","$80,500","1965","TWNHS","1",,,,,,"53",,"250-981-1902",,"PG City Central (Zone 72)",,,"0","3",,,,"Prince George","Residential Attached",,,,,"Attached",,"11/30/2018",,"ELLEN","Concrete Perimeter","1","$866.78",,,,,"8/13/2018",,,"3",,"018-435-114",,"V2L 2V9",,"BC","Clean 3 bedroom townhouse.  Owner occupied.  Renovations to kitchen, main bathroom and doorways.  As per seller updates include newer high efficiency furnace, newer hot water tank, new roof and fence around backyard and strata plans to replace all Strathcona Street windows in near future.  Move in ready or great investment opportunity.","Some notice required - roommate is shift worker.  Sixty days notice required from completion.  Please don't let the cat out.  No sign at sellers request.","BC Northern","For Sale",,,,"$250.00",,,,,"9/27/2018","$80,500","$47.92","0.97","10/16/2018","2","3","RM3"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252297/0/120/90/eb755e38b02a3d2158df41faabad6d0e/13/7773de6a716c819e5c3bc5e7b6b62690/262252297.JPG","R2230670","Residential Attached","S","1110 2607 PEAR STREET","Terrace - City","$83,000","1981","APTU","1",,,,,,"37",,"250-638-1400",,"Terrace (Zone 88)",,,"0","2",,,,"Terrace","Residential Attached",,,,,"Attached",,"9/29/2018",,"SUZANNE","Concrete Perimeter","1","$989.14",,,,,"1/6/2018",,,"1",,"014-950-189",,"V8G 4V5",,"BC","Great investment or a great place to slow down and retire with this ground level unit. Snowbirds can lock up and leave with this 2 bedroom south facing unit that has seen some nice renovations throughout. New modern laminate and carpeting , recently painted, new appliances, new tiling in bathroom. Large in-suite storage room. On-site manager.",,"BC Northern","For Sale",,"3",,"$198.46",,,,,"9/28/2018","$83,000","$100.00","0.92","10/1/2018","1","2","R4"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262309645/0/120/90/b9ec7df5b6b854524041ab1a3b584e7b/13/a49f6c5dda6aeabc31389778a0f950b8/262309645.JPG","R2288018","Residential Detached","S","E PUNTZI LAKE ROAD","Williams Lake - Rural West","$84,000","1970","RECRE","1",,,,,,"48",,"250-302-1785",,"Williams Lake (Zone 27)",,,"0","2",,,,"Williams Lake","Residential Detached",,"PUNTZI LAKE",,,"Detached",,"12/9/2018",,"PAULINE","Preserved Wood","0","$410.67",,,,,"7/9/2018",,,"1",,"017-692-300",,"V0L 1H0",,"BC","Looking for remote waterfront property?  This cute little seasonal cabin is nestled along the east side of Puntzi Lake.  The cabin consists of 2 bedrooms, propane stove, fridge and lights.  It has a 6' x 6' porch and an 8' x 14' screened in deck.  For guests or extra sleeping space there is a nice 11' x 11' cabin as well.  A new roof was put on in 2010.  Porta-potty or outhouse for toilet.  Water is drawn from the lake.","Driving instructions:  Turn onto Puntzi Lake Rd., follow until you come to the Barney Lake Resort Sign - turn right and follow directional signs. Take Puntzi Lake Rd. east - the road into the property is very rough.  You will need a truck or SUV.","BC Northern","For Sale",,,,,,,,,"10/2/2018","$84,000","$218.75","0.98","10/9/2018","0","2","RA"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262329442/0/120/90/a6e95b700b9d9a056ea32c7b3d92e4d9/13/cf031b29986c7f0122f903f94b4254f0/262329442.JPG","R2307815","Residential Attached","S","2556 OAK STREET","VLA","$85,000","1971","TWNHS","1",,,,,,"47",,"250-981-3100",,"PG City Central (Zone 72)",,,"1","2",,,,"Prince George","Residential Attached",,"THE OAKLANDS/VLA",,,"Attached",,"1/18/2019",,"CALL/TEXT MIKE","Concrete Perimeter","1","$866.78",,,,,"9/18/2018",,,"3",,"023-512-873",,"V2L 2A4",,"BC","Nicely updated townhome is in an excellent, well-maintained strata complex that is tucked away in a relatively quiet spot in the VLA. Top two floors have been all updated including kitchen and bathes, it has all-new windows, newer mid-efficiency furnace, a great layout and a bonus private fenced yard. Complex has strict rental controls and is mostly owner occupied and at full price and current bank rates, the mortgage is under $450 per month. Making this unit an really fantastic way to break into the market.","Vacant - show and sell.","BC Northern","For Sale",,"2",,"$229.00",,,"15",,"9/26/2018","$85,000","$56.22","0.95","10/17/2018","2","3","RM2"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262314576/0/120/90/66316458d20cba5860e107fd27db7756/13/ac345259eb6454688827bda41f54d2a0/262314576.JPG","R2292949","Residential Attached","S","1215 2607 PEAR STREET","Terrace - City","$87,000","1982","APTU","1",,,,,,"36",,"250-631-6856",,"Terrace (Zone 88)",,,"0","2",,,,"Terrace","Residential Attached",,,,,"Attached",,"12/18/2018",,"SHELLY","Concrete Perimeter","1","$1,021.33",,,,,"7/19/2018",,,"1",,"014-950-243",,"V8G 4V5",,"BC","Very clean and nicely updated.  This two bedroom in Summit Square Apartments is on the north side of the building with beautiful views of the mountains to the north and the evening summer sun!  In-suite store room is handy for gear and seasonal decorations!  This is an end unit, close and handy to the indoor basketball court for a quick game of pickup!  This apartment is clean, neat and ready for you to move in!","Vacant and easy to show.  Keys at the office.","BC Northern","For Sale",,,,"$197.86",,,,,"9/30/2018","$87,000","$106.62","0.95","10/12/2018","1","2","R5"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262285357/0/120/90/f22654935e82b7c353779e9d40a619a5/13/135e6168f4c542afa79fee65bad6c07b/262285357.JPG","R2263730","Land Only","S","8604 74 STREET","Fort St. John - City SE","$88,000",,,,,,,,"Allowed Access",,,"250-787-5866",,"Fort St. John (Zone 60)",,,,,"No","Not Available",,"Fort St. John","Land",,,,"No",,"At Lot Line","4/26/2019",,"SHOWTIME RICK C",,,"$986.36",,,"No",,"4/27/2018","At Lot Line",,,,"009-082-701",,"V1J 2Y5","No","BC","Great duplex or mobile home lot in recently developed subdivision. All new services on paved road. This lot has had the LAS fees of $36,000 pre-paid. Before buying any lot ask if the LAS fees have bene paid! This lot would even be a great buy and hold lot for the future.","LAS has been paid at City Hall.","BC Northern","For Sale","At Lot Line",,"At Lot Line",,"No",,,"City/Municipal","9/29/2018","$88,000","$11.94","0.98","10/2/2018",,,"R2"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262331134/0/120/90/4ed581c5bd741010db524cd03547435a/13/79aa934147545adaf01395ed885d33c4/262331134.JPG","R2309507","Residential Detached","S","12 3028 PIGEON ROAD","150 Mile House","$89,000","1997","MANUF","1",,,,,,"21",,"250-305-4120",,"Williams Lake (Zone 27)",,,"0","2",,,,"150 Mile House","Residential Detached",,"LAKEVIEW MHP","22930",,"Detached",,"9/30/2019",,"KAREN GERTZEN","Other","2","$1,018.00",,,,,"9/24/2018",,,"1",,"800-124-807",,"V0K 2G0",,"BC","Great mobile located 150 Mile Park. Nicely set up 2 bedroom, 2 bathroom unit at the top of the park with a great view overlooking Williams Lake. 7x50 porch/shop. All new flooring, fresh paint throughout. New blinds. New appliances. Lots of extra parking. Arctic package.","Foundation is wood blocks.","BC Northern","For Sale",,,,,,,,,"10/2/2018","$89,000","$81.80","1.00","10/9/2018","2","2","R-1"
