"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261282767/0/120/90/6a634d479a2d947dfbe6be7b6f8fd966/13/14dc5e55842a819e521a8b3797b02d62/261282767.JPG","N240116","Land Only","S","LOT 106 CLEARVIEW ROAD","Deka/Sulphurous/Hathaway Lakes","$33,000",,,,,,,,"Road Access",,,"250-593-0131",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Deka Lake / Sulphurous / Hathaway Lakes","Land",,,,"No",,"Nearby","6/24/2015",,"ROBERT YOUNG",,,"$214.00",,,"Yes",,"9/26/2014","Not Available",,,,"001-918-273",,"V0K 1X0","No","BC","This is a great 0.60 of an acre building lot a short walk from lake access on a quiet road. Heavily treed. The gentle slope makes this property very easy to develop. Larger than most lots available in this area.",,"BC Northern","For Sale","None",,"None",,"No",,,"None","12/5/2014","$33,000",,"0.92","12/9/2014",,,"R1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261316343/0/120/90/a434a4502cd1abe0a7dbd8cc0769f51b/13/3f84951e91b549b36a4334d4a6f0a5d2/261316343.JPG","N240426","Land Only","S","LOT 69 W MEIER ROAD","Cluculz Lake","$35,000",,,,,,,,"Road Access",,,"250-981-3100",,"PG Rural West (Zone 77)",,,,,"No","Not Available",,"Prince George","Land",,"CLUCULZ LAKE",,"No",,"Nearby","4/14/2015",,"CALL/TEXT MIKE",,,"$294.00",,,"Yes",,"10/14/2014","Not Available",,,,"006-751-521","Recreational","V0J 3A3","No","BC","This beautiful and serene 12 acre sub-lake front property is across the road from public lake access to the popular Cluculz Lake. It has meandering trails throughout and zoning allows a variety of uses including agricultural, recreational a nd/or 1 or 2 family dwellings. There is electricity at the street and road access is paved and maintained year round. Perfect place for a low cost retirement dream. Seller willing to finance.",,"BC Northern","For Sale","None",,"None",,"No",,,"None","12/12/2014","$35,000","$0.07","0.88","12/12/2014",,,"H1"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260786528/0/120/90/be1b08f6058d5a7a7ca740ae9d596112/13/d048be8c9e1782ab1dee2387588d250c/260786528.JPG","N233439","Residential Detached","S","832 2ND AVENUE","McBride - Town","$35,000","9999","HOUSE","1",,,,,,"999",,"250-569-2735",,"Robson Valley (Zone 81)",,,"2","2",,,,"McBride","Residential Detached",,,,,"Detached",,"2/17/2015",,"RODGER PETERSON","Concrete Perimeter","1","$1,042.00",,,,,"2/17/2014",,,"1",,"013-918-656",,"V0J 2E0",,"BC","Nice home! 2 bdrm up and 2 bdrm in basement. Good roof and good concrete foundation. Full basement partially finished. Metal roof and stucco siding. Quiet location. Immediate possession available. Town water and septic system. This home is worth while looking at. Structure appears very good and the best part is no water in the basement! Some work needs completed but quite livable right now. Owner is motivated and is serious about selling. Make an offer today!",,"BC Northern","For Sale",,,,,,,,,"12/3/2014","$35,000","$28.32","0.47","12/5/2014","1","4","R2"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261391560/0/120/90/fc5799d3bab002912f1cd0a37c1160a4/15/1918e4d86aa0b8e3a7ce710570f89c92/261391560.JPG","F1427571","Residential Detached","S","11 13650 80 AVENUE","Bear Creek Green Timbers","$38,000","1978","MANUF","1",,,,,,"36",,"604-581-3838",,"Surrey",,,"0","2",,,,"Surrey","Residential Detached",,"Leeside","260589",,"Detached",,"4/30/2015",,"Les wellman","Concrete Block","2","$277.00",,,,,"11/24/2014",,,"1",,"900-573-136",,"V3W 6J8",,"BC","Leeside Adult 19+ Age restricted pets allowed Pad rent on $578. 3 or 4 Bedroom home with 2 baths. Fully Handi-capped friendly. W/D, F/S, D/W, A/C and storage shed and window coverings. Huge, huge lot on Corner. Stand up shower with wheel chair access. Vacant move in. Park located at end of cul de sac. Bus stop out front. Only minutes to skytrain and all shopping.",,"Fraser Valley","For Sale",,,,,,,,,"12/9/2014","$38,000","$35.85","0.85","12/30/2014","2","2","MHP"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261259590/0/120/90/d436adeb2492ee4e97dd773f894d52e5/14/88f614b7d28e76d0a1f5d8ddadf65f5f/261259590.JPG","H1403809","Residential Detached","S","98 5742 UNSWORTH ROAD","Vedder S Watson-Promontory","$39,000","1980","MANUF","1",,,,,,"34",,"604-795-2955",,"Sardis",,,"0","2",,,,"Sardis","Residential Detached",,"CEDAR GROVE","65124",,"Detached",,"3/31/2015",,"BONNIE OR STEPH","Concrete Slab","1","$189.00",,,,,"9/15/2014",,,"1",,"795-742-347",,"V2R 3A3",,"BC","Looking for home sweet home? Stop your search! This charming mobile is 924 sq. ft. with 2 bedrooms & a great size living room, a cozy country kitchen with lots of cupboard space & newer countertops. The bathroom was updated in 2009 with a n ew tub, vanity & toilet & there is a large COVERED DECK that overlooks the serene, treed, private, fully fenced side yard. This beautiful yard also comes with a great sized shed to hold all your tools. Last but not least this mobile home complex is in Sardis close to the river, Unsworth Elementary School & the Rotary walking trail.","Measurements are approximate, buyer to verify if deemed important. Gas lawn mower & garden tools to stay, as well as mobile air conditioning unit. Park approval required.","Chilliwack","For Sale",,,,,,,,,"12/13/2014","$39,000","$42.21","0.83","1/7/2015","1","2","RMH"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261272552/0/120/90/94e5ccb408b45fe72cbd59b9b4a1b03c/16/afd6dc7a878af7d9d5cbb9919f4a9bb8/261272552.JPG","F1423464","Residential Detached","S","8W 20837 LOUIE CRESCENT","Walnut Grove","$40,000","1980","HOUSE","1",,,,,,"34",,"778-773-9563",,"Langley",,,"0","1",,,,"Langley","Residential Detached",,"GRANTS LANDING",,,"Detached",,"12/19/2014",,"KATHY JOHNSON","Other","1","$700.00",,,,,"9/19/2014",,,"2",,"900-572-602",,"V1M 3H7",,"BC","This could be a fantastic opportunity for someone looking for a FIXER UPPER. The structure requires someone with an understanding of flotation. Moorage is $825 per month. Once associated to Richard Dean Anderson when he portrayed MacGyver. It was moored in Coal Harbour back then. It could really be something special for the right buyer.","Bailiff seizure. This home needs some work but will offer tremendous value if... Property is sold 'as is where is' - no PDS Was once valued around $200K - great potential for increased value","Fraser Valley","For Sale",,,,,,,,,"12/9/2014","$40,000","$36.36","1.11","12/18/2014","2","1","FH-1"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261217178/0/120/90/ec348fa8b1dd63ba0d07c60730722687/13/1a272480e98636ae4c6f93b76587ef7b/261217178.JPG","N239357","Residential Attached","S","42 LILLOOET CRESCENT","Kitimat","$45,000","1956","DUPXH","1",,,,,,"58",,"250-632-1021",,"Kitimat (Zone 89)",,,"0","2",,,,"Kitimat","Residential Attached",,,,,"Attached",,"2/25/2015",,"ILONA KENNY","Preserved Wood","1","$1,220.00",,,,,"8/26/2014",,,"1",,"011-860-341",,"V8C 1Z8",,"BC","Looking for a project? This might be the property for you! This 2 bedrom/1 bath 1/2 duplex needs extensive work. This is an opportunity to put your building/renovating skills to work.","Court ordered sale, 'as is, where is' with no warranties, guarantees given or implied. Completion 30 days after court approval. Schedule A to be part of contract. No chattels are to be on the offer.","BC Northern","For Sale",,,,,,,,,"12/13/2014","$45,000","$54.35","0.51","1/14/2015","1","2","R1B"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261398917/0/120/90/ef876049aa8270d7c2aa0721b674fe8d/14/1a05a8a75bbcbb1d065e775e29e4eac0/261398917.JPG","H1404573","Land Only","S","21534 RICHMOND DRIVE","Hope Kawkawa Lake","$45,000",,,,,,,,"Road Access",,,"604-869-1010",,"Hope",,,,,"No","Not Available",,"Hope","Land",,,,"No",,"At Lot Line","6/15/2015",,"DIANE LOTHIAN",,,"$564.00",,,"No",,"12/1/2014","At Lot Line",,,,"003-195-899","House/Single Family","V0X 1L1","No","BC","Thacker mountain cul-de-sac lot with all services available at lot line or nearby. Build your dream home here. Only minutes to downtown Hope, shopping, the Coquihalla River, Kawkawa Lake & recreation. Enjoy the spectacular mountain views fr om this property. Call today!",,"Chilliwack","For Sale","At Lot Line",,"At Lot Line",,"No",,,"Other-Licensed","12/6/2014","$45,000",,"0.90","12/16/2014",,,"RS1"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261083853/0/120/90/a12d77061d85833fe52b4b6e9a3c9295/16/65555dde1fcbc7dd570eccada9b62470/261083853.JPG","F1415955","Residential Detached","S","22 9960 WILSON ROAD","Mission-West","$46,800","1976","MANUF","1",,,,,,"38",,"604-467-9300",,"Mission",,,"0","2",,,,"Mission","Residential Detached",,"RUSKIN PLACE","236476",,"Detached",,"3/31/2015",,"THE RALPH TELEP TEAM","Concrete Block","1","$835.00",,,,,"6/22/2014",,,"1",,"900-571-615",,"V4S 1B3",,"BC","Recently renovated including siding, roof, windows, deck & paint. RUSKIN PLACE is a great park sitting on Hayward Lake. Spacious kitchen has loads of maple cupboards & recently new appliances. New bathrooms, fixtures, flooring, paint, wired for sound & HEAT PUMP. 430 sq ft covered deck. Private & fully fenced pad with no one behind you & 12x10 storage shed with power. Very nice mobile with bonus extra parking.","Pet restrictions: Exotic pets not allowed, Maximum 1 dog OR 1 cat per site, pet size restricted to under 12 in height when fully grown.","Fraser Valley","For Sale",,,,,,,,,"12/8/2014","$46,800","$65.00","0.94","12/16/2014","1","2","MHP"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261266089/0/120/90/ad5576ca6afe9f4191b9675a31638795/15/c160a0b73780f4b5ff75452f2fbd2bef/261266089.JPG","F1423231","Residential Detached","S","69 9080 198 STREET","Walnut Grove","$49,000","1970","MANUF","1",,,,,,"44",,"604-607-5266",,"Langley",,,"0","3",,,,"Langley","Residential Detached",,"Forest Green","CSA 4967",,"Detached",,"3/20/2015",,"Michelle Carlsen","Concrete Slab","1","$204.00",,,,,"9/20/2014",,,"1",,"900-572-583",,"V1M 3A8",,"BC","Hidden Gem! Beautiful home in a beautiful setting. This 3 bed/1 1/2 bath home reflects pride of owners. Spacious, open floor plan great for entertaining. Updates include laminate flooring, paint, fridge, tile in kitchen, ensuite vanity, to ilets, furnace, windows, and hot water tank. Covered deck for year round enjoyment. Enjoy walks through the park and the recreation centre. It's only a quick drive to restaurants, shopping and the movies! One owner must be 55. Enjoy the activity centre and planned gatherings at this great complex! Under the BC Housing SAFER program, residents may be eligible for assistance with pad rent. More info at bchousing.org","Easy to show and shows great! Please use Touchbase for showing requests. 1 owner must be 55. Residents may be eligible for subsidized pad rental under BC Housing SAFER program.","Fraser Valley","For Sale",,,,,,,,,"12/8/2014","$49,000","$50.36","0.89","12/17/2014","2","3","RES"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260914742/0/120/90/2fc321c9977313177213cd7f7792170a/14/2e26c86cd4284bac2e12c58351d550fe/260914742.JPG","H1401510","Residential Attached","S","306 45744 SPADINA AVENUE","Chilliwack W Young-Well","$50,000","1981","APTU","1",,,,,,"33",,"604-855-2521",,"Chilliwack",,,"0","1",,,,"Chilliwack","Residential Attached",,"Applewood Court",,,"Attached",,"3/21/2015",,"Tibor Bogdan","Concrete Perimeter","1","$598.00",,,,,"4/14/2014",,,"1",,"005-195-365",,"V2P 1T6",,"BC","Don't miss this 1 bedroom apartment in Applewood Court. One of the best locations downtown, close to all amenities and this unit has a balcony with a nice view. Investment opportunity, or great for your own home. May be sold as a package de al with MLS(R) #H1401507 & MLS(R) #H1401509.","Measurements are approximate, buyer to measure and verify if important. Tenant occupied must have at least 24 hours notice. Current rent is $600/month","Chilliwack","For Sale",,,,"$187.88",,,,,"12/2/2014","$50,000","$86.21","0.91","12/12/2014","1","1","R5"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261375753/0/120/90/711110f3c3c6432fe10c4787bd06fa7f/13/92c08563d94c142910289b563af081b7/261375753.JPG","N241040","Residential Detached","S","341 8TH AVENUE","Burns Lake - Town","$50,000","1951","HOUSE","1",,,,,,"63",,"250-692-7288",,"Burns Lake (Zone 55)",,,"0","3",,,,"Burns Lake","Residential Detached",,,,,"Detached",,"2/13/2015",,"RE/MAX WRIGHTWAY","Other","1","$1,864.00",,,,,"11/13/2014",,,"1",,"011-770-171",,"V0J 1E0",,"BC","Consider this affordable, large level lot in town located on upper 8th Avenue. Well established shrubs and garden site. Older 3 bedroom, 1 bathroom home. This home is solid, but requires significant upgrading. It has an attractive exterior and good curb appeal. A large, detached shop complements the value in this firt-time-on-the-market family home.","Court-ordered sale. Concrete pier and timber foundation.","BC Northern","For Sale",,,,,,,,,"12/3/2014","$50,000","$45.54","0.85","1/21/2015","1","3","R-1"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261398631/0/120/90/3c717092b2f943ed8aa48cd129ca5951/14/0ab7b0b8bccfc1df1027de508d3ee004/261398631.JPG","H1404567","Residential Attached","S","104 9175 MARY STREET","Chilliwack W Young-Well","$51,750","1976","APTU","1",,,,,,"38",,"604-855-0800",,"Chilliwack",,,"0","1",,,,"Chilliwack","Residential Attached",,"Ridgewood Court",,,"Attached",,"6/28/2015",,"Tibor Bogdan","Concrete Perimeter","1","$615.00",,,,,"11/28/2014",,,"1",,"001-493-906",,"V2P 4H7",,"BC","Quiet building located in central Chilliwack. Spacious 1 bedroom unit on the 1st floor, with large 23 x 24 partially covered south facing deck. Shared laundry on each floor. Adult 55+ building close to hospital, shopping and recreation. Sho ws well. Strata includes heating.","Measurements are approximate, buyer to measure and verify if important.","Chilliwack","For Sale",,,,"$186.00",,,,,"12/9/2014","$51,750","$68.09","0.86","12/24/2014","1","1","R5"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261282322/0/120/90/14de464d133f63560f525f9f7cbeb018/15/2956328a72972e9382e8512ccfab2e17/261282322.JPG","F1423795","Residential Detached","S","38 9080 198TH STREET","Walnut Grove","$54,500","1993","MANUF","1",,,,,,"21",,"604-513-2300","2013","Langley",,,"0","2",,,,"Langley","Residential Detached",,"FOREST GREEN ESTATES","463373",,"Detached",,"3/31/2015",,"Rosemary","Other","1","$389.00",,,,,"9/27/2014",,,"1",,"900-572-661",,"V1M 3A8",,"BC","Bring your china & crystal, display it proudly in lovely separate dining room of this spacious home! Features include bright, open kitchen with dual skylights, plant window and island, meal nook with treasure cabinet, large, centre livin g room with extra length windows, custom draperies, leaded glass doors to dining room. MBRM includes built in cabinets, family room/den addition offers direct access to covered deck that is perfect for year round living and private garden area, storage and lane access; park amenities include clubhouse with full kitchen, social activities, workshop, visitor & RV parking, doggy park. This gated community is for those 55+ and 1 small pet. Call soon or this good buy will soon be good bye!","New roof required. quick possession preferable. 2nd BR currently used as dinrm, can be converted. visit www.homesinlangley.ca for tour & pix.","Fraser Valley","For Sale",,,,,,,,,"12/7/2014","$54,500","$50.05","0.91","12/16/2014","1","2","MH-1"
