"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262297565/0/120/90/3368e894c99c57dbca208d5c47059e6f/13/46d115b2433d5222c88b1cc17ec53963/262297565.JPG","R2275938","Land Only","S","LOT 7 MCMILLAN ROAD","Horse Lake","$51,500",,,,,,,,"Road Access",,,"250-706-7242",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Horse Lake","Land",,,,"No",,"At Lot Line","11/30/2018",,"JENNI",,,"$169.89",,,"No",,"6/4/2018","Nearby",,,,"004-357-566","House/Single Family","V0K 2E3","Yes - Agricultural Land Reserve","BC","Bring your plans and build your new home on this nicely treed and level 2 acre lot located on the corner of Horse Lake Road and McMillan Road. Nice building location  mostly cleared with roughed-in driveway. Don't miss your chance with this prime location within 10 minutes of 100 Mile House, less than 5 minutes to Lone Butte and just minutes to Horse Lake Elementary and public access to Horse Lake for all your recreational enjoyment. L#9092","Owner indicates there is a high producing drilled well adjacent to this lot.","BC Northern","For Sale","None",,"None",,"Yes",,,"None","8/27/2018","$51,500",,"0.94","8/29/2018",,,"RR3"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262298782/0/120/90/65db216b13a096bfc6585395f669635e/13/f1acce27da1f745820de05bd25116d5b/262298782.JPG","R2277155","Residential Detached","S","55 770 11TH AVENUE","Williams Lake - City","$53,000","1975","MANUF","1",,,,,,"43",,"250-267-1088",,"Williams Lake (Zone 27)",,,"0","2",,,,"Williams Lake","Residential Detached",,"FRAN-LEE","37984",,"Detached",,"12/31/2018",,"SUSAN COLGATE","Other","1","$292.50",,,,,"6/5/2018",,,"1",,"800-122-415",,"V2G 2M5",,"BC","Check out this nice, well-maintained, open-concept, two bedroom mobile in Fran Lee Mobile Home Park. Quiet location, close to schools, TRU, bus routes, and so much more!","Foundation - wood cribbing","BC Northern","For Sale",,,,,,,,,"8/21/2018","$53,000","$64.95","0.90","8/29/2018","1","2","MHP"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262318088/0/120/90/4e406b76d12277df4c1c33f872c7085f/13/9233e033a5b892138df00d03947ee2da/262318088.JPG","R2296461","Residential Detached","S","9 HARMON CRESCENT","Granisle","$57,000","1972","HOUSE","1",,,,,,"46",,"250-692-3530",,"Burns Lake (Zone 55)",,,"0","3",,,,"Burns Lake","Residential Detached",,,,,"Detached",,"8/9/2019",,"Dennis Bock","Concrete Perimeter","1","$1,641.27",,,,,"8/9/2018",,,"2",,"007-505-965",,"V0J 1W0",,"BC","Three bedroom home or recreation home in Granisle. The full basement has a high efficiency furnace and a wood stove for back up heat, and an area to store wood. Granisle marina is not far away and fishing in Babine lake is excellent.",,"BC Northern","For Sale",,,,,,,,,"8/23/2018","$57,000","$26.99","0.95","9/10/2018","1","3","R1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262195279/0/120/90/b514a61b0ce817ab5dc9f7ad0e440cfa/13/2904aac2f33339e5d1621d22c336f472/262195279.JPG","R2173652","Land Only","S","LOT 37 MUERMANN ROAD","Hobby Ranches","$60,000",,,,,,,,"Road Access",,,"250-960-8425",,"PG Rural North (Zone 76)",,,,,"No","Not Available",,"Prince George","Land",,"HOBBY RANCHES",,"No",,"Available","7/31/2019",,"OR TEXT TAGGART",,,"$514.11",,,"No",,"5/30/2017","Not Available",,,,"009-137-572","House/Single Family","V2K 5W9","No","BC","Dreams start here! Build the home of your dreams on this 5.6-acre property located in beautiful Hobby Ranches subdivision.","Buyer's agent commission is payable as stated only if the buyer's agent is physically present for the buyer's first viewing of the property; if not, then the buyer's agent's fee will be reduced by 25%.","BC Northern","For Sale","None",,"None",,"No",,,"None","8/21/2018","$60,000",,"0.92","9/10/2018",,,"RR1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262321797/0/120/90/28701196262aed12a07d4fe267890fc3/13/35cd2d6be86a502a57067e75c62a7d8e/262321797.JPG","R2300170","Land Only","S","LOT 12 GISCOME ROAD","Tabor Lake","$62,000",,,,,,,,"Water Access",,,"250-565-7724",,"PG Rural East (Zone 80)",,,,,"No","Not Available",,"Prince George","Land",,,,"No",,"Nearby","8/31/2019",,"LORIE HUNTER",,,"$170.05",,,"No",,"8/24/2018","Nearby",,,,"026-361-302","House/Single Family","V2N 6S6","Yes - Agricultural Land Reserve","BC","10.45 acres just past the city limits, close to Tabor Lake. Very private.",,"BC Northern","For Sale","None",,"None",,"No",,,"None","8/25/2018","$62,000",,"0.95","8/31/2018",,,"RR2&1"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262299568/0/120/90/4fa85417ea6b9e34d5d4f70359cc9001/13/19fcd8e4aaadac5759ccefa053bf50cb/262299568.JPG","R2277941","Residential Detached","S","16 8474 BUNCE ROAD","Haldi","$65,000","1981","MANUF","1",,,,,,"37",,"250-552-2757",,"PG City South (Zone 74)",,,"0","4",,,,"Prince George","Residential Detached",,,"34608",,"Detached",,"9/28/2018",,"SHAWNA","Other","1","$459.46",,,,,"6/7/2018",,,"1",,"800-049-152",,"V2N 6P1",,"BC","This updated home sits on a private fenced lot in quiet mobile home park. There are 4 bedrooms, a large covered deck, and workshop. Over the last couple years the home has gotten new flooring, paint, bathroom and kitchen. If your looking for a good size home but without the huge mortgage this ones for you.","Foundation is wooden blocks","BC Northern","For Sale",,,,,,,,,"8/27/2018","$65,000","$47.79","1.00","9/18/2018","1","4","MHP"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262315629/0/120/90/46bc21533a2d656c0df5721a082d36aa/13/83c130d599e98aa1a314ae85faf425fb/262315629.JPG","R2294002","Residential Attached","S","304 101 MCINTYRE DRIVE","Mackenzie -Town","$65,000","1982","APTU","1",,,,,,"36",,"250-997-5077",,"Mackenzie (Zone 69)",,,"0","2",,,,"Mackenzie","Residential Attached",,,,,"Attached",,"12/31/2018",,"RICK","Concrete Perimeter","2","$640.37",,,,,"7/29/2018",,,"1",,"004-880-820",,"V0J 2C0",,"BC","Very rare find!  new to the market, 2 bedroom, 2 bathroom condo located in the popular Valleyview Estates.  Located on the top floor facing downtown Mackenzie.  No pets allowed. 1 parking stall (open).  Vacant possession, move right in.  Very nice unit.",,"BC Northern","For Sale",,,,"$187.52",,,,,"8/24/2018","$65,000","$68.35","0.93","8/28/2018","2","2","R2"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262312248/0/120/90/43402ce11eb9121ee0d4fadd2f284c92/16/c17cb4f05de56d81cda938b5bababda3/262312248.JPG","R2290621","Residential Detached","S","15 4200 DEWDNEY TRUNK ROAD","Ranch Park","$65,000","1972","MANUF","1",,,,,,"46",,"604-618-1019","2015","Coquitlam",,,"0","2",,,,"Coquitlam","Residential Detached",,"HIDEAWAY PARK","37009",,"Detached",,"10/19/2018",,"RICHARD FERGUSON","Concrete Block","1","$220.00",,,,,"7/18/2018",,,"1",,"800-123-375",,"V3H 3E2",,"BC","This incredible mobile home has many updates, including windows, kitchen, furnace, fence, etc...  You must be at least 55 in order to call this home. From the moment you enter, you will love the open plan and comfort with everything updated at your finger tips. Even a dishwasher exists in your espresso finished kitchen! Doing laundry is a breeze in your laundry/storage room, plus the bedrooms are a nice size that can accommodate furniture. You truly will want to see this one.","Call re:  Park 55 Plus only","Greater Vancouver","For Sale",,,,,,,,,"8/21/2018","$65,000","$90.28","0.96","9/11/2018","1","2","RMH1"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262309518/0/120/90/9e082bbe4f1b186a7a0224586ad480c4/13/9b64df80972ea3b0861cfcbadac7c92e/262309518.JPG","R2287891","Residential Detached","S","7 997 CHILCOTIN 20 HIGHWAY","Williams Lake - Rural West","$69,000","1996","MANUF","1",,,,,,"22",,"250-392-0371",,"Williams Lake (Zone 27)",,,"0","2",,,,"Williams Lake","Residential Detached",,,"430229",,"Detached",,"12/31/2018",,"TANYA RANKIN","Other","2","$506.89",,,,,"7/9/2018",,,"1",,"800-123-151",,"V2G 4X6",,"BC","Meticulous, 2 bedroom, 2 bathroom home in prime park/pad location within Chilcotin Estates Mobile Park. You’ll absolutely love the privacy on the gorgeous front patio a great space to unwind complete with 31’x12’ covered deck & open space. Outdoor storage is a bonus in the 8x10 shed! This home has an awesome floor plan with bedrooms at opposite ends & open concept living in the middle. Absolutely spotless & move in ready it’s a dream to call home. Excellent well managed mobile park!","Trailer is set on wood blocking.","BC Northern","For Sale",,,,,,,,,"8/29/2018","$69,000","$74.68","0.96","9/17/2018","2","2","MHP"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262271968/0/120/90/46f97d05cee504694e2bd166d164471a/13/b384565e23004660e0a7f45b355c0f26/262271968.JPG","R2250341","Residential Attached","S","110 3777 MASSEY DRIVE","Pinecone","$69,000","1980","APTU","1",,,,,,"38",,"250-301-9960",,"PG City West (Zone 71)",,,"0","1",,,,"Prince George","Residential Attached",,"SIGNATURE APARTMENTS",,,"Attached",,"8/31/2018",,"LL COOL JAY","Concrete Perimeter","1","$936.20",,,,,"3/22/2018",,,"1",,"023-283-564",,"V2N 4J6",,"BC","Updated 1-bedroom unit. All walls and ceiling freshly painted, new trim. Bright unit in a good location. Walking distance to CNC College and Pine Centre Mall. Good affordable investment property and available immediately. Rentals are allowed.","Easy to show, unit vacant.","BC Northern","For Sale",,"3",,"$311.00",,,"37",,"8/30/2018","$69,000","$95.70","0.93","9/19/2018","1","1","RM3"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262311825/0/120/90/f279fa96803dea7d7dff57de92b4cf53/13/955ddb40ac6789a48a3697d9047a1bb1/262311825.JPG","R2290198","Land Only","S","1940 INGLEDEW STREET","Millar Addition","$71,000",,,,,,,,"Allowed Access",,,"250-613-7207",,"PG City Central (Zone 72)",,,,,"No","Not Available",,"Prince George","Land",,"MILLAR ADDITION",,"No",,"At Lot Line","11/30/2018",,"JEN OR ROD",,,"$645.88",,,"No",,"7/16/2018","At Lot Line",,,,"011-771-992","House/Single Family","V2L 1K8","No","BC","Here is a great opportunity to build on a lot near Fort George Park.  Lots in Millar Addition are rare indeed.  This lot is zoned RS4 which allows for high density housing.  The lot beside is also for sale if you wish to build a large dwelling.  Surrounded by old character homes and a new house is across the street.  Bring your ideas!",,"BC Northern","For Sale","At Lot Line",,"At Lot Line",,"No",,,"City/Municipal","8/31/2018","$71,000",,"0.90","9/17/2018",,,"RS4"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262322092/0/120/90/e67d7110ce6a28834386d0805e140575/13/5b2526c8a270c220022e5918e3e91555/262322092.JPG","R2300465","Residential Attached","S","210 282 N BROADWAY AVENUE","Williams Lake - City","$72,000","1981","APTU","1",,,,,,"37",,"250-267-3244",,"Williams Lake (Zone 27)",,,"0","2",,,,"Williams Lake","Residential Attached",,,,,"Attached",,"11/27/2018",,"RYAN BEST","Concrete Perimeter","1","$880.18",,,,,"8/27/2018",,,"1",,"004-610-865",,"V2G 4J8",,"BC","Cheaper than renting! Check out this superb second floor 2 bedroom unit, offering air conditioning, in-suite storage, dedicated hot water tank and a great view overlooking the city from the covered balcony. Only one flight of stairs, this unit is clean and well situated, all in a well managed, secure condo. Within walking distance to downtown or bus nearby as well as walking and biking trails. With an upcoming exterior rehabilitation, Terra Vista is very likely a solid investment.","Call or text Ryan Best to arrange showings 250-267-3244. 24hr notice required.","BC Northern","For Sale",,"4",,"$233.32",,,"52",,"8/28/2018","$72,000","$80.99","0.97","9/13/2018","1","2","R4"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262304148/0/120/90/1b81d05a5322eecd21f9b3c6d1eb6059/15/34ca45130f9fe7777d271634a9fc80e2/262304148.JPG","R2282521","Residential Detached","S","8 23387 70A AVENUE","Salmon River","$72,000","1973","MANUF","1",,,,,,"45",,"604-832-2007",,"Langley",,,"0","2",,,,"Langley","Residential Detached",,"Cedar Springs","272320",,"Detached",,"11/30/2018",,"Martin Engh","Other","1","$0.00",,,,,"6/19/2018",,,"1",,"905-002-091",,"V2Y 2J2",,"BC","Affordable living! This large 2 bedroom mobile in Cedar Springs is 50+ adult oriented for quiet living! Easy access to Hwy 1 for commuters, updated furnace, LED lighting, big 2 car carport, covered sundeck, storage room, raised garden bed with strawberries, apple and cherry tree, storage shed, unbeatable value!",,"Fraser Valley","For Sale",,,,,,,,,"8/23/2018","$72,000","$88.67","0.96","9/6/2018","1","2","MOBILE"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262284685/0/120/90/8ff7dd530a99fd4287762ea1ba0eb7ff/13/179584668f32c87d5cc0b313a3d717e2/262284685.JPG","R2263058","Residential Detached","S","6778 LAGERQUIST ROAD","McLeese Lake","$75,000","1974","MNFLD","1",,,,,,"44",,"250-398-0101",,"Williams Lake (Zone 27)",,,"0","3",,,,"McLeese Lake","Residential Detached",,,"E#348840",,"Detached",,"11/30/2018",,"JOY","Preserved Wood","1","$579.95",,,,,"4/26/2018",,,"1",,"011-120-177",,"V0L 1P0",,"BC","Spacious mobile home with addition, metal roof, covered deck. Adjoining lot is also court ordered sale. 3 bedrooms in mobile. Had a wood stove which has been removed. Easy access. Previous break-in a few months ago with damage to living and dining room windows and some damage to bathroom fixtures.","Court ordered sale - COURT DATE AUGUST 13TH, 2018.  ACCEPTED OFFER $60000..Schedule 'A' must be attached to offer.  Property to be sold 'As Is'.  The commission offered to the operating brokerage shall be reduced by 35% if the initial physical introduction of the property was with the listing agent","BC Northern","For Sale",,,,,,,,,"8/30/2018","$75,000","$45.07","1.25","9/4/2018","1","3","RR1"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262224416/0/120/90/d32eaf2fb184ceb1f18c204486dfe2b8/13/f180a65a8192e2b71913afec85663c9e/262224416.JPG","R2202789","Land Only","S","LOT B MUNSON ROAD","Terrace - Rural Southwest","$75,000",,,,,,,,"Allowed Access",,,"250-631-6769",,"Terrace (Zone 88)",,,,,"No","Not Available",,"Terrace","Land",,,,"No",,"At Lot Line","9/1/2018",,"JOHN",,,"$264.44",,,"Yes",,"9/5/2017","Not Available",,,,"004-806-018","House/Single Family","V8G 0E3","Yes - Agricultural Land Reserve","BC","Close to town and yet completely private, this 10-acre lot only minutes from Terrace is ready for you. Recent upgrades include clearing and stumping a couple of central acres, ditching to help drainage around the perimeter, and a proper survey. The driveway is in, and there is even a building spot prepared. The only thing missing is you - this is an opportunity that can't be missed!!","Piles to be burnt this fall, unless purchaser wishes it done sooner. Seller has access to equipment and further work can be worked into purchase price.","BC Northern","For Sale","None",,"None",,"Yes",,,"None","8/29/2018","$75,000",,"0.94","9/7/2018",,,"R2"
