"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262293126/0/120/90/afd3e63bb3d7c0d037779027406f5c70/13/75e424db0dfda4e4b22769cae02bb5b8/262293126.JPG","R2271499","Land Only","S","LOT 72 MULLIGAN DRIVE","Horse Lake","$64,000",,,,,,,,"Road Access",,,"250-395-0272",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Horse Lake","Land",,"ANDERSON SUBDIVISION",,"No",,"At Lot Line","11/30/2018",,"FRANK",,,"$406.45",,,"No",,"5/19/2018","At Lot Line",,,,"007-642-474","House/Single Family","V0K 2E3","No","BC","A very beautiful building lot in the desirable Anderson subdivision close to Horse Lake access. The 0.61/acre property slopes gently up from the road, and has several level building sites to choose from. Property is still nicely treed, and has a peekaboo view of Horse Lake. Anderson subdivision has a public water system. Natural gas, high-speed internet and cell-phone service available. This property is priced for a quick sale. This one is worth a look!!      L#9058",,"BC Northern","For Sale","None",,"None",,"No",,,"City/Municipal","9/18/2018","$64,000",,"0.92","9/28/2018",,,"R 1"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262317980/0/120/90/741046ae0977b48b8f94aff415f49bb8/13/f232708006d33f7cce6dd7d22f259c51/262317980.JPG","R2296353","Land Only","S","6167 LAKESHORE DRIVE","Horse Lake","$66,000",,,,,,,,"Road Access",,,"250-706-7955",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Horse Lake","Land",,"RANCHETTES",,"No",,"At Lot Line","2/7/2019",,"DAVE MINGO",,,"$388.67",,,"No",,"8/7/2018","At Lot Line",,,,"006-705-278","House/Single Family","V0K 2E3","No","BC","Located in the quiet end of the Imperial Ranchettes, one of the South Cariboo's most desirable location.  Only 10 minutes from 100 Mile House.  Driveway is in, ready for you to build your dream home.  Elevated rear section of the lot is an ideal building location to have a great view of the lake.  Trail through Crown land, very close by, takes you to the shores of Horse Lake for an afternoon swim.  School bus stop is only 1.5 blocks away.  Very few properties available in this neighbourhood.  Don't wait - it will not last long.",,"BC Northern","For Sale","None",,"None",,"No",,,"None","9/23/2018","$66,000",,"0.88","10/3/2018",,,"R1"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262317403/0/120/90/e3d7b0cb40653b1e829bd40353b9ccde/14/e31804064da6ea74969a06bb8adc4088/262317403.JPG","R2295776","Residential Detached","S","11 45111 WOLFE ROAD","Chilliwack W Young-Well","$67,200","1974","MANUF","1",,,,,,"44",,"604-798-3855",,"Chilliwack",,,"0","2",,,,"Chilliwack","Residential Detached",,"FRASER VILLAGE","45739",,"Detached",,"11/30/2018",,"CAROLYN","Concrete Slab","1","$129.61",,,,,"8/3/2018",,,"1",,"700-007-643",,"V2P 1V6",,"BC","Clean and well maintained mobile home. Two bedrooms plus den. Newer appliances. Large covered porch.  Storage Shed. Located in Fraser Village treed park close to recreation, hospital and shopping. Easy  accsess to Hwy.1   Age 55+.","Buyer to verify measurements if deemed important. Offers subject to Park Manager approval. No Pets. No Rentals. Pad rental covers sewer, water and garbage pickup. 55+ age.","Chilliwack","For Sale",,,,,,,,,"9/16/2018","$67,200","$74.67","0.84","10/9/2018","1","2","MHP"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262328373/0/120/90/96591cdd6335e5b784f1735bc82b585e/13/34909a2581983fd7307ea76df6a1cdad/262328373.JPG","R2306746","Residential Attached","S","405 1501 QUEENSWAY STREET","Millar Addition","$67,800","1966","APTU","1",,,,,,"52",,"250-981-3213",,"PG City Central (Zone 72)",,,"0","1",,,,"Prince George","Residential Attached",,,,,"Attached",,"4/30/2019",,"ANNE MCCORMICK","Concrete Perimeter","1","$639.16",,,,,"9/14/2018",,,"1",,"026-576-741",,"V2L 1L5",,"BC","Cheaper than rent!! Centrally located, close to public transit, and within walking distance of parks, library, shopping, and other amenities. This secure building has 24/7 onsite management. Nice-size in-suite storage room, updated windows and elevators. Suite has many updates including new kitchen cabinets and counter tops, laminate flooring and freshly painted. Laundry facilities available, and wheelchair accessible. Rentals are allowed, pets allowed with restrictions. Age taken from BC Assessment. Measurements are approximate, and buyer is to verify if deemed important.",,"BC Northern","For Sale",,,,"$289.00",,,,,"9/17/2018","$67,800","$103.99","0.97","9/24/2018","1","1","RM7"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262324302/0/120/90/ec8e24a158febc1cfdf030249ff10bb4/15/91a4d670b6d3ef9bf5a79ef1239515aa/262324302.JPG","R2302675","Residential Detached","S","25 32380 LOUGHEED HIGHWAY","Mission BC","$70,000","1981","MANUF","1",,,,,,"37",,"604-820-0555",,"Mission",,,"0","2",,,,"Mission","Residential Detached",,"THE GROVE MOBILE HOME PARK","340007",,"Detached",,"8/30/2019",,"NANCY OLSON","Concrete Block","1","$142.71",,,,,"8/31/2018",,,"1",,"905-002-915",,"V2V 1A4",,"BC","The Grove Park - 55 plus, 2 pets allowed. Great central location steps to all amenities including shopping, drs, clinics, hospital, bus route, new starbucks across the road. Enjoy this 2 bedroom with den & storage shed. 1 covered parking.","If measurements important please verify. Criminal Record check & credit check needed. Pad approx. $690.00","Fraser Valley","For Sale",,,,,,,,,"9/17/2018","$70,000","$73.61","0.88","10/5/2018","1","2","MHP"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262283448/0/120/90/721bd789a6f8e7d36b4b8fe4a3d66af8/13/b842a663c8eae4ac02f0bd7f9ac45764/262283448.JPG","R2261821","Land Only","S","1015 COMMODORE CRESCENT","Williams Lake - Rural North","$70,000",,,,,,,,"Road Access",,,"250-305-4120",,"Williams Lake (Zone 27)",,,,,"No","Not Available",,"Williams Lake","Land",,"COMMODORE",,"No",,"At Lot Line","4/25/2019",,"KAREN GERTZEN",,,"$393.77",,,"Yes",,"4/25/2018","At Lot Line",,,,"011-844-370","House/Single Family","V2G 4Y9","No","BC","9.3 acres along Highway 97 minutes from City Centre. Road access off Commodore Road. Previously used as pasture land and alfalfa fields. Property has had some fill brought in and more is planned. Shallow well on property was used for irrigation. Excellent highway exposure - so many possibilities for use! There are no buildings on the property. Fenced.","Property has been exempt as a Designated Wetlands. Biologist report available.","BC Northern","For Sale","None",,"None",,"No",,,"Well - Shallow","9/14/2018","$70,000",,"1.00","10/9/2018",,,"RR2"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262248733/0/120/90/01355b6f6e7db37e037d4532ffbcf18c/13/b2d25c6858741fd9ab40815aa0dbe4df/262248733.JPG","R2227106","Residential Detached","S","5231 43 STREET","Fort Nelson -Town","$75,000","1969","MNFLD","1",,,,,,"49",,"250-321-0777",,"Fort Nelson (Zone 64)",,,"0","3",,,,"Fort Nelson","Residential Detached",,,"308412",,"Detached",,"12/4/2018",,"CATHLEEN","Other","1","$1,008.57",,,,,"12/4/2017",,,"1",,"010-459-766",,"V0C 1R0",,"BC","Space to grow!! This great 3 bedroom home with addition is perfect for a single or gives your family space to grow. The electrical has been updated and a BC silver seal is in place. Open concept living makes the home feel extra roomy. The kitchen is large with ample cupboard space. Outside, the yard is fenced and there is plenty of covered storage space.","Foundation is screw pilings. Home is occupied by a tenant. Tenancy agreement in place until July 31st, 2018 but the tenant is flexible.","BC Northern","For Sale",,,,,,,,,"9/20/2018","$75,000","$55.35","0.89","10/23/2018","1","3","RS1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262309594/0/120/90/ce6a655379b255ea62396e6e1839963e/16/f96ee337bdef9b567161d69c1a1bcdfd/262309594.JPG","R2287967","Land Only","S","H21 HUCKLEBERRY TRAIL","Hope Sunshine Valley","$75,000",,,,,,,,"Road Access",,,"604-750-0185",,"Hope",,,,,"No","Not Available",,"Hope","Land",,"HUCKLEBERRY VILAGE",,"No",,"Available","2/8/2019",,"WALTER RAWLINSON",,,"$195.00",,,"Yes",,"7/8/2018","Not Available",,,,"700-011-316","Recreational","V0X 1L5","No","BC","RV Site with Snowshed and Huge Addition with the balance of 999 year Pre-Paid registered Lease in the Recerational Community of Sunshine Valley near Manning Park. The lease has been fully pre-paid for 999 years and there are no monthly or yearly lease payments or pad rental. This 2048 sq.ft. lot features 30 amp electric and untreated water. Snowshed and huge addition helps maximize the Beautiful Mountain Views on this two tiered private site. ATV and Motorbike friendly. This is your opportunity to own your own weekend get-away. Only 2 hours from Vancouver. Zoned for recreational use. No Borders, No Ferries. Get back to nature, a weekend at a time!","In gated community of Huckleberry Village. Call L/B for key to gate. Mechanical Lockbox on Trailer. Vacant and easy to show. NOTE: Transfer of title for the NON-Real Estate component must be made separately through ICBC. Included in lot is RV and addition.","Chilliwack","For Sale","None",,"None",,"No",,,"Other","9/12/2018","$75,000","$36.62","0.83","10/1/2018",,,"CHP-1"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262319071/0/120/90/f2bb5586f7a34cb577fdd5975ac6c2d0/15/4ece01ea15ac3f66e4828b0a1c50ec00/262319071.JPG","R2297444","Residential Detached","S","2 3942 COLUMBIA VALLEY ROAD","Columbia Valley","$75,000","1981","MANUF","1",,,,,,"37",,,,"Cultus Lake",,,"0","2",,,,"Cultus Lake","Residential Detached",,"Cultus Lake Village Mobile Home Park","17512",,"Detached",,"11/11/2018",,"TOUCHBASE","Other","2","$153.38",,,,,"8/13/2018",,,"1",,"700-002-368",,"V2R 5B1",,"BC","2 Bed / 2 Bath Double Wide Trailer perfect for handyman with wheelchair access and covered deck. Home needs TLC. Well managed Park.","TAKE OFF IF COMMISSION NOT CORRECTED  45+ Age Restriction. Property being Sold in an As Is Condition. All offers must have a Schedule A & Schedule B - Mobile Homes attached. Offers do not need to go through the Court process.","Chilliwack","For Sale",,,,,,,,,"9/17/2018","$75,000","$65.10","0.68","10/1/2018","2","2","MHP"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262302798/0/120/90/92fc056d44ba1639d074d115460eebed/16/4c61e2e85f1fc6018e97456479f4bdc9/262302798.JPG","R2281171","Land Only","S","LT 3 - 8260 ACE HIGH ROAD","Lone Butte/Green Lk/Watch Lk","$76,000",,,,,,,,"Mixed",,,"604-351-9417",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Lone Butte","Land",,,,"No",,"At Lot Line","6/10/2019",,"ROBBI-LAYNE",,,"$407.03",,,"Yes",,"6/14/2018","Not Available",,,,"028-949-056","Recreational","V0K 2K1","No","BC","Park your RV in a gorgeous setting at the waters edge, moor your boat at your dock right in front of your lot, and go fishing every single day for rainbow trout. A most perfect recipe for happiness and it is certainly the most affordable waterfront on one of the nicest lakes in BC. Fully serviced lot with underground hydro, sewer, water and telephone hook-ups. 30 Minutes to 100 Mile House and less than 5 hours to Vancouver.","Developer's Disclosure Statement Available.","BC Northern","For Sale","Lagoon",,"None",,"No",,,"Community","9/12/2018","$76,000","$34.14","0.97","9/28/2018",,,"C2"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262326635/0/120/90/08af8eb3816b49448498cc6339a11668/15/fde0659fd045310ff56b47cc03da5d30/262326635.JPG","R2305008","Residential Detached","S","15 9267 SHOOK ROAD","Hatzic","$78,000","1992","MANUF","1",,,,,,"26",,"604-533-3491",,"Mission",,,"0","2",,,,"Mission","Residential Detached",,"Green Acres","462233",,"Detached",,"3/10/2019",,,"Concrete Block","1","$140.80",,,,,"9/10/2018",,,"1",,"905-002-908",,"V2V 7M2",,"BC","Inexpensive living in a quiet waterfront park on Hatzic lake. This 2 bedroom, 1 bath 14 x 66 mobile home in Green Acres Mobile Home Park is ready for you. Bedrooms are at either end for privacy, kitchen, living and dining in the center. Fantastic community with great neighbours. Hurry on this one!","Buyers to confirm all measurements if deemed important.  Monthly pad rental $660.64 Please touchbase for more info.","Fraser Valley","For Sale",,,,,,,,,"9/14/2018","$78,000","$84.42","0.98","9/28/2018","1","2","MHP"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262256149/0/120/90/972d5c056ea45fabd547e07e500c3333/16/270397e097461286c99539452136855b/262256149.JPG","R2234522","Land Only","S","H112 STRAWBERRY LANE","Hope Sunshine Valley","$79,900",,,,,,,,"Road Access",,,"604-802-7454",,"Hope",,,,,"No","Not Available",,"Hope","Land",,"HUCKLEBERRY VILLAGE WEST",,"No",,"Available","1/24/2019",,"DAVID BULL",,,"$195.00",,,"Yes",,"1/24/2018","Not Available",,,,"700-011-062","House/Single Family","V0X 1L5","No","BC","Sunshine Valley Developments Ltd. is pleased to announce upgraded building/design guidelines on lots in its latest flexible Village, Huckleberry West. Sunshine Valley is only 15 min West of Hope, BC on Hwy 3 and less than 2 hrs from Vancouver, BC. Imagine a place where you can retreat from the fast pace of everyday life, a place surrounded by mountains and nature. This is a building lot with flexible building/design guidelines allowing Full or Park time living for Tiny Homes, Prefab Homes, Cabins, or Homes of 1300 sq. ft. or LESS. No min sq. ft. requirement for you home (*Traditional RV's and Mobile Homes are not permitted on this site). Lots are on 999 Prepaid Registered Improvement Lease and are serviced at the lot line.","In gated community. Disclosure Statement/Building Code/Design Guidelines available in Documents on Paragon.","Chilliwack","For Sale","Available",,"None",,"No",,,"Other-Licensed","9/20/2018","$79,900","$18.39","1.00","9/24/2018",,,"CHP-1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262311219/0/120/90/e2abee68fb46e8eab0b8ce3987e603d9/13/3583013947d8df10f23245291561f161/262311219.JPG","R2289592","Land Only","S","4215 OVERTON ROAD","Williams Lake - Rural East","$80,000",,,,,,,,"Road Access",,,"250-305-7034",,"Williams Lake (Zone 27)",,,,,"No","Not Available",,"Williams Lake","Land",,,,"No",,"At Lot Line","10/16/2018",,"George Best",,,"$416.88",,,"Yes",,"7/16/2018","Not Available",,,,"025-054-473",,"V0L 1G0","No","BC","Beautiful private setting on this 14.88 acre lot at Big Lake. Property is across the road from Big Lake with the lake access road just a few feet away. Beautiful building locations whether in the treed area for privacy where there is already a large covered area for travel trailer with other outbuildings or build on the meadow's edge. Property is mostly fenced with an established road to building sites. Hydro easement on property so access to power is just 1 pole away. Large open meadow is approximately 5 acres for hay or grazing. A couple seasonal ponds on property help make this home to deer and moose. You can park your recreation trailer, put on a cottage or mobile, or build that dream home here. Rare opportunity at this price!","Call George before showing at 250-305-7034. No drive-ins without Realtor present.","BC Northern","For Sale","None",,"None",,"No",,,"None","9/13/2018","$80,000","$0.12","0.89","9/17/2018",,,"RR1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262312886/0/120/90/4bf712227b2df29f8a4d1c5f832a42bc/13/75abf0f98f7188470a0932c1b38a12c9/262312886.JPG","R2291259","Residential Attached","S","205 7TH AVENUE","Burns Lake - Town","$80,000","1975","DUPXH","1",,,,,,"43",,"250-692-7288",,"Burns Lake (Zone 55)",,,"0","3",,,,"Burns Lake","Residential Attached",,,,,"Attached",,"10/20/2018",,"DOUG","Concrete Perimeter","1","$1,405.15",,,,,"7/17/2018",,,"2",,"008-060-983",,"V0J 1E0",,"BC","This solid half-duplex offers 3 bedrooms and 1 full bathroom on the main floor, with a south-facing living room window which provides loads of natural light. The kitchen / dining room are adjoined and a large pantry could double as a small office. Full basement is unfinished, and offers room to grow and move. Attached single carport, partially fenced backyard--all centrally located in an area close to walking trails and schools. Flooring upgrades are ongoing. Check out this affordable housing opportunity built to last!","Lot size is non-conforming.","BC Northern","For Sale",,,,,,,,,"9/14/2018","$80,000","$41.07","0.90","10/3/2018","1","3","R-1"
