"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262336753/0/120/90/f48e49cbfb86109721bdccb043c4a903/13/e3d9ac96975530866effc322d8a5f7b2/262336753.JPG","R2315126","Residential Attached","S","702 1501 QUEENSWAY STREET","South Fort George","$66,000","1966","APTU","1",,,,,,"52",,"250-612-2061",,"PG City Central (Zone 72)",,,"0","1",,,,"Prince George","Residential Attached",,"MILLAR ADDITION",,,"Attached",,"1/15/2019",,"DENISE DUNN","Concrete Perimeter","1","$638.04",,,,,"10/15/2018",,,"1",,"026-576-953",,"V2L 1L5",,"BC","Move in and make this place home or rent out to the person of your choice. Beautiful well kept corner unit with a Balcony facing Connaught Hill. Centrally located, close to public transit, within walking distance of parks, library, shopping, amenities. This secure building has 24-7 on-site management. Nice-size in-suite storage room, updated windows & elevators. Laundry facilities available, wheelchair accessible. Rentals are allowed, pets allowed with restrictions","Unit rents for $800 per month. Tenant is a professional and would like to stay if possible. Text to pick up keys.","BC Northern","For Sale",,"12",,"$289.00",,,"94",,"11/2/2018","$66,000","$106.45","0.88","11/14/2018","1","1","RM1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262336498/0/120/90/11e931f98896ba98f1f1c4386fbb08eb/13/f79082a50ac55c7bec89cba18071e9d1/262336498.JPG","R2314871","Residential Attached","S","805 1501 QUEENSWAY STREET","Millar Addition","$66,500","1966","APTU","1",,,,,,"52",,"250-612-2061",,"PG City Central (Zone 72)",,,"0","1",,,,"Prince George","Residential Attached",,"MILLAR ADDITION",,,"Attached",,"1/11/2019",,"DENISE DUNN","Concrete Perimeter","1","$640.27",,,,,"10/11/2018",,,"1",,"026-577-062",,"V2L 1L5",,"BC","vacant  - move into this renovated condo, new kitchen, flooring, paint, or rent out to the person of your choice. Beautiful modern unit. Centrally located, close to public transit, within walking distance of parks, library, shopping, amenities. This secure building has 24-7 on-site management. Nice-size in-suite storage room, updated windows & elevators. Laundry facilities available, wheelchair accessible. Rentals are allowed, pets allowed with restrictions.","vacant call for keys. - renovations just finished","BC Northern","For Sale",,"10",,"$284.00",,,"94",,"10/23/2018","$66,500","$101.53","0.95","10/30/2018","1","1","RM7"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262339932/0/120/90/42b8f3b4face5a6447bcc52b23301955/14/9b5e12111c623074840047d09bd2a944/262339932.JPG","R2318305","Residential Detached","S","52 45640 WATSON ROAD","Sardis West Vedder Rd","$68,500","1975","MANUF","1",,,,,,"43",,"604-793-3338",,"Sardis",,,"0","2",,,,"Sardis","Residential Detached",,"Westwood","241532",,"Detached",,"2/4/2019",,"Bonnie Gerbrandt","None","1","$161.97",,,,,"10/23/2018",,,"1",,"700-011-422",,"V2R 4J4",,"BC","Walking distance to all of Vedder amenities.Mostly original condition home situated in cul de sac with large yard and storage shed. Largely unfinished work shop attached to covered entry. Definite fixer upper with great potential.","Quick possession wanted. Lock box at entry and please leave card .","Chilliwack","For Sale",,,,,,,,,"10/29/2018","$68,500","$87.60","1.01","11/2/2018","1","2","RMH"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262325050/0/120/90/9ffdf87cc2f9af6d7be15bf88fad2c1f/13/3c0973ae29b2a01305ba8d69223e4bf5/262325050.JPG","R2303423","Residential Attached","S","302 1501 QUEENSWAY","Millar Addition","$68,900","1966","APTU","1",,,,,,"52",,"250-612-2061",,"PG City Central (Zone 72)",,,"0","1",,,,"Prince George","Residential Attached",,,,,"Attached",,"9/4/2019",,"DENISE","Concrete Perimeter","1","$662.69",,,,,"9/4/2018",,,"1",,"026-576-635",,"V2L 1L5",,"BC","Easy and affordable living--or buy for a great investment! Centrally located, close to public transit, and within walking distance of parks/library/shopping/amenities. 24/7 on-site management. Building has a lot of updates. Laundry facilities available, and wheelchair-accessible. Rentals are allowed, and pets are allowed with restrictions. Elevator available, and on-site caregiver. Move-in ready!",,"BC Northern","For Sale",,"10",,"$284.00",,,"94",,"10/27/2018","$68,900","$111.13","0.92","11/8/2018","1","1","RM7"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262341123/0/120/90/2c2bc04fd1f1150873f3bb9cfa8bd092/13/e604fd14e0baa21c1faeca6959450057/262341123.JPG","R2319496","Residential Detached","S","18 3211 GOOK ROAD","Red Bluff/Dragon Lake","$69,900","1996","MANUF","1",,,,,,"22",,"250-983-9522",,"Quesnel (Zone 28)",,,"0","2",,,,"Quesnel","Residential Detached",,"DRAGON LAKE ESTATES","19579",,"Detached",,"4/30/2019",,"BILL","Other","1","$555.77",,,,,"10/27/2018",,,"1",,"800-125-652",,"V2N 6N6",,"BC","Beautiful 2-bedroom 2-bathroom 1996 mobile in a quiet park near Dragon Lake. Well maintained, great layout, with an open kitchen. New roof 3 years ago. 10'x12' deck and 8'x10' garden shed. Sunny location with a nice view of the mountains. Quick possession possible.","Foundation is wood cribbing on concrete pads.","BC Northern","For Sale",,,,,,,,,"10/31/2018","$69,900","$75.65","1.00","11/6/2018","2","2","MHP"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262324974/0/120/90/65a1e2865c2121a25a6ac8569fe43b46/13/653ad989cc5df1f5491f1dd60f6c8664/262324974.JPG","R2303347","Residential Attached","S","G70 1900 STRATHCONA AVENUE","VLA","$70,000","1965","TWNHS","1",,,,,,"53",,"250-617-8090",,"PG City Central (Zone 72)",,,"0","3",,,,"Prince George","Residential Attached",,,,,"Attached",,"12/31/2018",,"ROD OR JEN","Concrete Perimeter","1","$846.59",,,,,"9/1/2018",,,"3",,"018-435-378",,"V2L 2V9",,"BC","This unit is currently vacant, which gives you 2 options: move right in and start living cheaper than renting--or set your price and rent it out, letting some else pay it off for you! Easy to rent in this complex. Lots of updated over the last 11 years.","Call listing REALTOR for appointments.","BC Northern","For Sale",,"2",,"$250.95",,,,,"10/31/2018","$70,000","$43.21","0.88","11/13/2018","2","3","RM3"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262336737/0/120/90/08a6d8c181e48935cd392c3c35b69751/13/80c806574a0bc51eead4bcf10b344d46/262336737.JPG","R2315110","Land Only","S","DL 1006 CHILAKO RIVER-NECHAKO","Blackwater","$72,000",,,,,,,,"Mixed",,,"250-640-5585",,"PG Rural West (Zone 77)",,,,,"No","Not Available",,"Prince George","Land",,,,"No",,"None Available","10/12/2019",,"DARREN",,,"$106.93",,,"Yes",,"10/12/2018","Not Available",,,,"014-983-583",,"V2N 5N7","Yes - Agricultural Land Reserve","BC","160 acre flat lot mostly in the ALR just west of the Chilako River. Can be sold in conjunction with 2 other MLS listings R2315093 & R2315104. All measurements are approximate, buyer to verify if deemed important.","May have previously been logged as per seller","BC Northern","For Sale","None",,"None",,"No",,,"None","11/5/2018","$72,000",,"0.90","11/8/2018",,,"RLU"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262341205/0/120/90/aa12dc538153fef5a4ae36f50e5b2880/13/d6e9915c7739faacfd62f55b2dece618/262341205.JPG","R2319578","Residential Attached","S","401 280 N BROADWAY AVENUE","Williams Lake - City","$75,000","1981","APTU","1",,,,,,"37",,"250-303-1169",,"Williams Lake (Zone 27)",,,"0","2",,,,"Williams Lake","Residential Attached",,"TERRA VISTA",,,"Attached",,"3/31/2019",,"JASON","Concrete Perimeter","1","$774.95",,,,,"10/31/2018",,,"1",,"004-612-418",,"V2G 4J7",,"BC","Enjoy views of the city from the top floor of this 2-bedroom 1-bath end unit in Terra Vista. Fridge, stove, dishwasher and air conditioner are included.","Unit is currently rented out at $750. Please try to give 24 hours' notice.","BC Northern","For Sale",,"4",,"$223.51",,,"104",,"11/1/2018","$75,000","$84.36","1.00","11/14/2018","1","2","R 4"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262339885/0/120/90/e62ee762ec8016c2590b59ad6ddcc107/13/460416f545dbf1651a24fd8fe0fc85f8/262339885.JPG","R2318258","Residential Attached","S","43 800 N 2ND AVENUE","Williams Lake - City","$80,000","1975","TWNHS","1",,,,,,"43",,"250-303-1169",,"Williams Lake (Zone 27)",,,"0","2",,,,"Williams Lake","Residential Attached",,"HIGHWOOD PARK",,,"Attached",,"4/30/2019",,"JASON","Concrete Perimeter","1","$993.39",,,,,"10/22/2018",,,"3",,"004-936-841",,"V2G 4C4",,"BC","2 bedroom townhome in desirable Highwood Park. 3 Floor unit has balcony on the main floor off the dining room and another off the Master bedroom on the 3rd floor. The home is currently rented out. Great investment opportunity.","All measurements to be verified by the buyers.","BC Northern","For Sale",,"3",,"$211.07",,,,,"10/23/2018","$80,000","$60.51","0.99","10/29/2018","1","2","R3"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262336720/0/120/90/ade1e8de61a4efa9653e67c96aad97f0/13/9e40448deeaed29f20053a441974fcfd/262336720.JPG","R2315093","Land Only","S","DL 999 CHILACO RIVER-NECHAKO","Blackwater","$80,000",,,,,,,,"Mixed",,,"250-640-5585",,"PG Rural West (Zone 77)",,,,,"No","Not Available",,"Prince George","Land",,,,"No",,"None Available","10/12/2019",,"DARREN",,,"$106.93",,,"Yes",,"10/12/2018","Not Available",,,,"015-058-921",,"V2N 5N7","Yes - Agricultural Land Reserve","BC","160 acre lot in the ALR straddling the Chilako River. Can be sold in conjunction with 2 other MLS listings R2315104 & R2315110. All measurements are approximate, buyer to verify if deemed important.",,"BC Northern","For Sale","None",,"None",,"No",,,"None","10/26/2018","$80,000",,"1.00","10/31/2018",,,"RLU"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262330634/0/120/90/f2efda07efce00aeda648618286ce0a0/13/ba89bb5c3acff080e9e46797068ef81f/262330634.JPG","R2309007","Residential Detached","S","460 BAKER DRIVE","Quesnel - Town","$80,000","1972","HOUSE","2",,,,,,"46",,"250-255-4332",,"Quesnel (Zone 28)",,,"1","3",,,,"Quesnel","Residential Detached",,,,,"Detached",,"3/31/2019",,"PAM","Concrete Perimeter","2","$1,617.06",,,,,"9/20/2018",,,"2",,"014-084-856",,"V2J 1V1",,"BC","Looking for an investment property? Prepared to put in a bit of sweat equity? Then this might be the house for you. Great income potential - has a rental suite in the basement. New vinyl windows on the upper floor of the house.","Being sold as is - where is. Needs work. Displacement foundation crack on backside of house. Tenants up and down. Measurements are approximate, buyer to verify.","BC Northern","For Sale",,,,,,,,,"11/2/2018","$80,000","$49.69","0.85","11/23/2018","2","4","RS2"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262285727/0/120/90/0cdac62590e2a0bb4491186dfa3fa100/13/f041c6075ac08ee06ab1425b81b0a1a9/262285727.JPG","R2264100","Land Only","S","LOT 1 HORSE LAKE ROAD","Bridge Lake/Sheridan Lake","$85,000",,,,,,,,"Road Access",,,"250-644-4242",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Bridge Lake","Land",,,,"No",,"At Lot Line","1/7/2019",,"BRAD",,,"$462.59",,,"Yes",,"5/3/2018","Not Available",,,,"027-791-122",,"V0K 1E0","Yes - Agricultural Land Reserve","BC","45-year-old second-growth forest of fir, birch and aspen interspaced with old roads and clearings. This acreage is up against Crown land, and the Interlakes Snowmobile Club trail system. Access can come off the paved Horse Lake Road, or road to the north on Crown land. One of the nicest residential properties in the entire area. Situated behind the Interlakes Service Centre, with walking access to all its amenities, but with the feel of living in the middle of nowhere! GST is included in sale price.      L#7657",,"BC Northern","For Sale","None",,"None",,"No",,,"None","10/27/2018","$85,000",,"0.94","11/2/2018",,,"RR 1-3"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262334638/0/120/90/5e793260484bda88757bad95d663a61f/13/e3f1b33c8fd81e5df0dff31d6fe05f34/262334638.JPG","R2313011","Residential Detached","S","3576 LAURIER STREET","Hazelton","$86,000","1963","HOUSE","1",,,,,,"55",,"250-847-5999",,"Smithers And Area (Zone 54)",,,"0","2",,,,"New Hazelton","Residential Detached",,,,,"Detached",,"9/30/2019",,"CHARLIE","Concrete Perimeter","1","$1,325.82",,,,,"10/5/2018",,,"2",,"014-009-153",,"V0J 2J0",,"BC","Here's an affordable starter or retirement home in a quiet, convenient area in New Hazelton. Park across the street; shopping and elementary school close by. 2-bedroom rancher on full basement, with ground-level basement entry in the back and ground main-floor entry in the front. Sits on 4 lots 132' x 120'. May need a little TLC, but a very solid little home!",,"BC Northern","For Sale",,,,,,,,,"11/5/2018","$86,000","$59.72","0.96","11/19/2018","1","2","R1"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262310152/0/120/90/181a0100c1b0335899e95aa2037ba6a6/16/3d10a5ca9a0e33bfd736fb79b9ea69b9/262310152.JPG","R2288525","Residential Detached","S","21 23000 DYKE ROAD","Hamilton RI","$89,000","1991","HOUSE","1",,,,,,"27",,"604-878-0680",,"Richmond",,,"0","1",,,,"Richmond","Residential Detached",,"RIVER BEND",,,"Detached",,"10/8/2018",,"JUDY ROSS","Other","1","$0.00",,,,,"7/11/2018",,,"2",,"800-103-005",,"V6V 2H3",,"BC","Partnership 11 HAS A 18' X 52' steel hulled foundation with a unique rustic Pan-Abode cabin on top. The cabin features warm wood detailing that gives off the scent of cedar...fantastic heat is generated from the wood stove...there is a spiral steel stair case to 2nd floor bedroom...the 2nd floor could be expanded to add a 2nd bedroom...twin hulls could be used as storage compartments...other in room sizes refers to covered lower deck off living room and upper deck off bedroom...home could adapted to an off grid houseboat...or make this into a fabulous summer cabin and take it up the coast...price reflects home is a handyman special...opportunity here to make this a very special home...moorage is $1266 per month.","Easy to view, call L.R for access and moorage information. Moorage is $1266 per month.","Greater Vancouver","For Sale",,,,,,,,,"10/23/2018","$89,000","$120.11","0.90","11/5/2018","2","1","MARINA"
