"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262330953/0/120/90/5eecb765387ea8cba1ceb83d8e1b6b2a/13/000ad87722b42130429de5ca0090ec08/262330953.JPG","R2309326","Land Only","S","526 TAMARACK ROAD","Esler/Dog Creek","$49,000",,,,,,,,"Road Access",,,"778-267-4663",,"Williams Lake (Zone 27)",,,,,"No","Not Available",,"Williams Lake","Land",,,,"No",,"At Lot Line","4/30/2019",,"MICHAEL",,,"$441.72",,,"No",,"9/20/2018","At Lot Line",,,,"007-304-927","Duplex","V2G 4J2","No","BC","Large 2.2-acre lot right on the outskirts of Williams Lake. Located at the end of a cul-de-sac. Close to golfing, fishing, hunting, and hiking. Fresh air, and the potential to build your dream home!",,"BC Northern","For Sale","None",,"None",,"No",,,"None","10/1/2018","$49,000",,"1.00","10/17/2018",,,"RR 3"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262322910/0/120/90/eec7036c6dbbe08dab0d14ea427364bf/14/fefd6f24415225f9c46972d2e930c2ea/262322910.JPG","R2301283","Land Only","S","19 30860 TRANS CANADA HIGHWAY","Hope Laidlaw","$51,900",,,,,,,,"Road Access",,,"604-897-7969",,"Hope",,,,,"No","Not Available",,"Yale","Land",,,,"No",,"Available","2/28/2019",,"ANN GRIFFITHS",,,"$0.00",,,"Yes",,"8/28/2018","Not Available",,,,"700-010-931","Recreational","V0K 2S0","No","BC","Enjoy the historic Fraser Canyon all year round or as your weekend getaway in your 29' trailer with slide on a serviced lot located in the All Hallowes Recreation Park. Pride of ownership shines through in this immaculate trailer with plenty of storage, cable TV and a land line hook up. Easy care 50' x 45' lot with a 6'x8' wired shed, 12'x 16' deck, 12'x12' foot gazebo with a built in table top made of 100 year old cherry wood. The yard is completely fenced with chain link and a partial wood fence on the one side. The Recreation Park is gated and has a beautiful in ground pool and clubhouse for the residents and their guests to enjoy. The $900.00 annual membership fee includes water, garbage, sewer, gardening and a caretaker.","NOTE: A TRANSFER OF TITLE FOR THE NON-REAL ESATE COMPONENT MUST BE MADE SEPARATELY THROUGH ICBC. May be subject to taxes paid by Buyer.","Chilliwack","For Sale","Septic",,"Nearby",,"No",,,"Cistern","10/7/2018","$51,900",,"0.95","11/13/2018",,,"REC"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262333815/0/120/90/f7c9db7687372f82a51fb16975e255a4/13/b643c5538e3575e8c04feb7cda3c6fec/262333815.JPG","R2312188","Residential Attached","S","801 1501 QUEENSWAY STREET","Millar Addition","$55,000","1966","APTU","1",,,,,,"52",,"250-612-2061",,"PG City Central (Zone 72)",,,"0","1",,,,"Prince George","Residential Attached",,"MILLAR ADDITION",,,"Attached",,"12/31/2018",,"DENISE","Concrete Perimeter","1","$625.68",,,,,"10/1/2018",,,"1",,"026-577-020",,"V2L 1L5",,"BC","Tenant moving out on October 31, 2018, move in and make this place home or rent out to the person of your choice. Beautiful well kept unit with a Balcony. Centrally located, close to public transit, within walking distance of parks, library, shopping, amenities. This secure building has 24-7 on-site management. Nice-size in-suite storage room, updated windows & elevators. Laundry facilities available, wheelchair accessible. Rentals are allowed, pets allowed with restrictions.","Easy to show, just text for showing and pick up keys, Tenant moving out October 31, 2018, Strata includes heat, average hydro app. $35.00 every 2 months.","BC Northern","For Sale",,"10",,"$284.00",,,"94",,"10/11/2018","$55,000","$88.71","0.73","10/18/2018","1","1","RM7"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262328147/0/120/90/b3ef70bfe1e2c543fc1a6ebdcf340f8d/13/0197ab279fff978d530ad235100f2bf6/262328147.JPG","R2306520","Residential Attached","S","503 1501 QUEENSWAY STREET","Millar Addition","$56,000","1966","APTU","1",,,,,,"52",,"250-613-6599",,"PG City Central (Zone 72)",,,"0","1",,,,"Prince George","Residential Attached",,"CONNAUGHT HILL RESIDENCE",,,"Attached",,"3/31/2019",,"OR TEXT","Concrete Perimeter","1","$638.04",,,,,"9/14/2018",,,"1",,"026-576-805",,"V2L 1L5",,"BC","Opportunity knocks with this turn key investment. Currently rented to long term tenant at $720.00 per/month. This building is currently being updated and seller has already paid the special levy to have the work done. This secure building has 24-7 on-site management. Wheelchair accessible with elevators. Laundry facilities available in building. Rentals are allowed, pets allowed with restrictions. Centrally located, close to public transit, within walking distance of downtown, and close to L'heidli Tenneh Memorial Park, Connaught Hill Park, library, shopping, and all other amenities.","48 hours notice required. Special levy has been paid by owner. Li-Car is property manage. *A 50% introduction fee will be deducted from buyers agent commission in favor of listing agent as stated it listing agent introduces/shows the property first by way of a personal appointment.","BC Northern","For Sale",,,,"$289.00",,,,,"10/11/2018","$56,000","$90.32","0.90","10/22/2018","1","1","RM1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262321018/0/120/90/fc35e19680ad379d12eaee3001f456dc/15/679c871e68db286dddb5e8fee7c65c44/262321018.JPG","R2299391","Residential Detached","S","29 31313 LIVINGSTONE AVENUE","Abbotsford West","$60,000","1978","MANUF","1",,,,,,"40",,"604-308-5594",,"Abbotsford",,,"0","2",,,,"Abbotsford","Residential Detached",,"Paradise Park","CSA 410318",,"Detached",,"2/20/2019",,"Carole or Touchbase","Other","2","$295.49",,,,,"8/20/2018",,,"1",,"905-002-787",,"V2T 4T1",,"BC","Paradise Park! Probably one of the prettiest and well maintained parks in Abbotsford. Good sized master bedroom with ensuite. Bonus room for crafts or den off master bedroom. Large enclosed sundeck. 2 outside sheds (one is wired and heated- great for the handyman). Lots of outside parking. Owner must 55 + -- small pet allowed","All offers subject to Park Approval. Age restricted to 55+. Small pet allowed (lap size). Buyer must complete upgrades required to the exterior prior to moving in as per Park Rules.    **SEE ATTACHED DOCUMENTS FOR REQUIRED UPGRADES.","Fraser Valley","For Sale",,,,,,,,,"10/5/2018","$60,000","$54.55","0.75","10/23/2018","2","2","M H P"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262330663/0/120/90/ae3d2cf1bcfaf0b401261620a2650f1d/16/8ba20436d622b8eace04ab1cfa52cfc0/262330663.JPG","R2309036","Residential Detached","S","80 201 CAYER STREET","Maillardville","$62,000","1973","MANUF","1",,,,,,"45",,"604-307-5937",,"Coquitlam",,,"0","2",,,,"Coquitlam","Residential Detached",,"Wildwood Park","B.C.37150",,"Detached",,"12/20/2018",,"Robert Phillips","Concrete Slab","2","$333.88",,,,,"9/20/2018",,,"1",,"800-124-347",,"V3K 5A9",,"BC","Wildwood Park well managed pet friendly park. Great Handymans' Special. Renovations started but never finished, bring your ideas and make this into a home to be proud of. 2 bedrooms, living room, dining room, 2 washrooms previous reno's include newer furnace and hot water tank. 14 x 14 covered sundeck. Park amenities incl. indoor pool, clubhouse, and play ground. Great location close to Superstore, Ikea, Cineplex and transit. Just minutes to Hwy 1.","Home is to be sold As is Condition Silver Sticker #37150 Reno's started but never finished.","Greater Vancouver","For Sale",,,,,,,,,"10/4/2018","$62,000","$64.05","0.84","10/18/2018","2","2","MHP"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262334987/0/120/90/ab8d5a2906a1c93b970e9cfcd4f5b5e7/13/92d7ff5cfe85babb7e605712027b7dc8/262334987.JPG","R2313360","Residential Attached","S","1103 1501 QUEENSWAY STREET","South Fort George","$65,000","1966","APTU","1",,,,,,"52",,"250-960-2373",,"PG City Central (Zone 72)",,,"0","1",,,,"Prince George","Residential Attached",,"Miller Addition",,,"Attached",,"2/4/2019",,"Tab or Theresa","Concrete Perimeter","1","$666.05",,,,,"10/3/2018",,,"1",,"026-577-283",,"V2L 1L5",,"BC","One bedroom apartment with a fantastic view of the Fraser River Cut banks. Fresh and Clean this unit has been recently renovated and is available for quick possession.  Large windows for lots of natural light, large storage in the apartment for all the extras.  Great location with easy access to parks, shopping, library, gallery and more.  Transit just outside your door.  Secure building, with wheel chair access, elevators, pets allowed with restriction, rentals allowed, onsite management 24/7. Seller is paying the special levy.","Seller is paying the special levy of $17000.00","BC Northern","For Sale",,,,"$289.00",,,,,"10/12/2018","$65,000","$97.01","0.93","10/16/2018","1","1","RM7"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262234340/0/120/90/4054098a4cc238c4eb34d2a21aafad9e/13/d7530cdb90aef260fe5ba5b7730be81d/262234340.JPG","R2212713","Land Only","S","1112 7TH AVENUE","Valemount - Town","$65,000",,,,,,,,"Road Access",,,"250-566-1025",,"Robson Valley (Zone 81)",,,,,"No","Not Available",,"Valemount","Land",,,,"No",,"Nearby","3/31/2019",,"TAMMY",,,"$637.98",,,"Yes",,"10/3/2017","Not Available",,,,"012-548-138","House/Single Family","V0E 2Z0","No","BC","Drastic Price Reduction for a Quick Sale! This generous sized town lot is centrally located close to shopping schools. The land is cleared and fenced with a convenient back alley access. Lot is ready to build on with municipal water and sewer available. A perfect location to build your dream home, a vacation getaway or just a little investment for the future. This lot will go quick at this price.",,"BC Northern","For Sale","Available",,"Available",,"No",,,"City/Municipal","10/2/2018","$65,000","$7.22","0.93","10/10/2018",,,"R1"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262286117/0/120/90/c0c607c9603a1be724787bf515dc853b/13/b4792e2be2b4adba51e7495c0d9ea0ab/262286117.JPG","R2264490","Land Only","S","LOT 2 DOG CREEK ROAD","Esler/Dog Creek","$69,000",,,,,,,,"Allowed Access",,,"250-392-0371",,"Williams Lake (Zone 27)",,,,,"No","Not Available",,"Williams Lake - City","Land",,,,"No",,"Nearby","11/4/2018",,"TANYA RANKIN",,,"$581.05",,,"No",,"5/4/2018","Nearby",,,,"010-979-841",,"V2G 3G5","Yes - Agricultural Land Reserve","BC","12.88 Acres of bare land only 10 minutes from Williams Lake! Lightly forested with aspen and scattered pine and spruce with several acres of sedge meadow along with a small corner portion touching Chimney Creek. Adjoining Dog Creek Road, this is a perfect spot for a country home and well suited for a horse lovers dream. Gently sloping with benches there are several good building sites to choose from. Come check it out!",,"BC Northern","For Sale","None",,"None",,"No",,,"None","10/9/2018","$69,000",,"1.01","10/16/2018",,,"RR1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262293790/0/120/90/ed75c7fa2729748c63365cc0f5277944/13/00fa7062c9a67646db789b4933f25e26/262293790.JPG","R2272163","Land Only","S","9720 SHELEST DRIVE","Old Summit Lake Road","$70,000",,,,,,,,"Mixed",,,"250-612-2061",,"PG City North (Zone 73)",,,,,"No","Not Available",,"Prince George","Land",,"OLD SUMMIT LAKE",,"No",,"At Lot Line","5/23/2019",,"DENISE",,,"$317.46",,,"No",,"5/23/2018","At Lot Line",,,,"015-217-337","Mixed","V2K 5S8","No","BC","Beautiful, treed 46.05 acres 20 minutes from downtown (within city limits). Lots of potential. Buyer to satisfy themselves regarding the timber value.","A 50% introduction fee will be deducted from buyer's agent commission in favor of listing agent as stated if listing agent introduces/shows the property first by way of a personal appointment.","BC Northern","For Sale","None",,"None",,"No",,,"None","10/8/2018","$70,000",,"0.79","10/30/2018",,,"AF"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262323092/0/120/90/da951efd73a62a8d3f1b655573e9937f/13/797a8dfccb528de1bfc7aecb4422b8b6/262323092.JPG","R2301465","Residential Detached","S","H1 653 COLUMBIA AVENUE","Kitimat","$70,500","1997","MANUF","1",,,,,,"21",,"250-279-1359",,"Kitimat (Zone 89)",,,"0","2",,,,"Kitimat","Residential Detached",,,"431057",,"Detached",,"2/28/2019",,"KATICA PETERSEN","None","2","$890.67",,,,,"8/28/2018",,,"1",,"800-124-269",,"V8C 1V4",,"BC","Affordable living at its finest!  This two bedroom, two bathroom home located in the Kildala area is a short walk away from Riverlodge Recreation Center, baseball fields, and the Kitimat River.  The mobile features two large and spacious rooms, an open-concept kitchen/living room area, two full bathrooms and two entrances.  Outside you will find an 8' x 12' workshop, 10' x 8' shed and two wooden patios.  Don't miss out!","Furnace replaced December 2017","BC Northern","For Sale",,,,,,,,,"10/4/2018","$70,500","$75.16","1.02","11/5/2018","2","2","R6B"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262316548/0/120/90/20372616c6e8fc0899aefc862480126d/13/f2d49a7a2f0c3dae3561f923b1fd0e5b/262316548.JPG","R2294921","Residential Detached","S","7226 SUMMIT DRIVE","Canim/Mahood Lake","$71,000","1997","MNFLD","1",,,,,,"21",,"250-706-5500",,"100 Mile House (Zone 10)",,,"0","3",,,,"Canim Lake","Residential Detached",,,"38357",,"Detached",,"10/31/2018",,"DAVID JUREK","Other","2","$1,266.37",,,,,"8/2/2018",,,"1",,"007-143-486",,"V0K 1J0",,"BC","3 bedroom, 2 bathroom double-wide located on almost 3/4 acre lot just a short drive from beautiful Canim Lake.  This home features a bright, spacious plan with oak kitchen, wood stove and more.","Foundation is concrete pads & wood cribbing. Buyer to verify info.","BC Northern","For Sale",,,,,,,,,"10/9/2018","$71,000","$44.82","0.95","11/6/2018","2","3","R1"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262333890/0/120/90/ad9b3f599a82ae3ca932795d51f76f97/13/d35be83767e324182b0c65d0650e9202/262333890.JPG","R2312263","Residential Attached","S","1203 1501 QUEENSWAY STREET","Millar Addition","$72,000","1966","APTU","1",,,,,,"52",,"250-981-3100",,"PG City Central (Zone 72)",,,"0","1",,,,"Prince George","Residential Attached",,"CONNAUGHT HILL RESIDENCES",,,"Attached",,"2/2/2019",,"CALL / TEXT MIKE","Concrete Perimeter","1","$640.27",,,,,"10/2/2018",,,"1",,"026-577-364",,"V2L 1L5",,"BC","This top-floor unit is well kept and freshly painted, plus has some of the best views in the complex. It is perfect for anyone wanting to live close to downtown who wants to walk to work, or anyone looking to break into the market. At full price and current mortgage rates, the mortgage payment is only $375 + a strata fee of $289--making it very affordable, and cheaper than the $1000 rents these units normally take in. The building has full elevators and all-new on-site management, plus is undergoing extensive renovations to the common areas. The one-time special levy to pay for building upgrades has already been paid for this unit, and is included in the asking price.","Key in lockbox at MaxSave Office (back door).","BC Northern","For Sale",,"12",,"$289.00",,,"94",,"10/11/2018","$72,000","$107.62","0.96","10/31/2018","1","1","RM7"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262086475/0/120/90/3e973a649bc028ce33d924a3382299a0/13/936af674c1fc84a9e3af424f2a0dd994/262086475.JPG","R2064848","Land Only","S","LOT B MINCHIN ROAD","Blackwater","$80,000",,,,,,,,"Road Access",,,"250-613-2700",,"PG Rural West (Zone 77)",,,,,"No","Not Available",,"Prince George","Land",,"WEST LAKE HEIGHTS",,"No",,"Nearby","10/31/2018",,,,,"$333.27",,,"Yes",,"4/26/2016","Nearby",,,,"029-735-963",,"V2N 6G5","No","BC","This lot is located 10 minutes west of Prince George on Minchin Road,, just off the Blackwater Road about 1/4 mile from the West Lake turnoff. Trailers not allowed.",,"BC Northern","For Sale","Available",,"None",,"No",,,"Well - Drilled","10/3/2018","$80,000",,"1.00","11/7/2018",,,"RR1"
