"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262341567/0/120/90/4846146648858a41c7889fc97b7138a4/13/ef1e85fab20e2b04c465cd176ae6d880/262341567.JPG","R2319940","Land Only","S","LOT A W 7TH STREET","Vanderhoof - Town","$47,000",,,,,,,,"No Access",,,"250-567-8756",,"Vanderhoof And Area (Zone 56)",,,,,"No","Not Available",,"Vanderhoof","Land",,,,"No",,"Nearby","4/30/2019",,"TED SNELL",,,"$776.78",,,"Yes",,"10/30/2018","Nearby",,,,"023-783-613",,"V0J 3A0","No","BC","Private location on a unique 1.4 acres. Enjoy the area with the viewing of wildlife nearby. School close by and walking distance to shopping.",,"BC Northern","For Sale","Nearby",,"None",,"No",,,"City/Municipal","11/8/2018","$47,000",,"0.95","11/9/2018",,,"R1"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262316160/0/120/90/e41b2cef4a6eddcb70f3880bc1514f65/13/c5d9879a8fec343c1a15d1bdf28afb38/262316160.JPG","R2294533","Residential Detached","S","8B 6151 GAUTHIER ROAD","Gauthier","$52,000","1981","MANUF","1",,,,,,"37",,"250-613-3158",,"PG City South (Zone 74)",,,"0","3",,,,"Prince George","Residential Detached",,,"340278",,"Detached",,"1/31/2019",,"RICK","Other","1","$418.24",,,,,"7/31/2018",,,"1",,"800-123-679",,"V2N 5M5",,"BC","Wow!  Ready to move in; cheaper than rent.  Bright new kitchen, new flooring, new furnace, new hot water tank, new sundeck, covered parking, and some new windows.  End of the street in Meadows mobile home park.  Neighbors on one side, big, open field on the yard side with all-day sun. ","Foundation is wood cribbing","BC Northern","For Sale",,,,,,,,,"11/5/2018","$52,000","$49.81","0.91","11/16/2018","1","3","RM9"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262297583/0/120/90/ad9f0ff0e8c99453c432beec9e91eed9/13/aebdc601cb2867b5e138bd0538abfc7a/262297583.JPG","R2275956","Land Only","S","LOT A GROSSETT ROAD","Bridge Lake/Sheridan Lake","$58,000",,,,,,,,"Road Access",,,"250-644-4242",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Bridge Lake","Land",,,,"No",,"At Lot Line","12/31/2018",,"BRAD",,,"$334.72",,,"Yes",,"5/28/2018","Not Available",,,,"004-051-025","House/Single Family","V0K 1X2","No","BC","5 acres in the popular Interlakes area. Just north of Bridge Lake on a dead-end road. Forest service road so you can quad to great fishing lakes. Driveway getting overgrown into a building site. All adjacent properties get water from fresh spring wells in the hills above.      L#9090","Subject to final Grant of Probate - should be end of September","BC Northern","For Sale","None",,"None",,"No",,,"None","11/18/2018","$58,000",,"0.97","11/26/2018",,,"RR2"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2322159","Residential Attached","S","H112 1900 STRATHCONA AVENUE","VLA","$63,000","1970","TWNHS","1",,,,,,"48",,"250-961-6888",,"PG City Central (Zone 72)",,,"0","3",,,,"Prince George","Residential Attached",,"ALPINE VILLAGE",,,"Attached",,"4/29/2019",,"TEXT DEB","Concrete Perimeter","1","$846.59",,,,,"11/7/2018",,,"3",,"018-435-793",,"V2N 0C8",,"BC","Great house in H block... one of the best locations in Alpine Village.  Lots of new laminate, a little paint and just move in - OR a great source of rental income for the savvy investor!!","Vacant","BC Northern","For Sale",,,,"$250.29",,,,,"11/9/2018","$63,000","$37.50","1.05","11/19/2018","2","3","URM2"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262342336/0/120/90/b9ddd04aa7b7cd95e689408b96098cfb/15/47cb793c0cf6f46c1ebfc54e64e8dd71/262342336.JPG","R2320709","Residential Detached","S","45 7790 KING GEORGE BOULEVARD","East Newton","$64,000","1976","MANUF","1",,,,,,"42",,"604-538-2125","9999","Surrey",,,"0","2",,,,"Surrey","Residential Detached",,"CRISPEN BAYS","25645",,"Detached",,"2/5/2019",,"Touchbase","Other","1","$39.73",,,,,"11/5/2018",,,"1",,"905-002-088",,"V3W 5Y4",,"BC","WHY RENT WHEN YOU CAN OWN! This super affordable 2 bedroom 1 bath manufactured home located in very desirable Crispen Bays is ready for it's new owner! This home features new laminate flooring, new windows, new hood fan and fresh paint. Outdoor enthusiasts will love this yard. No age restriction and your 2 small pets are welcome here. Very central location, close to everything! This is a great alternative to renting and for people who are looking to get in to the market, book your private viewing today!","2 SMALL PETS ALLOWED. Measurements approximate please verify all important information for your buyer. This home had a licensed medicinal grow op in the past, we have the comfort letter from the city. Looking for all cash offers.","Fraser Valley","For Sale",,,,,,,,,"11/5/2018","$64,000","$83.33","0.92","11/20/2018","1","2","MHP"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262318588/0/120/90/b849d6599db880e83ad8ad14bfd15152/16/599396a1987888cedbad6962d7733003/262318588.JPG","R2296961","Residential Detached","S","98 1830 MAMQUAM ROAD","Garibaldi Estates","$65,000","1974","MANUF","1",,,,,,"44",,"604-815-8846",,"Squamish",,,"0","2",,,,"Squamish","Residential Detached",,"TIMBERTOWN MOBILE PARK","308619",,"Detached",,"12/31/2018",,"TEXT Eleanore","Concrete Block","1","$53.11",,,,,"8/12/2018",,,"1",,"800-123-860",,"V0N 1T0",,"BC","Great entry level home in centrally located Timbertown Park.  This cute little mobile offers 2 bedrooms, and is clean and ready for you to move right in and make it your home!  Offers a new HW tank, new furnace and has been electrically certified for worry free living.  The patio is shaded with a lovely mature grape vine, perfect space to unwind and escape the heat at the end of the day. Yard is partially fenced and offers blueberry bushes, herb garden and plenty of mature shrubs and trees.  Timbertown is a DOG FREE park, and is just steps to the Highlands Mall, golf course and Mamquam Elementary School.","Easy to show Lockbox Pad rental includes annual Municipal utilities charges No dogs permitted in this park","Greater Vancouver","For Sale",,,,,,,,,"11/5/2018","$65,000","$87.37","0.78","11/21/2018","1","2","RMH"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262294437/0/120/90/ee54e83e121042583eda2922fbb1fbf3/13/d0ccd5783ac8aa58f5f261929ecbca7d/262294437.JPG","R2272810","Land Only","S","PARCEL A VENTURE ROAD","Quesnel - Town","$65,000",,,,,,,,"Water Access",,,"250-983-5792",,"Quesnel (Zone 28)",,,,,"No","Not Available",,"Quesnel","Land",,"HALLIS LAKE",,"No",,"At Lot Line","11/30/2018",,"WILLIAM LACY",,,"$162.99",,,"No",,"5/23/2018","Not Available",,,,"018-689-230","House/Single Family","V2J 6P8","No","BC","Gorgeous building lot of 10 acres, right next door to Hallis Lake. Come and build your dream home on this private acreage that is just minutes from town.","5936                No sign at seller's request.","BC Northern","For Sale","None",,"None",,"No",,,"None","11/8/2018","$65,000",,"0.65","11/16/2018",,,"RR1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262334841/0/120/90/d2d4ec5a470ffc27262fc60293a89876/13/850181a66a33eb016b61e10bf669b47d/262334841.JPG","R2313214","Residential Detached","S","25 375 HORSE LAKE ROAD","100 Mile House - Town","$68,500","1970","MANUF","1",,,,,,"48",,"250-706-7955",,"100 Mile House (Zone 10)",,,"0","3",,,,"100 Mile House","Residential Detached",,,"226256",,"Detached",,"4/4/2019",,"DAVE MINGO","Other","1","$221.50",,,,,"10/4/2018",,,"1",,"800-125-094",,"V0K 2E0",,"BC","This well maintained 3 bedroom home with a modem addition is waiting for its new family to call home. Features a newer furnace and washer and dryer. Located within 100 Mile House, it is a short walk to all services, including medical clinics, Hospital, grocery store, library, schools and much more. In Travellers Trailer Court, with a large lot to enjoy the outdoors and a nice garden area. Ready to move into before winter hits. Currently tenanted. 24 hour notice required for showings. Also good potential for investors in a rental market with very low vacancy rates.","Measurements are approximate buyer to verify if important. Foundation is wood cribbing on concrete pads. The co-operating Brokerage commission will be reduced by 35% if the initial physical intro of the property was by the listing agent.","BC Northern","For Sale",,,,,,,,,"11/8/2018","$68,500","$77.66","0.98","11/21/2018","1","3","R6"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262336737/0/120/90/08a6d8c181e48935cd392c3c35b69751/13/80c806574a0bc51eead4bcf10b344d46/262336737.JPG","R2315110","Land Only","S","DL 1006 CHILAKO RIVER-NECHAKO","Blackwater","$72,000",,,,,,,,"Mixed",,,"250-640-5585",,"PG Rural West (Zone 77)",,,,,"No","Not Available",,"Prince George","Land",,,,"No",,"None Available","10/12/2019",,"DARREN",,,"$106.93",,,"Yes",,"10/12/2018","Not Available",,,,"014-983-583",,"V2N 5N7","Yes - Agricultural Land Reserve","BC","160 acre flat lot mostly in the ALR just west of the Chilako River. Can be sold in conjunction with 2 other MLS listings R2315093 & R2315104. All measurements are approximate, buyer to verify if deemed important.","May have previously been logged as per seller","BC Northern","For Sale","None",,"None",,"No",,,"None","11/5/2018","$72,000",,"0.90","11/8/2018",,,"RLU"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262307313/0/120/90/d5734180205421feed4399930583b4cc/16/7cd01ff62cca085085aacbc6d5a16f6c/262307313.JPG","R2285686","Land Only","S","14963 PARKWOOD STREET","Hope Sunshine Valley","$76,000",,,,,,,,"Allowed Access",,,"604-750-0185",,"Hope",,,,,"No","Mandatory",,"Sunshine Valley","Land",,"PARKHILL VILLAGE",,"No",,"At Lot Line","11/26/2018",,"WALTER RAWLINSON",,,"$391.95",,,"Yes",,"7/3/2018","Not Available",,,,"002-109-581","House/Single Family","V0X 1L5","No","BC","View Building Lot in the Recreational/Residential Community of Sunshine Valley near Manning Park less than 2 hours from Vancouver. Sloped with flat building area. Water, Sewer, Power, Cable and Phone all at the lot line ready to begin construction. Lots of building options on this one from a small cabin to a large home. Easy and quick building permitting process. In gated community of Parkhill Village. Enjoy 4 seasons for all your outdoor fun. Hiking, fishing, ATV'ing, snowmobiling, X-country & downhill skiing in neighboring Manning Park & more. Only 10 min to Hope, 2 hours to Vancouver and 30 min to Manning Park. No borders, No ferries. Get back to nature, a weekend at a time! ","In gated community of Parkhill in Sunshine Valley. Gate remote available from Listing Agent anytime.","Chilliwack","For Sale","At Lot Line",,"None",,"No",,,"Other-Licensed","11/14/2018","$76,000",,"0.95","11/19/2018",,,"RS1"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262332481/0/120/90/5cb66fa3bc4400a74dbd78c4bea24169/13/0e23de2433241a1bc2fa73a054b9edf3/262332481.JPG","R2310854","Residential Detached","S","2536 BLACKWATER ROAD","Bouchie Lake","$77,500","1971","MNFLD","1",,,,,,"47",,"250-992-8818","2000","Quesnel (Zone 28)",,,"0","3",,,,"Quesnel","Residential Detached",,,"BCE 340340",,"Detached",,"12/26/2018",,"RAY BLACKMORE","Other","1","$862.91",,,,,"9/26/2018",,,"1",,"006-876-455",,"V2J 7H7",,"BC","Very private location to build some sweat equity in this mobile home with full-length addition.  The property is gorgeous, with lots of trees surrounding the dwelling on 3.91 acres.  Perfect for the handyman as TLC is required to bring it back to its glory.  Schedule A to be attached to all offers.","Square footage is approximate.  Foundation is cribbing.","BC Northern","For Sale",,,,,,,,,"11/19/2018","$77,500","$53.82","0.97","11/22/2018","1","3","R2"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262268350/0/120/90/d52e1a9e4c288f7006a8bb3efddc363d/13/e5d648e8046cb2c5aea7ced222a7b8e5/262268350.JPG","R2246723","Land Only","S","LOT 3 SHELLEY ROAD","Shelley","$78,000",,,,,,,,"Road Access",,,"250-565-7724",,"PG Rural East (Zone 80)",,,,,"No","Not Available",,"Shelley","Land",,"SHELLEY",,"No",,"Available","12/31/2018",,"LORIE",,,"$280.02",,,"Yes",,"3/8/2018","Available",,,,"008-475-369",,"V2N 6V4","No","BC","Beautiful treed property. 22.88 acres with lots of frontage and very close to town. Approximately 19 Km to 1st Ave and Victoria St. Buyer to satisfy themselves as to Timber Value",,"BC Northern","For Sale","None",,"None",,"No",,,"None","11/18/2018","$78,000",,"0.79","11/21/2018",,,"RU 1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262340435/0/120/90/ec9eac8a0f3f67623ff557e9ee36732a/16/7700678f128de1b7bf98fdb33afe8a14/262340435.JPG","R2318808","Residential Detached","S","5 23205 CALVIN CRESCENT","East Central","$80,000","1992","MANUF","1",,,,,,"26",,"604-467-5000",,"Maple Ridge",,,"0","3",,,,"Maple Ridge","Residential Detached",,"GARIBALDI COURT","18092",,"Detached",,"10/22/2019",,"TOUCHBASE PLEASE","Other","1","$889.19",,,,,"10/25/2018",,,"1",,"800-125-547",,"V2X 4S3",,"BC","GARIBALDI COURT...... 3 bedroom/3 bath mobile home with fenced yard just minutes from shopping, schools, recreation, transit.  Affordable living, convenient location.......","Measurements are approx. and s/b verified b BUYER if important.  Attached TEAM addendum MUST be incorporated into all offers.  TENANTED....24 hour notice required.","Greater Vancouver","For Sale",,,,,,,,,"11/7/2018","$80,000","$69.57","0.57","11/27/2018","2","3","CS-3"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262342178/0/120/90/4cee18c6e4ed37dea71e1f45725d5f08/13/05fd65d0ebe7d1bce08fa2aa7f8a2b77/262342178.JPG","R2320551","Residential Detached","S","1015 DAIRY ROAD","Williams Lake - City","$80,000","1973","MNFLD","1",,,,,,"45",,"250-392-0371",,"Williams Lake (Zone 27)",,,"0","2",,,,"Williams Lake","Residential Detached",,,"340653",,"Detached",,"5/5/2019",,"TANYA RANKIN","Other","1","$843.56",,,,,"11/5/2018",,,"1",,"005-724-147",,"V2G 4L3",,"BC","Affordable, functional, and oh so private with the best cedar hedge in town!! No pad rent here as you own your own land and it's in a great central location! Close to Gibraltar bus route, university, & town. This spacious 2 bedroom, one bathroom mobile has a great deck, spacious entry, and level useable yard.  ","**The commission offered to the cooperating brokerage shall be 35% of the buying side if the initial physical introduction of the property was with the listing agent.**  Avg hydro is $34 a month and gas approx $50 equal payments.","BC Northern","For Sale",,,,,,,,,"11/19/2018","$80,000","$123.08","0.85","11/22/2018","1","2","R1"
