"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261990830/0/120/90/84ffc74ba1ef9ee7f6d70ac9ecff1547/13/ae4edf73f0aa525008d7cc771816e9e7/261990830.JPG","N248166","Land Only","S","LT A 27 HIGHWAY","Vanderhoof - Rural","$50,000",,,,,,,,"Allowed Access",,,"250-570-7618",,"Vanderhoof And Area (Zone 56)",,,,,"No","Not Available",,"Vanderhoof","Land",,"12 MILE HILL",,"No",,"Nearby","10/31/2016",,"MANDI",,,"$734.00",,,"Yes",,"8/26/2015","Not Available",,,,"015-733-335","House/Single Family","V0J 3A0","No","BC","80 acres of raw land - logged approximately 20-30 years ago. West side of Highway 27 approximately 20 minutes from downtown Vanderhoof. 20-25 minutes from Fort St. James. Full of potential - waiting for you to make your mark! North boundary borders waterway. Additional 5 acre parcel for sale by same owner.","Property may be affected by the Forest Land Reserve Act as per title - see PS292 45. No physical access. Access to Highway 27 to be developed. Additional 5 acre parcel for sale by same owner. PID 015-733-343.","BC Northern","For Sale","None",,"None",,"No",,,"None","10/4/2016","$50,000",,"0.63","11/10/2016",,,"RR1"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262110538/0/120/90/f96e621a6cbdfdc9091e485b8b7882d6/15/615f53b09088aca5030c3a11faa0594c/262110538.JPG","R2088911","Residential Detached","S","48 4426 232 STREET","Salmon River","$50,000","1973","MANUF","1",,,,,,"43",,"604-835-3089",,"Langley",,,"0","3",,,,"Langley","Residential Detached",,"Westfield Court","106509",,"Detached",,"12/6/2016",,"TOUCHBASE","None","1","$92.00",,,,,"7/6/2016",,,"1",,"900-579-904",,"V2Z 2R3",,"BC","Westfield Court! Great Value for Senior living in this 55+ Park. 2 or 3 bedrooms, open floor plan, updates include some new windows, new front door, some updated flooring and appliance. Neat and clean and ready for you to call home! Lovely location looking over large open grassy area, and all within 5 minutes to hospital, shopping, etc! Call today.","Measurements and information about the listing should be verified by the buyer. Park approval required. 55+. Easy to show - Touchbase.","Fraser Valley","For Sale",,,,,,,,,"10/2/2016","$50,000","$48.12","0.85","10/21/2016","1","3","MHP"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262125695/0/120/90/8f6657ea07039ae94db023381f582231/13/1b2848b3b15dd0842c0f12ed198da95c/262125695.JPG","R2104068","Residential Attached","S","103 1288 SUMMIT AVENUE","Prince Rupert - City","$54,000","1968","APTU","1",,,,,,"48",,"250-624-9298","9999","Prince Rupert (Zone 52)",,,"0","3",,,,"Prince Rupert","Residential Attached",,"ROOSEVELT HEIGHTS APARTMENTS",,,"Attached",,"2/28/2017",,"GORDON KOBZA","Concrete Perimeter","1","$517.41",,,,,"8/26/2016",,,"1",,"026-971-755",,"V8J 2A5",,"BC","The Roosevelt Apartments are centrally located and situated on a very sunny southwestern facing prime hilltop site. Immediately adjacent to the Prince Rupert Regional Hospital, this complex has always been a sought after residence for hospital staff over many years. Offered for sale in this 45 unit complex, this 3 bedroom first floor unit is presently tenant occupied and is rented out for $775.00 per month. The exteriors of all four buildings have recently been upgraded with new siding and windows with an approximate investment of $2,140,000.00 for the project. This is a great opportunity to enter into a positive Real Estate investment located in the growing Port of Prince Rupert.",,"BC Northern","For Sale",,"3",,"$390.00",,,"45",,"9/28/2016","$54,000","$55.10","0.98","10/4/2016","1","3","RM-2"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262099172/0/120/90/85873f2a101f42a109f2a712537a1b16/14/87373804cd7e8ebc3f41b4c4cd479abe/262099172.JPG","R2077545","Residential Detached","S","44 65367 KAWKAWA LAKE ROAD","Hope Kawkawa Lake","$55,000","1998","MANUF","1",,,,,,"18",,"604-869-2945",,"Hope",,,"0","3",,,,"Hope","Residential Detached",,,"432086",,"Detached",,"10/31/2016",,"WAYNE DYBLE","Concrete Slab","1","$420.38",,,,,"6/4/2016",,,"1",,"700-010-114",,"V0X 1L1",,"BC","1998 Arctic Edition mobile home located in a nice park close to walking trails, shopping and Kawakawa Lake. The artic edition features 2 x 6 walls with heavier insulation ready for any climate. This home has 3 bedrooms, near new appliances, new flooring, recently painted, vaulted ceiling, and 2 air conditioners keeping you cool through summer. the outside is fenced with a garden shed, and a sun deck to relax on while enjoying the surrounding mountain views. Needs nothing and ready to move in.",,"Chilliwack","For Sale",,,,,,,,,"9/27/2016","$55,000","$59.52","0.92","10/12/2016","1","3","MHP-1"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262114948/0/120/90/5284ba19deb106c0486672343354ec9b/16/f6f226d3d3a5dbed8b3efe62f3d6f62a/262114948.JPG","R2093321","Residential Attached","S","336B 2036 LONDON LANE","Whistler Creek","$58,000","2001","RECRE","1",,,,,,"15",,"604-764-7597",,"Whistler",,,"0","1",,,,"Whistler","Residential Attached",,,,,"Attached",,"4/30/2017",,"FARIBA","Concrete Block","1","$2,106.23",,,,,"7/19/2016",,,"1",,"025-173-723",,"V0N 1B2",,"BC","Your opportunity to have the perfect weekend getaway in Whistler. Legends, ¼ share unit give you 1 week of use per month. #336 is a quiet 3rd floor condo in the newer side of the complex. It is located further up-mountain than most others, faces the Creek, and has one of the shortest distances to the Creekside Gondola, building entrance & ski storage. Ski directly to and from your balcony! Peaceful location. Restaurants, pool, hot tub, recreation center. This is one of the most sought after rentals in Whistler. Gorgeous pool, hot tubs for the family, close to everything, new stainless steel appliances.","Buyer to confirm all measurements.","Greater Vancouver","For Sale",,,,"$330.00",,,,,"9/28/2016","$58,000","$98.47","0.97","10/12/2016","1","1","CC2"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262133613/0/120/90/db624153ee9b4b3f155415f6950c77e7/16/b486defcdad449bf422c1ad046213526/262133613.JPG","R2111986","Residential Detached","S","39 201 CAYER STREET","Maillardville","$61,500","1973","MANUF","1",,,,,,"43",,"604-936-1111",,"Coquitlam",,,"0","2",,,,"Coquitlam","Residential Detached",,"WILDWOOD","0",,"Detached",,"12/30/2016",,"TEAM LEO","Concrete Slab","1","$97.00",,,,,"9/26/2016",,,"1",,"800-108-465",,"V3K 5A9",,"BC","WELCOME TO WILDWOOD PARK! Looking for an affordable home? Your search is over! This manufactured home offers 2 bedrooms, a spacious living room, kitchen and eating area!  Master bedroom with lots of closet space, large bathroom with washer/dryer. Laminate flooring throughout.  Covered patio and single carport. The complex offers an indoor pool, clubhouse, playground and tennis court. Close to Superstore, Silver City theatres, shopping & transit. Short bus ride to Skytrain! Quick access to Hwy 1, Port Mann & Lougheed.","All measurements are approximate. Please touchbase all showing requests. CSA# CA5532353","Greater Vancouver","For Sale",,,,,,,,,"9/30/2016","$61,500","$98.56","0.95","10/25/2016","1","2","MH"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262077054/0/120/90/8307024763f49e7690b02fee1c8acabf/13/4fccd4442936a4e5e18297b2f4fd2547/262077054.JPG","R2055427","Land Only","S","28155 CLARK ROAD","South Francois","$65,000",,,,,,,,"Road Access",,,"250-692-7288",,"Burns Lake (Zone 55)",,,,,"No","Not Available",,"South Francois","Land",,,,"No",,"Available","12/31/2016",,"RE/MAX WRIGHTWAY",,,"$524.50",,,"Yes",,"4/6/2016","Not Available",,,,"009-284-940","Mixed","V0J 2V0","No","BC","Northern Interior of BC 160 acre property located in the Cheslatta Region south of Francois Lake. Mixed forest land, grazing area and potential hay land on easterly portion exist. BC Hydro is on site, a shallow well is also available. One building of note compliments this potential homesite. This property is considered remote by some, out of the way by others. A private retreat and a great investment opportunity by all.",,"BC Northern","For Sale","Unknown",,"None",,"No",,,"None","10/1/2016","$65,000",,"0.82","10/14/2016",,,"RR1"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262133749/0/120/90/87811107dfd0cb48e22ef072b00dbf87/15/41d8777eda4024f6cd33e4f64d5e7ead/262133749.JPG","R2112122","Residential Detached","S","77 31313 LIVINGSTONE AVENUE","Abbotsford West","$67,000","1975","MANUF","1",,,,,,"41",,"604-859-2341",,"Abbotsford",,,"0","2",,,,"Abbotsford","Residential Detached",,,"200921",,"Detached",,"12/30/2016",,"Wendy Forcier","Other","1","$141.85",,,,,"9/26/2016",,,"1",,"900-581-037",,"V1T 4T1",,"BC","PARADISE PARK...... This unit has had all the required park upgrades, new roof and trusses, all new vinyl windows and new vinyl siding on the exterior. Inside has some new flooring and kitchen counters and tiled back splash. There are 2 bedrooms and a den and 2 bathrooms. The sun porch has been glassed in. 55 plus adult park that does allow a small dog or cat. SOLD","SOLD Measurements are approximate. Please verify if important. All offers subject to park approval. No showings between 11:30am& 12:45pm. Elderly seller , please be respectful.","Fraser Valley","For Sale",,,,,,,,,"10/4/2016","$67,000","$70.08","0.96","10/14/2016","2","2","RH1"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262133036/0/120/90/0c55ba82ab0a33aae80a7004279c45b7/14/c0fa10667f03ad57362830cc6f5526e0/262133036.JPG","R2111409","Residential Attached","S","340 1783 AGASSIZ-ROSEDALE HIGHWAY","Agassiz","$67,000","1975","APTU","1",,,,,,"41",,"604-751-6799",,"Agassiz",,,"0","1",,,,"Agassiz","Residential Attached",,"NORTHGATE",,,"Attached",,"1/27/2017",,"DAN FRIESEN","Concrete Perimeter","1","$385.61",,,,,"9/26/2016",,,"1",,"023-570-148",,"V0M 1A2",,"BC","Investors or first time home buyers take note. Affordability with a view, 20% downpayment is only $13,400!  This one bedroom, one bath apartment has beautiful mountain and Agassiz town views. Situated on the 3rd floor, this unit has updated lino in the kitchen, dining and bathroom. Walking distance to shopping, restaurants, library and schools. Call Today!","Measurements approx and should be verified by Buyer or Buyers Agent. Tenanted property, min 24 hours notice needed.","Chilliwack","For Sale",,"3",,"$176.46",,,,,"9/28/2016","$67,000","$112.98","1.00","10/12/2016","1","1","RM2"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262117431/0/120/90/7b7f43bdb6c235693d36e401e0c3bffb/13/ef987024046777bbc5125d252842bf40/262117431.JPG","R2095804","Residential Detached","S","308 WILLIS STREET","Quesnel - Town","$70,000","9999","HOUSE","1",,,,,,"999",,"250-991-2787","2014","Quesnel (Zone 28)",,,"0","3",,,,"Quesnel","Residential Detached",,,,,"Detached",,"10/30/2016",,"RAY","Other","1","$807.37",,,,,"7/25/2016",,,"1",,"004-836-791",,"V2J 1C9",,"BC","Good rental property. Long term renter pays $675/month plus utilities. 3 large bedrooms and new flooring and other updates in 2014. Fenced yard with garden spot. Close to shopping and schools.","Foundation is unknown; probably concrete but not verified.","BC Northern","For Sale",,,,,,,,,"10/2/2016","$70,000","$75.68","0.88","10/13/2016","1","3","RS2"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262095976/0/120/90/af1cf5f369f922d728a314268ef4da25/14/5968fda96ef95fe463ad62740b558e00/262095976.JPG","R2074349","Residential Attached","S","2 46210 MARGARET AVENUE","Chilliwack E Young-Yale","$75,000","1986","APTU","1",,,,,,"30",,"604-798-4413",,"Chilliwack",,,"0","1",,,,"Chilliwack","Residential Attached",,"Capri Apartments",,,"Attached",,"4/1/2017",,"Mike Rychtowski","Concrete Perimeter","1","$532.82",,,,,"5/30/2016",,,"1",,"001-192-701",,"V2P 2G9",,"BC","Affordable Retirement living. Unbeatable value in this 1 bedroom unit in a secure, well kept and expertly managed 55+ building. Easy to maintain and convenient ground floor access makes this the perfect home for those with mobility concerns. Enjoy balmy summer evenings on your private lattice enclosed patio. It's easy to appreciate the low maintenance and affordablity of this home. Call now for more information or to book your private showing.","24 hours notice for all showings. Currently assigned covered parking however any buyer will be assigned open parking and placed on a wait list. Laundry directly across the hall.","Chilliwack","For Sale",,,,"$168.92",,,,,"9/29/2016","$75,000","$112.28","0.97","10/26/2016","1","1","R5"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262134612/0/120/90/68c78c9d1561e7f9bc33587e12206450/16/3089514f6d9fcb13f0f7cf117b4e2426/262134612.JPG","R2112985","Residential Attached","S","101 13530 HILTON ROAD","Bolivar Heights","$75,000","1976","APTU","0",,,,,,"40",,"604-839-6838",,"North Surrey",,,"0","1",,,,"Surrey","Residential Attached",,"HILTON HOUSE",,,"Attached",,"9/30/2017",,"Please Use Touchbase","Concrete Perimeter","1","$835.20",,,,,"9/26/2016",,,"1",,"001-204-882",,"V3R 5J4",,"BC","Extreme Makeover required! This large 1 bedroom apartment which is just a short walk to Skytrain is looking for a complete renovation, a complete gut is required and this is not an exaggeration. The front entrance to the building shows the pride of the bulk of the strata owners, lush gardens maintained by the owners themselves. The strata has been taking care of business, among other things a new elevator, scratch off that big ticket item. Priced to sell is also not an exaggeration!","ACCEPTED OFFER SUBJECT FREE","Fraser Valley","For Sale",,"3",,"$332.67",,,,,"10/1/2016","$75,000","$101.35","1.07","10/3/2016","1","1","STRATA"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262121367/0/120/90/1a6e9a2176f7ffddb26c993556a959c4/13/2dcd9dd38edac77997c27c87e0aefb8b/262121367.JPG","R2099740","Land Only","S","E 16 HIGHWAY","Burns Lake - Rural East","$80,000",,,,,,,,"Road Access",,,"250-692-3115",,"Burns Lake (Zone 55)",,,,,"No","Not Available",,"Burns Lake","Land",,,,"No",,"None Available","7/25/2017",,"GORDIE SHANKS",,,"$534.29",,,"Yes",,"7/26/2016","Not Available",,,,"015-197-557","House/Single Family","V0J 1E0","Yes - Agricultural Land Reserve","BC","143 acres on Highway 16 East. Inexpensive prime acreage with huge aspen, stands of evergreen as well as a river running throughout. Some meadows and building sites sure to answer your homesite requirements. Let's take a look and invest in your future! GST applies to this purchase.","Pacific Trail Pipeline R/W on title. Sale is GST applicable.","BC Northern","For Sale","None",,"None",,"No",,,"None","9/26/2016","$80,000",,"0.94","9/29/2016",,,"AG1/H2"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262089658/0/120/90/7e0030328ebd54dbbed1d65691d5139b/13/c6289f4975cad09eddef84570ac4369b/262089658.JPG","R2068031","Land Only","S","7171 NATH ROAD","Bridge Lake/Sheridan Lake","$80,000",,,,,,,,"Road Access",,,"250-395-3422",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Bridge Lake","Land",,,,"No",,"At Lot Line","4/26/2017",,"BARB",,,"$744.06",,,"No",,"4/27/2016","Not Available",,,,"007-616-198","House/Single Family","V8K 1X1","Yes - Agricultural Land Reserve","BC","At the end of Sheridan Lake, where the channel begins. Lot has lots of trees. Is probably the best buy on the lake. Sheridan Lake is a great recreational lake for swimming, fishing and water sports. Now is the time to invest in your future pleasures while it is still affordable. Come for the weekends, pitch your tent, and play while working on improving the property. Main picture is taken looking down the access road which is beside the property, which is the view you will have when you remove a few trees. Consider it Semi-Lakefront. BM-9829",,"BC Northern","For Sale","None",,"None",,"No",,,"None","9/30/2016","$80,000","$4.15","0.80","10/14/2016",,,"R2"
