"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261125661/0/120/90/d5a076378553be5c99b1ca25af009a70/16/f242e9bc824919402472fb116a708337/261125661.JPG","V1075691","Land Only","S","53 LOVERS LANE","Galiano Island","$57,500",,,,,,,,"Lane Access",,,"250-539-0256",,"Islands-Van. & Gulf",,,,,"No","Not Available",,"Galiano Island","Land",,,,"No",,"At Lot Line","11/30/2016",,"RON TAYLOR",,,"$3,132.00",,,"Yes",,"7/7/2014","Not Available",,,,"800-087-574","House/Single Family","V0N 1P0","No","BC","Small cabin with power allows you to start enjoying this 2.05 acre (share in Therah Co-op) bordering one of the Southern Gulf Island premier parks, Dionisio Provincial Park (351 acres). This share entitles you to build max 645 sq ft Cottage . Forested and private setting. Therah Co-op owns 160 acres and approx 60 acres are used for shareholders suites and 100 acres is common land, which includes an organic garden, an old orchard, meadows, a lake, wetlands & acres of mature forests. Easy hiking trails to be 351 acre Dionisio Park. Enjoy the tranquility and seclusion!",,"Greater Vancouver","For Sale","None",,"None",,"No",,,"None","11/21/2016","$57,500","$0.64","0.73","11/28/2016",,,"RR"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262112732/0/120/90/3527dec65e9efe4d07cf8b99a0ebe13e/13/d65de5ca29c6510aa4b4e91bbf1ed7e5/262112732.JPG","R2091105","Land Only","S","LOT 4 WILCOX ROAD","Forest Grove","$60,000",,,,,,,,"Road Access",,,"250-395-0272",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Forest Grove","Land",,,,"No",,"Nearby","12/20/2016",,"FRANK",,,"$358.49",,,"No",,"7/11/2016","Not Available",,,,"004-278-615","House/Single Family","V0K 1M0","No","BC","Cariboo paradise! Nicely treed 23.6 acres with pond at the back. Lots of beautiful private building sites to choose from. Hydro and telephone at the road. Only 25 minutes from 100 Mile. Priced to sell! L8263",,"BC Northern","For Sale","None",,"None",,"No",,,"None","11/29/2016","$60,000",,"0.67","11/30/2016",,,"RR1"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262146899/0/120/90/fb2a0d42dcc5cc2c6f8b4ce9718f6a75/13/f721b8ea109b630cf63a92089ff69638/262146899.JPG","R2125272","Residential Detached","S","145 3666 11TH STREET","Houston - Town","$62,000","1994","MANUF","1",,,,,,"22",,"250-845-1147",,"Houston (Zone 53)",,,"0","2",,,,"Houston","Residential Detached",,,"17231",,"Detached",,"5/17/2017",,"LIA","Concrete Block","2","$497.19",,,,,"11/23/2016",,,"1",,"800-109-988",,"V0J 1Z0",,"BC","The Appeal of Small; The Impact of Big! Well kept 1994 14x 70 mobile with a 10 x 14 addition on the nicest pad in the Ambassador Trailer Park! Located at the very end of the park with a green space behind, huge lot! Fenced yard, 10 x 12 shed with lean-to and another 10 x 12 shed with shelving. Covered front deck and covered, enclosed back deck with a hot tub. 2 bedrooms, 2 bathrooms, large entrance area with vinyl plank flooring. Built in vacuum. All appliances and hot tub included.",,"BC Northern","For Sale",,,,,,,,,"11/28/2016","$62,000","$55.36","1.00","12/19/2016","2","2","R-3"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262142718/0/120/90/c133d1210b59182d6fffcfe27a409e03/16/367d68dd82441192ba4266b53f3aeb13/262142718.JPG","R2121091","Land Only","S","522 AYA REACH ROAD","Mayne Island","$62,000",,,,,,,,"Road Access",,,"250-539-5335",,"Islands-Van. & Gulf",,,,,"No","Not Available",,"Mayne Island","Land",,,,"No",,"At Lot Line","4/19/2017",,"GLEN",,,"$684.37",,,"Yes",,"11/1/2016","Not Available",,,,"003-042-863","House/Single Family","V0N 2J1","No","BC","This nicely treed, level lot has much to offer. Towering cedars and firs over fern and salal ground cover, a choice of building sites and a natural berm for privacy from the road. The neighbourhood is very quiet, with an easy walk to five beaches, and Lighthouse National Park.",,"Greater Vancouver","For Sale","None",,"None",,"No",,,"Community","11/22/2016","$62,000",,"0.94","11/24/2016",,,"SR"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145737/0/120/90/816d0344a33ee14d88cc0d340e4204ef/16/53bdcfb8abdc11706bde0e43e00874a9/262145737.JPG","R2124110","Residential Detached","S","15 4200 DEWDNEY TRUNK ROAD","Ranch Park","$63,500","1972","MANUF","1",,,,,,"44",,"604-942-0606",,"Coquitlam",,,"0","2",,,,"Coquitlam","Residential Detached",,"HIDEWAY PARK","030333",,"Detached",,"11/17/2017",,"MATHEW JARVIS","Other","1","$244.86",,,,,"11/18/2016",,,"1",,"800-109-799",,"V3H 3E2",,"BC","AFFORDABLE LIVING in popular Hideaway Park! Enjoy the peaceful surroundings, walking distance to trendy Newport Village in Pt Moody, library, Community Cntre, Coq Mall & Skytrain. Bright home with 2 good sized bdrms & loads of Updates; boasts newer appls, flooring, roof, HW tank, paint, dble glazed windows, gas furnace & fully updated bath. Beautifully updated kitchen; cabinetry, stove cooktop & built-in convection oven. There is also a good sized pantry & side by side ensuite Laundry. This home is in excellent condition & move in ready. Full carport with storage shed. Entertain your guests & ENJOY a New 12 x 10 sundeck and Fully fenced PRIVATE yard. Pad fee is only $436/mo. Pets OK; age requirement: 55+. A MUST SEE! Pad fee is $436/mth","All measurements approximate, Buyer to verify. Easy to show. Please call Matt Jarvis at 604-317-9264 or email: info@mattjarvis.ca","Greater Vancouver","For Sale",,,,,,,,,"11/21/2016","$63,500","$88.19","0.94","11/29/2016","1","2","RS1"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261962166/0/120/90/aa87ce7c4d607c9e47b3708d22da08c9/16/a040f38b638a2a866cbf8b4a38d28960/261962166.JPG","V1139303","Land Only","S","497 ABBOTT ROAD","Mayne Island","$65,000",,,,,,,,"Road Access",,,"250-539-5555",,"Islands-Van. & Gulf",,,,,"No","Not Available",,"Mayne Island","Land",,,,"No",,"At Lot Line","9/30/2017",,"GLEN",,,"$492.00",,,"Yes",,"8/14/2015","Not Available",,,,"004-390-245","House/Single Family","V0N 2J1","No","BC","This lot is situated on the outskirts of popular Bennett Bay on a quiet cul-de-sac bordering on large acreage. Driveway accesses a building site where a couple of trailers provide accommodation while you plan your dream cottage. The lot is tiered; glimpse of Bennett Bay can be enhanced with some tree trimming on the lower level with even better views from the upper level. A driveway to the top level is the key to developing the full potential of this property. Exciting potential, rare indeed!","A registered easement on the property provides driveway potential to the top levels of the neighbouring property.","Greater Vancouver","For Sale","None",,"None",,"No",,,"Community","11/27/2016","$65,000",,"0.94","1/10/2017",,,"SR"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145892/0/120/90/d3baa30c46a1a376f9519a4f24e20aca/16/84a4b8d824e794b576cd860710749819/262145892.JPG","R2124265","Land Only","S","Lot 20 DOUGLAS BAY","Gambier Island","$65,000",,,,,,,,"Water Access",,,"604-760-7121",,"Sunshine Coast",,,,,"No","Not Available",,"Gambier Island","Land",,"Douglas Bay",,"No",,"None Available","10/31/2017",,"Rick Gustavson",,,"$607.03",,,"Yes",,"11/17/2016","Not Available",,,,"026-954-265","House/Single Family","V7T 1C3","No","BC","SL 20 Douglas Bay Gambier Island 1 hour Vancouver. 5.82 acres of gently forested view property with its own swimming pond. Zoning permits 2 dwellings, drilled well, easy to develop site, bright & sunny, large common marina, fabulous swimming beach, great hiking trails.",,"Greater Vancouver","For Sale","None",,"None",,"No",,,"Well - Drilled","11/21/2016","$65,000",,"0.66","12/7/2016",,,"SR"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262126012/0/120/90/89c1f6b6314fb27cedb671a0f42254dd/13/b2167a405692ffa33257f260896bd0b5/262126012.JPG","R2104385","Residential Detached","S","664 HAMMARBERG ROAD","South Francois","$67,000","9999","HOUSE","1",,,,,,"999",,"250-692-3115",,"Burns Lake (Zone 55)",,,"0","4",,,,"South Francois","Residential Detached",,,,,"Detached",,"8/25/2017",,"GORDIE SHANKS","Concrete Perimeter","1","$779.88",,,,,"8/26/2016",,,"3",,"011-726-075",,"V0J 2P0",,"BC","Lots of room in this 4 bedroom Southbank home. A minute and a half from the ferry, tucked away off the main road. Has an attached single garage and a workshop. Over 500 sq. ft. unfinished in the basement. Lots of sun, drilled well, and inexpensive enough to make this affordable for a lot of people. Start your own rental business with this beauty. Measurements should be verified by purchaser if important.","Septic cover in front of house. No info on drain field. Owner reports he had it pumped when he bought it and it has worked fine since with 6-7 people living in the home. Owner believes the well is 75 ft. but has no documentation.","BC Northern","For Sale",,,,,,,,,"11/20/2016","$67,000","$32.41","1.00","1/9/2017","1","4","R5"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262040675/0/120/90/ebcea551b379d86e9a2175f11c6f95d0/13/54ee49dfc2fecf7f0318e7e4cdec8b0c/262040675.JPG","R2019048","Residential Attached","S","210 3777 MASSEY DRIVE","Pinecone","$69,000","1979","APTU","1",,,,,,"37",,"250-961-8643",,"PG City West (Zone 71)",,,"0","1",,,,"Prince George","Residential Attached",,"SIGNATURE POINTE",,,"Attached",,"12/31/2016",,"MONICA","Concrete Perimeter","1","$1,040.06",,,,,"12/3/2015",,,"1",,"023-283-696",,"V2N 4J6",,"BC","Signature Pointe - centrally located apartment with balcony. Open kitchen area, large bedroom and bathroom, spacious in-suite storage room and tons of closet space. Updated windows and balcony doors. Facilities include heated pool (new liner), sauna and tennis court. Coin operated laundry on each floor. Designated parking with plug-in and visitor parking spots. Short walking distance to CNC, shopping/amenities, recreational trails and Elementary school. On bus route to UNBC. Professionally managed building with secured entrance. Rentals allowed, pets not allowed. Perfect for students, investors or retirees! Excellent area and very affordable! Quick possession available. All measurements are approximate, Buyer to verify if important.","A 25% introduction fee will be deducted from the Buyer's Agent fee in favour of the Listing Agent as stated if the Listing Agent introduces the property by way of personal appointment.  Keys at LR office.","BC Northern","For Sale",,"2",,"$260.88",,,"73",,"11/20/2016","$69,000","$73.72","0.92","12/5/2016","1","1","RM3"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262142852/0/120/90/4983fee7ca0da9f5e9a4b2f8623da46d/13/b93269e4bfad5562356b936521b0936a/262142852.JPG","R2121225","Residential Detached","S","2281 BASALT AVENUE","Red Bluff/Dragon Lake","$72,500","1962","HOUSE","1",,,,,,"54",,"250-983-3372",,"Quesnel (Zone 28)",,,"0","3",,,,"Quesnel","Residential Detached",,,,,"Detached",,"3/1/2017",,"BOB GRANHOLM","Concrete Perimeter","1","$841.04",,,,,"11/2/2016",,,"2",,"012-528-838",,"V2J 4N5",,"BC","South Quesnel 3 bedroom home located on a nice 0.49 acre lot that is close to shopping and schools. Home needs TLC. Bring offers.","Measurements are approx., Buyer to verify if important. Attic insulation is zonolite. Percentage of asbestos unknown. Well located in basement.","BC Northern","For Sale",,,,,,,,,"11/22/2016","$72,500","$41.01","0.81","12/5/2016","1","3","R2"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261743438/0/120/90/4141c4086f318d7965b8c4b16a5846a4/13/20aabcfe7583116988403550a0d40883/261743438.JPG","N245099","Land Only","S","LOT 9 STONES BAY ROAD","Fort St. James - Rural","$75,000",,,,,,,,"Road Access",,,"250-996-1272",,"Fort St. James (Zone 57)",,,,,"No","Not Available",,"Fort St. James","Land",,,,"No",,"At Lot Line","12/15/2016",,"MORGAN DAVIS",,,"$827.00",,,"No",,"5/13/2015","At Lot Line",,,,"004-926-447","House/Single Family","V0J 1P0","No","BC","Wow! Amazing one-of-a-kind waterfront building lot in the sought-after location of Stones Bay. This lot has been cleared, has an existing shed on sight and a shallow well. The lot is nicely landscaped to the beach (complete with rock waterfall). The beach is very private with amazing views up the lake. Properties in Stones Bay don't come up often, so don't miss out!","Legal Easements for neighboring property for driveway and well. The neighbors have their own water system and do not use the well, but an easement exists.","BC Northern","For Sale","None",,"None",,"No",,,"Well - Shallow","11/19/2016","$75,000",,"0.79","12/19/2016",,,"R3"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262128316/0/120/90/b7a6c8941f328be018bcb11e36bd81cd/14/73f3b60448b5135f8152def242f5fd13/262128316.JPG","R2106689","Residential Detached","S","109 45640 WATSON ROAD","Sardis East Vedder Rd","$78,000","1973","MANUF","1",,,,,,"43",,"604-795-2955","2012","Sardis",,,"0","2",,,,"Chilliwack","Residential Detached",,"WESTWOOD ESTATES","5581",,"Detached",,"12/31/2016",,"SHELDON","Other","2","$390.00",,,,,"9/5/2016",,,"1",,"700-006-071",,"V2R 3R1",,"BC","Amazing! Renovated huge doublewide home in privately owner mobile home park. Just seconds from shopping @ Garrison Village, the Cheam Leisure Ctre, hiking, camping, fishing, and Rotary Trail. Enjoy the modern updates throughout this home! Features include gas fireplace, master bedroom with ensuite shower, main bathroom shower and very large soaker tub. There is a new hot water tank installed in Oct 2011, newer laminate and tile flooring, new doors and casing, new paint, new vinyl siding and lighting fixtures. Also included is very large 10x10' shed, nice size yard and small dog up to 15 at shoulder hgt is ok. Acceptance to park reliant upon interview with park manager. Pad rent is $634.90","Touchbase for showings, will keep Touchbase updated for availability","Chilliwack","For Sale",,,,,,,,,"11/24/2016","$78,000","$50.85","0.95","12/5/2016","2","2","RMH"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145238/0/120/90/c522c1ece32383a0e752c010b9f5c052/16/0d8c461a0166e73e5d1c9a237a5a2298/262145238.JPG","R2123611","Residential Detached","S","104 9950 WILSON STREET","Stave Falls","$78,800","1981","MANUF","1",,,,,,"35",,"604-467-9300",,"Mission",,,"0","2",,,,"Mission","Residential Detached",,"Ruskin Place","421960",,"Detached",,"5/24/2017",,"Ralph Telep","Other","1","$750.00",,,,,"11/14/2016",,,"1",,"900-581-519",,"V4S 1B3",,"BC","2 bedroom home in great location in the park. Very private with views of Stave River. Some updates, storage room could be a 3rd bdrm, double decks & enclosed porch. Well run park located minutes from Silvermere Lake. Easy access to Lougheed Hwy, just 15 minutes to Mission or Maple Ridge. Kids & pets welcome.","ELDERLY SELLER - NEED 24 HOUR NOTICE FOR SHOWINGS. PRIVACY - DO NOT SOLICIT. ","Fraser Valley","For Sale",,,,,,,,,"11/21/2016","$78,800","$79.44","0.94","12/6/2016","1","2","MHP"
