"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262108147/0/120/90/521afd201e377894996e3f89b4ca394c/13/c92863534a1af5bd33deef386b9017d6/262108147.JPG","R2086520","Residential Detached","S","34 4430 E 16 HIGHWAY","Smithers - Town","$42,500","1973","MANUF","1",,,,,,"43",,"250-847-5999","2013","Smithers And Area (Zone 54)",,,"0","2",,,,"Smithers","Residential Detached",,,"201868",,"Detached",,"11/30/2016",,"DONNA","Other","1","$750.51",,,,,"6/29/2016",,,"1",,"800-106-641",,"V0J 2N6",,"BC","WETT-certified wood stove in this 2 bedroom mobile home. Located in Hudson Bay Park, close to town. Newer twin-seal windows throughout. Newer laminate flooring as well. Separate laundry room. Very roomy, covered sundeck. Fenced yard for children or pets. Storage shed. 4 appliances included.","Foundation is wooden blocking.","BC Northern","For Sale",,,,,,,,,"10/12/2016","$42,500","$57.12","0.91","10/21/2016","1","2","MHP"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262134874/0/120/90/06d1503da540706940837b00f04acb7f/13/59350d486f15e0c088dd662836a511ef/262134874.JPG","R2113247","Residential Attached","S","204 1300 SUMMIT AVENUE","Prince Rupert - City","$49,000","1966","APTU","1",,,,,,"50",,"250-624-9444",,"Prince Rupert (Zone 52)",,,"0","3",,,,"Prince Rupert","Residential Attached",,,,,"Attached",,"12/30/2016",,"JEFF CLARKE","Concrete Perimeter","1","$518.45",,,,,"9/30/2016",,,"1",,"026-971-917",,"V8J 2A5",,"BC","This is an excellent opportunity to have an affordable rental property that pretty much pays for itself or, if you're looking for a home for yourself, you won't find anything much better than this for the money. The exterior of the building has seen extensive renovations and the inside has been well maintained which makes this a very desirable property. There is plenty of living space inside this three bedroom unit as well as ample storage. The building is located across the street from the hospital and is only a short walk to schools and downtown so it's an ideal location for someone who wants a central location.","Schedule A to form part of any contract.","BC Northern","For Sale",,,,"$390.00",,,,,"10/7/2016","$49,000","$48.37","0.98","10/26/2016","1","3","RM1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262135307/0/120/90/db70640fb9123ef9816706f4a5526862/15/3c2b482e6042dc3f630f6a0bbdecf594/262135307.JPG","R2113680","Residential Detached","S","62 7790 KING GEORGE BOULEVARD","East Newton","$50,000","1974","MANUF","1",,,,,,"42",,"604-603-3777",,"Surrey",,,"0","2",,,,"Surrey","Residential Detached",,"CRISPIN BAYS","239926",,"Detached",,"12/31/2016",,"LR","Concrete Block","1","$250.00",,,,,"9/25/2016",,,"1",,"900-581-060",,"V3W 5Y4",,"BC","Your own home at affordable price. At this price why rent. Private fenced yard, storage shed, patio, covered deck in front. Great amenities: outdoor pool, clubhouse, sauna, billiards, plus lots of activities, close to pubic transit, shopping, parks and recreation. well managed park with lots of trees and shade. For a private viewing call anytime. Don't snooze or you will loose.","Easy to show and sell! Measurements to be verified by buyer or buyer agent. Buyers need Park approval before subject removal.","Fraser Valley","For Sale",,,,"$0.00",,,,,"10/5/2016","$50,000","$54.11","0.91","10/25/2016","2","2","MHP"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261990830/0/120/90/84ffc74ba1ef9ee7f6d70ac9ecff1547/13/ae4edf73f0aa525008d7cc771816e9e7/261990830.JPG","N248166","Land Only","S","LT A 27 HIGHWAY","Vanderhoof - Rural","$50,000",,,,,,,,"Allowed Access",,,"250-570-7618",,"Vanderhoof And Area (Zone 56)",,,,,"No","Not Available",,"Vanderhoof","Land",,"12 MILE HILL",,"No",,"Nearby","10/31/2016",,"MANDI",,,"$734.00",,,"Yes",,"8/26/2015","Not Available",,,,"015-733-335","House/Single Family","V0J 3A0","No","BC","80 acres of raw land - logged approximately 20-30 years ago. West side of Highway 27 approximately 20 minutes from downtown Vanderhoof. 20-25 minutes from Fort St. James. Full of potential - waiting for you to make your mark! North boundary borders waterway. Additional 5 acre parcel for sale by same owner.","Property may be affected by the Forest Land Reserve Act as per title - see PS292 45. No physical access. Access to Highway 27 to be developed. Additional 5 acre parcel for sale by same owner. PID 015-733-343.","BC Northern","For Sale","None",,"None",,"No",,,"None","10/4/2016","$50,000",,"0.63","11/10/2016",,,"RR1"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262101074/0/120/90/72dd09bf835c9960589189651b87cb44/13/5cc2211ec6e7ac66eab722638ac76686/262101074.JPG","R2079447","Land Only","S","242 BLACKSTOCK ROAD","100 Mile House - Town","$51,000",,,,,,,,"Road Access",,,"250-706-2742",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"100 Mile House","Land",,"BLACKSTOCK SUBDIVISION",,"No",,"At Lot Line","11/8/2016",,"TAMARA",,,"$781.25",,,"Yes",,"6/9/2016",,,,,"008-805-857","House/Single Family","V0K 2E1","No","BC","This is a flat building lot with no covenants, and is close to 100 Mile House and shopping. It is zoned R2 so you can either build a single family home or a duplex. The property backs onto an access lane, which gives access to horse Lake Ridge Recreation Area.   L#8172",,"BC Northern","For Sale","At Lot Line",,"None",,"No",,,"City/Municipal","10/10/2016","$51,000",,"0.88","10/11/2016",,,"R2"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262122224/0/120/90/6f1040e365ebe5ac69c5382bb56e03aa/15/0de218eba727a55a34385b0a3fc00fa8/262122224.JPG","R2100597","Residential Detached","S","18 9267 SHOOK ROAD","Hatzic","$52,500","1971","MANUF","1",,,,,,"45",,"604-751-2020",,"Mission",,,"0","3",,,,"Mission","Residential Detached",,"Green Acres","33138",,"Detached",,"11/19/2016",,"Use Touchbase / Cyndi","Concrete Block","1","$66.87",,,,,"8/13/2016",,,"1",,"900-580-511",,"V2V 5M2",,"BC","Peace and quiet and room for your whole family! Come see this lovely 3 bedroom plus den (plus workshop!) home in Green Acres park. Located on Hatzic island, the setting is serene and the park has waterfront access for canoeing, paddleboarding and kayaking. Low annual property taxes and your pad fees of approximately $600/month cover your water, sewer and garbage utilities, making this an affordable place to call home. Call today for an appointment to view your new home!","Park approval required.  Pet rules:  up to 2 cats (spayed/neutered or registered for breeding) No dogs.","Fraser Valley","For Sale",,,,,,,,,"10/8/2016","$52,500","$50.00","0.95","10/19/2016","2","3","R-3"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262124935/0/120/90/b18671503b99747ed8c2ff73c06a6ffd/13/6adf0b1f9887d48936b4c4696202b0b1/262124935.JPG","R2103308","Residential Detached","S","28 770 N ELEVENTH AVENUE","Williams Lake - City","$55,000","1992","MANUF","1",,,,,,"24",,"250-302-2756",,"Williams Lake (Zone 27)",,,"0","3",,,,"Williams Lake","Residential Detached",,,"463036",,"Detached",,"1/13/2017",,"SHIRLEY MARCOTTE","Other","2","$625.11",,,,,"8/13/2016",,,"1",,"800-107-762",,"V2G 2M4",,"BC","Extra large end pad in desirable Fran Lee Park with rock wall planters. Making it a great downsize from a house or for a first home. This nice bright unit has skylights in the kitchen and main bath. Ceiling fans in bedrooms and living room. Master bedroom with 4 pc ensuite & walk-in closet. The other 2 bedrooms are at opposite end for added privacy. Also has an addition for possible family room or 4th bedroom along with a sundeck and storage shed. So much potential.","Foundation is wooden blocking. Furnace is original. Hot Water Tank is unknown.","BC Northern","For Sale",,,,,,,,,"10/12/2016","$55,000","$50.55","0.96","10/24/2016","2","3","MHP"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2113552","Residential Detached","S","29 9267 SHOOK ROAD","Hatzic","$55,000","1997","MANUF","1",,,,,,"19",,"604-908-7730",,"Mission",,,"0","2",,,,"Mission","Residential Detached",,,"431737",,"Detached",,"2/28/2017",,"Jason","None","2","$300.00",,,,,"9/29/2016",,,"1",,"900-581-056",,"V2V 7M3",,"BC","14' x 66' - 2 bedrooms, 2 bathroom mobile home in Green Acres Mobile Home Park. 1997 Moduline has been renovated; new floors, new kitchen cabinets, new bathroom vanities, new fridge and stove, newer washer and dryer. End unit with private yard. Priced to sell and possession anytime.","Buyer to confirm all measurements.","Fraser Valley","For Sale",,,,,,,,,"10/7/2016","$55,000","$59.52","0.92","10/17/2016","2","2","RES"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262126959/0/120/90/3835cea415cd37398464a4e2b713a6bb/13/08c2af725734d3abc465857d7fcd8cc1/262126959.JPG","R2105332","Residential Detached","S","39690 TAYLOR ROAD","Hixon","$55,000","9999","MNFLD","1",,,,,,"999",,"250-614-6766",,"PG Rural South (Zone 78)",,,"0","2",,,,"Hixon","Residential Detached",,,"BCE 303830-2015",,"Detached",,"12/1/2016",,"CARRIE","Other","1","$332.18",,,,,"9/2/2016",,,"1",,"008-956-634",,"V0K 1S0",,"BC","Wonderful location for your very own hobby farm. Just outside the sleepy village of Hixon. 2 km south. Private location, circular driveway. Double detached garage. Updated wiring. Fruit trees. 1.57 acres ,lots of room to have your own chickens and gardens.","Foundation is concrete blocks.  COURT DATE OCT 17/2016 $47,000.00","BC Northern","For Sale",,,,,,,,,"10/7/2016","$55,000","$57.29","1.20","10/25/2016","1","2","RR1"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262135265/0/120/90/a0253b5ffb9e8a85259f54a5e9d479f9/13/3d1d48af06e27a3bd969a2197d18c038/262135265.JPG","R2113638","Residential Detached","S","91 770 N 11TH AVENUE","Williams Lake - City","$57,000","1993","MANUF","1",,,,,,"23",,"250-392-0371",,"Williams Lake (Zone 27)",,,"0","3",,,,"Williams Lake","Residential Detached",,,"464837",,"Detached",,"3/31/2017",,"Tanya Rankin","Other","2","$620.88",,,,,"9/30/2016",,,"1",,"800-108-615",,"V2G 2M4",,"BC","Fantastic 1994 mobile in quiet, well managed Fran Lee trailer park. Within close proximity to Gibraltar bus route, all levels of school and Popular Glade Park which is an ideal green space for pets & children. Wonderfully laid out with 3 bedrooms & 2 full baths plus an awesome front entry boot room. This home is well cared for and loved, recently painted throughout, additional laminate being left for small bedroom, updated sink taps & hot water take updated within the last 5 years. January 2017 $340/month pad rent.","* Trailer set up on wood blocking.","BC Northern","For Sale",,,,,,,,,"10/5/2016","$57,000","$56.72","0.98","10/27/2016","2","3","MHP"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262135473/0/120/90/d870d3fec59ccc8b3060c37a0dcd4430/15/b07f6c516e1e4470b36d0e42ac58da43/262135473.JPG","R2113846","Residential Detached","S","115 8220 KING GEORGE BOULEVARD","Bear Creek Green Timbers","$57,500","1976","MANUF","1",,,,,,"40",,"604-533-3231","2016","Surrey",,,"0","3",,,,"Surrey","Residential Detached",,"CRESTWAY BAYS","7116",,"Detached",,"12/31/2016",,"Angela Langston/Touchbase","Concrete Block","1","$137.93",,,,,"10/1/2016",,,"1",,"900-581-071",,"V3W 6B1",,"BC","WELCOME to Crestway Bays. Beautiful updated double wide situated on a large lot, located in a CDS, private yard, long driveway, ample parking. NEW roof, hot water tank 2014, new microwave, laminate flooring, new ensuite, new tile work in main bthrm. Welcome home is what this home says to you and your family, large friendly kitchen with a country home appeal. HUGE three bedrooms provides a soothing oasis of special conveniences and comforts at day's end. For the handyman enjoy the wired 8 x 12 workshop, plus a newer garden shed. MOVE-IN condition. All amenities minutes away. Motivated Seller. Family park, 2 small pets allowed.","Pls allow 24 hours notice. Tenant occupied.","Fraser Valley","For Sale",,,,,,,,,"10/6/2016","$57,500","$49.91","0.97","10/21/2016","2","3","MHP"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262137165/0/120/90/7d642ed2765f61333c343fc783601492/13/8fd1d6a3f637b0046f348d845eb930b1/262137165.JPG","R2115538","Residential Attached","S","202 1266 SUMMIT AVENUE","Prince Rupert - City","$57,500","1968","APTU","1",,,,,,"48",,"250-624-9298","2016","Prince Rupert (Zone 52)",,,"0","3",,,,"Prince Rupert","Residential Attached",,"ROOSEVELT APARTMENTS",,,"Attached",,"1/31/2017",,"GORDON KOBZA","Concrete Perimeter","1","$517.41",,,,,"10/10/2016",,,"1",,"026-971-666",,"V8J 2A5",,"BC","The Roosevelt Apartments are centrally located and situated on a very sunny southwestern facing prime hilltop site. Immediately adjacent to the Prince Rupert Regional Hospital, this complex has always been a sought after residence for hospital staff over many years. Offered for sale in this 45 unit complex, this 3 bedroom second floor unit has been recently renovated with new flooring throughout the apartment. The exteriors of all four buildings were upgraded in 2013 with new siding & windows with an approximate investment of $2,140,000.00 for the project. This Is a great opportunity to enter into a positive Real Estate investment located in the growing Port of Prince Rupert.",,"BC Northern","For Sale",,"3",,"$390.00",,,"45",,"10/11/2016","$57,500","$58.67","0.96","10/13/2016","1","3","RM-2"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262090009/0/120/90/a481135f20d6a03f8b50badd87a17cfa/13/e32ceceeafc8be0927cbfc44a7d1cdb7/262090009.JPG","R2068382","Land Only","S","LOT 12 ERICKSON ROAD","Horse Lake","$60,000",,,,,,,,"Road Access",,,"250-609-0631",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Horse Lake","Land",,,,"No",,"Available","5/31/2017",,"KLAUS",,,"$577.64",,,"Yes",,"5/11/2016","Nearby",,,,"003-233-359",,"V0K 2E3","No","BC","Nice treed 2-acre property with a beautiful view of Horse Lake. Driveway and power already in to cleared building site. Close to public access and 100 Mile House.  L#8093","Selling salesperson must physically attend showing otherwise selling commission is $100.","BC Northern","For Sale","None",,"None",,"Yes",,,"None","10/10/2016","$60,000",,"0.94","10/13/2016",,,"RR 3"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261724761/0/120/90/c2685ad44f3252e1f5a460e917e2539d/13/cfcaca565b07dcc68142a3890d4f338f/261724761.JPG","N244885","Land Only","S","LOT 18 BLACKWELL ROAD","Williams Lake - Rural South","$62,000",,,,,,,,"Road Access",,,"250-392-0633",,"Williams Lake (Zone 27)",,,,,"No","Not Available",,"Williams Lake","Land",,,,"No",,"At Lot Line","12/31/2016",,"CAROL ANN",,,"$348.00",,,"Yes",,"5/1/2015","Not Available",,,,"008-475-261","House/Single Family","V2G 5J4","No","BC","1.24 acres on Blackwell Road near beautiful Chimney Lake! Build your dream cottage or home on this prime lot only steps away from one of the Cariboo's most popular recreational lakes. Easy access to the boat launch and public swim area. Hyd ro and telephone at property line. Perc test available, it was completed in 2006. Magnificent view of Chimney Lake and surrounding area.",,"BC Northern","For Sale","None",,"None",,"No",,,"None","10/7/2016","$62,000",,"0.95","10/24/2016",,,"RS2"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2063390","Land Only","S","6283 COTTERPIN PLACE","Deka/Sulphurous/Hathaway Lakes","$65,000",,,,,,,,"Road Access",,,"250-395-0072",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Deka Lake / Sulphurous / Hathaway Lakes","Land",,,,"No",,"Available","12/20/2016",,"ROBERT YOUNG",,,"$555.91",,,"Yes",,"4/20/2016","Not Available",,,,"007-803-630",,"V0K 1X0","No","BC","Park like 1.04 acre lot in the much sought after Deka Lake subdivision. This lot has a 223ft drilled well with just over 9 gpm at time of drilling, a 200 amp electrical service with a 35 amp RV plug. It is completely fenced, beautifully landscaped. The property also has an outhouse, a 12x12 storage shed, 4x12 pump house/hydro shed, telephone service and satellite. This property is ready for you to enjoy. All the work is done, come and take a look! 100's of kms of trail systems and many public boat launches within minutes. L# 8042",,"BC Northern","For Sale","None",,"None",,"No",,,"Well - Drilled","10/5/2016","$65,000",,"0.81","10/11/2016",,,"R-1"
