"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262074559/0/120/90/22ba7ae297b2d59965a69816070c813d/13/2633f5debeb577b11a0490c6d7750824/262074559.JPG","R2052932","Land Only","S","5055 MEIER ROAD","Cluculz Lake","$30,000",,,,,,,,"Road Access",,,"250-960-2373",,"PG Rural West (Zone 77)",,,,,"No","Not Available",,"Prince George","Land",,"Cluculz Lake",,"No",,"Available","10/31/2016",,"Tab or Theresa",,,"$209.19",,,"No",,"4/1/2016","Not Available",,,,"008-379-203","House/Single Family","V0J 3A3","No","BC","5 acre lot conveniently located to all the recreation possibilities of Cluculz Lake; fishing, quadding, sledding, and hiking etc. As per the Seller there is a drilled well on this property and the lagoon is very close to being operational.",,"BC Northern","For Sale","Lagoon",,"None",,"No",,,"Well - Drilled","9/2/2016","$30,000","$0.14","0.75","9/15/2016",,,"H1"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262124755/0/120/90/818147a20e38bf5b243f410d8cfdc114/13/184cc8ff5116ab40c5c10f03efaec4d1/262124755.JPG","R2103128","Residential Attached","S","303 398 RODDIS DRIVE","Quesnel - Town","$33,750","9999","APTU","1",,,,,,"999",,"250-255-4332",,"Quesnel (Zone 28)",,,"0","1",,,,"Quesnel","Residential Attached",,"WEST QUESNEL",,,"Attached",,"12/31/2016",,"PAM","Concrete Perimeter","1","$398.18",,,,,"8/20/2016",,,"1",,"004-603-788",,"V2J 1A6",,"BC","Why rent? Seriously, why rent when you can own a 1 bedroom apartment in a well managed and well cared for building? This is a great opportunity for either low cost living or as an investment property. Low strata fees at $178 per month and that takes care of all of those things that you don't want to have to worry about like snow removal, mowing the lawn and garbage! The building has a laundry and an elevator and is located right across the street from Cariboo fields, close to shopping and recreation. Priced to sell, this unit will go fast!","Unit currently has tenant who is interested in staying on. 48 hour notice to show.","BC Northern","For Sale",,"3",,"$178.00",,,,,"9/1/2016","$33,750","$50.07","0.96","9/14/2016","1","1","RM2"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262116178/0/120/90/de68983927ed156f435d8474a23acb0b/13/79053f53b537745abcf681be4bbf8e46/262116178.JPG","R2094551","Residential Detached","S","734 CALLANAN STREET","Quesnel - Town","$36,000","9999","HOUSE","0",,,,,,"999",,"250-991-2787",,"Quesnel (Zone 28)",,,"0","0",,,,"Quesnel","Residential Detached",,"NORTH QUESNEL",,,"Detached",,"10/31/2016",,"RAY BLACKMORE","Concrete Perimeter","0","$473.00",,,,,"7/22/2016",,,"1",,"013-982-656",,"V2J 2V6",,"BC","House of little value could be renovated or bulldozed. Really nice location at the top of North Quesnel. Vacant.","Measurements approximate!","BC Northern","For Sale",,,,,,,,,"9/2/2016","$36,000","$15.00","0.80","9/12/2016","1","0","RS2"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262123676/0/120/90/89ea22d5256340205f9a4d9d803cfcbd/13/1ab35956316366623a06940e933ec823/262123676.JPG","R2102049","Residential Detached","S","61 560 SODA CREEK ROAD","Williams Lake - Rural West","$37,100","1997","MANUF","1",,,,,,"19",,"250-392-0371",,"Williams Lake (Zone 27)",,,"0","2",,,,"Williams Lake","Residential Detached",,,"431089",,"Detached",,"2/18/2017",,"Tanya Rankin","Other","1","$452.50",,,,,"8/18/2016",,,"1",,"800-107-692",,"V2G 5E6",,"BC","Value, value, value in this spacious, well laid out 1997 14x67 mobile. Located just out of town for privacy with freedom to do as you please. This 2 bedroom home has a large yard and good storage shed. This great deal makes home ownership achievable! Pad rent is $275 per month.","Trailer is set up on wood blocking.","BC Northern","For Sale",,,,,,,,,"9/2/2016","$37,100","$39.55","0.98","9/12/2016","1","2","MHP"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262111788/0/120/90/198857678ec9a9c2b2ff2b8ab02963fd/13/8cdeeffcae0ef07c771363f2882262bc/262111788.JPG","R2090161","Land Only","S","DL 962 NORTH ROAD","Fort St. James - Rural","$38,000",,,,,,,,"Road Access",,,"250-996-1272",,"Fort St. James (Zone 57)",,,,,"No","Not Available",,"Fort St. James","Land",,,,"No",,"At Lot Line","7/5/2017",,"MORGAN DAVIS",,,"$275.02",,,"No",,"7/11/2016","Nearby",,,,"015-074-463",,"V0J 1P0","No","BC","Incredible value! Large parcel of land only 15 minutes North of Fort St. James. Partially treed and boasting endless potential.",,"BC Northern","For Sale","None",,"None",,"No",,,"None","9/6/2016","$38,000",,"1.00","9/7/2016",,,"RR1"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262090802/0/120/90/447e3da11c1007ef2fd7f1c5cfe19f64/13/65197b0e5e96be53787c08db84751b6f/262090802.JPG","R2069175","Land Only","S","3900 ROSENAU ROAD","Canim/Mahood Lake","$38,000",,,,,,,,"Allowed Access",,,"250-706-3570",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Canim Lake","Land",,,,"No",,"Available","5/11/2017",,"DAVE",,,"$226.07",,,"Yes",,"5/11/2016","Not Available",,,,"017-903-378",,"V0K 1J0","Yes - Agricultural Land Reserve","BC","Pretty 3/4 acre on hidden no-through-road, with Canim Lake as your view. Offers superb terrain to maximize your home or cottage view, while retaining area for yard, septic and parking. Canim's best beach is a 2 minute drive, and level boat launching a few miles (Canim is the South Cariboo's warmest swimming lake, one of its best fishing lakes, and arguably the most picturesque lake). If you're planning your dream home or cottage for a recreational area, be quick to view. This one is special.  L#8099","Initial showing and all subsequent showings to be made by selling agent or selling commission is $100.00 flat commission.","BC Northern","For Sale","None",,"None",,"No",,,"None","9/10/2016","$38,000",,"0.90","9/13/2016",,,"R-1"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262077602/0/120/90/99695c2fb02ed946cf33e1adc8f798a9/13/985d0060c6b8a50be40b74541233355b/262077602.JPG","R2055975","Land Only","S","DL 1401 BLACKWATER ROAD","Bouchie Lake","$46,350",,,,,,,,"Road Access",,,"250-983-5153",,"Quesnel (Zone 28)",,,,,"No","Not Available",,"Bouchie Lake","Land",,,,"No",,"None Available","10/31/2016",,"SCOTT",,,"$344.45",,,"No",,"4/5/2016","Not Available",,,,"014-990-733",,"V2J 3H7","No","BC","Here's your rare chance to own a large parcel of property off the grid, at under $200/acre. This 320-acre parcel is set in the peaceful area of Nazko-Blackwater, just off the Batnuni Road. Directions: leaving from the Blackwater Road in Quesnel, the property is approximately 92 kms total from Bouchie Lake Elementary.","Seller assures road access. Seller lives out of town, but will be able to show serious buyer road access points. No sign on property.","BC Northern","For Sale","None",,"None",,"No",,,"None","9/6/2016","$46,350",,"0.77","9/21/2016",,,"R/A"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262122370/0/120/90/d3864b460071d005f6945f8d4b878a59/13/c041600a70b0f9fbdb520f36c3ef2e5b/262122370.JPG","R2100743","Land Only","S","24690 DOG CREEK ROAD","Fraser Lake","$50,000",,,,,,,,"Road Access",,,"250-692-3115",,"Vanderhoof And Area (Zone 56)",,,,,"No","Not Available",,"Fraser Lake","Land",,,,"No",,"None Available","8/14/2017",,"GORDIE SHANKS",,,"$485.14",,,"No",,"8/15/2016","Not Available",,,,"015-630-323",,"V2G 3G7","No","BC","160 acres close to Fraser Lake off Dog Creek Road. Former fence post milling operation. Still lots of timber remaining, the value of which is to be determined by the buyer. This property is priced to sell quickly, so have a look and take advantage of the opportunity. Sale is GST applicable.","GST will be the responsibility of the purchaser of this property","BC Northern","For Sale","None",,"None",,"No",,,"None","9/10/2016","$50,000",,"1.00","9/12/2016",,,"RR1"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262119352/0/120/90/edeae2e9c19d317f791a21269afe31c2/13/d642088732beba9b0cbabcf07344882c/262119352.JPG","R2097725","Land Only","S","4042 KNIGHT CRESCENT","Emerald","$54,000",,,,,,,,"Road Access",,,"250-981-3100",,"PG City North (Zone 73)",,,,,"No","Not Available",,"Prince George","Land",,"EMERALD",,"No",,"At Lot Line","11/26/2016",,"CALL/TEXT MIKE",,,"$550.46",,,"Yes",,"8/4/2016","At Lot Line",,,,"011-547-847","House/Single Family","V2K 2V7","No","BC","Estate Sale - Excellent flat 1/4 acre city lot that allows single family house or mobile home. Good quiet area that is close to schools and shopping. The lot is 70 feet wide and 150 feet deep per plan, which permits many different home plans or mobile home configurations.","Info Package is available","BC Northern","For Sale","At Lot Line",,"At Lot Line",,"No",,,"City/Municipal","9/2/2016","$54,000",,"0.77","9/9/2016",,,"RS1M"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262116471/0/120/90/e8822cedd3140c6ca028792703970893/16/216845809f1c4d7d48f8921bb90b410e/262116471.JPG","R2094844","Residential Attached","S","230 2036 LONDON LANE","Whistler Creek","$57,500","2001","APTU","1",,,,,,"15",,"604-938-9999","2014","Whistler",,,"0","1",,,,"Whistler","Residential Attached",,"LEGENDS",,,"Attached",,"1/31/2017",,"LODGING OVATIONS","Concrete Slab","1","$2,010.58",,,,,"7/23/2016",,,"1",,"025-173-626",,"V0N 1B2",,"BC","The Legends the best ski in and out location in Whistler at your door step. Recently renovated with granite counter tops, new cabinets, stainless appliances just to name a few, this 1 bedroom unit is located on the quiet side of the building. Relax on your private balcony with a cup of coffee and enjoy the sounds of Whistler Creek. Fabulous amenities including swimming pool, hot tubs, movie theatre, kids room, gym and a convenient in-house rental program. Legends is a very well managed building with good revenue potentials and ease of ownership. Note: monthly fee includes all expenses and 12 weeks of use per year. Call now and make Legends your new Whistler Vacation Home.","Courtesy call to realtor, call front desk for availability and viewing. Monthly maintenance fee's include all costs of ownership (property taxes, tourism whistler, ffe fund, contingency, utilities, management).","Greater Vancouver","For Sale",,,,"$333.00",,,,,"9/2/2016","$57,500","$97.62","0.96","9/7/2016","1","1","CC2"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262126347/0/120/90/bd780088d82f5693f63c5de68b406190/14/7783538c7b62eba3418a37a5d6b418c5/262126347.JPG","R2104720","Residential Detached","S","40 6035 VEDDER ROAD","Sardis East Vedder Rd","$62,500","2005","MANUF","1",,,,,,"11",,"604-858-7179",,"Sardis",,,"0","2",,,,"Chilliwack","Residential Detached",,"SELOMAS MOBILE HOME PARK","437112",,"Detached",,"2/28/2017",,"Ron or Heidi","Other","1","$350.00",,,,,"8/30/2016",,,"1",,"700-005-188",,"V2R 1E5",,"BC","Welcome to Selomas, one of the cleanest, best kept, Adult Oriented (45+) communities in Chilliwack. Conveniently located within walking distance to Shopping, Public Transportation, Medical and much much more. At just 10 years old, this home is ready for you to move in and enjoy. Looking to downsize to a safe, low maintenance home? Here it is! Nothing to do but move in and enjoy. Featuring Updated, Laminate Flooring, Baseboards, Bathroom Fixtures and more, this 2 Bed (including huge Master Bedroom), 1 Bath, Air Conditioned home is waiting for you. Fabulous Value on a Fabulous Home, Call today to get in before its gone!","All Measurements are approximate and should be verified independently by the buyer or buyer's agent if deemed important. 45+ Age Restricted, no cats allowed, small dogs are OK. Park Management approval required. Call Ron or Heidi to Show","Chilliwack","For Sale",,,,,,,,,"9/3/2016","$62,500","$78.32","0.96","9/14/2016","1","2","RSV3"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262122074/0/120/90/62439ae3d93a5cc152682ca303f5f620/13/b8450e738c4e4781eccfec1cfcb6ae27/262122074.JPG","R2100447","Land Only","S","DL 2007 HALDI LAKE","Beaverley","$65,000",,,,,,,,"No Access",,,"250-565-7653",,"PG Rural West (Zone 77)",,,,,"No","Not Available",,"Prince George","Land",,"BEAVERLEY-MUD RIVER",,"No",,"None Available","8/4/2017",,"KEN GOSS",,,"$676.81",,,"No",,"8/10/2016","Not Available",,,,"010-343-113","Other","V2N 6J5","Yes - Agricultural Land Reserve","BC","There is a deal to be made here. Logged a number of years ago. Good for a quiet get-away.","Land locked property.","BC Northern","For Sale","None",,"None",,"No",,,"None","9/3/2016","$65,000",,"0.93","9/13/2016",,,"ALR"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262125642/0/120/90/21ec048c84ae4537deca4483b5bd168e/16/d961c2ebd1ba4ee7447858837f09c250/262125642.JPG","R2104015","Residential Attached","S","202G1 4653 BLACKCOMB WAY","Benchlands","$68,000","2000","APTU","1",,,,,,"16",,"604-932-7949",,"Whistler",,,"0","1",,,,"Whistler","Residential Attached",,,,,"Attached",,"4/4/2017",,"STEPHANIE SLOAN","Concrete Perimeter","1","$0.00",,,,,"8/23/2016",,,"1",,"024-755-851",,"V0N 1B4",,"BC","Whistler living is easy in this warm inviting mountain retreat. Ski right to your back door off Blackcomb Mountain and head to the hot tub, heated outdoor pool and fitness room. Free Wifi, free parking and free shuttle bus top off this great location close to Whistler Village, Lost Lake Park and the Valley Trail System. A perfect year round Whistler get-a-way to have fun with your family and friends. Enjoy your suite weekly once a month or take the opportunity to rent it out to gain maximum revenue.","Call Stephanie Sloan for availability 604 932 7949 or front desk 604 935 3495.","Greater Vancouver","For Sale",,,,"$295.00",,,,,"9/1/2016","$68,000","$105.75","1.00","9/19/2016","1","1","TA1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261953309/0/120/90/9e7307c35f533f3fefda7c9cb3b763ea/13/d5c8d1e07c3276722ccdc6773a3dfb52/261953309.JPG","N247695","Residential Attached","S","7 11 SELWYN DRIVE","Mackenzie -Town","$68,000","1967","TWNHS","1",,,,,,"49",,"250-997-5077",,"Mackenzie (Zone 69)",,,"0","3",,,,"Mackenzie","Residential Attached",,,,,"Attached",,"11/30/2016",,"RICK OR MELISSA","Concrete Perimeter","1","$1,064.00",,,,,"8/8/2015",,,"3",,"023-297-379",,"V0J 2C0",,"BC","Beautifully updated three bedroom two bath townhouse in Peachtree Estates. Walk into your entryway, two piece powder room to your right. Continue through to your beautifully updated kitchen. Large spacious living room off of entry way with crown moulding and newer laminate flooring. Door off of living room onto low maintenance patio. Upstairs with three bedrooms, one four piece bathroom. Basement has a family room, and laundry room with cabinets and sink. Updated furnace. This is a beautiful unit! 1 covered parking stall per unit. Strata fee is $237.60/month.","All measurements approx - to be verified by buyers if deemed important.","BC Northern","For Sale",,,,"$237.60",,,,,"9/5/2016","$68,000","$47.92","0.97","9/20/2016","2","3","RM1"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261786772/0/120/90/77cd0f33ce1155c9eee25030f8a655fa/13/64cc3d1fd002688d914f0fa9495ee4cd/261786772.JPG","N245613","Land Only","S","LOT 9 MUND ROAD","Fraser Lake","$70,000",,,,,,,,"Road Access",,,"250-567-8530",,"Vanderhoof And Area (Zone 56)",,,,,"No","Not Available",,"Fraser Lake","Land",,,,"No",,"Nearby","5/31/2017",,"KENT HAWLEY",,,"$637.00",,,"No",,"5/25/2015","Not Available",,,,"024-618-543","House/Single Family","V0J 1S0","No","BC","Don't miss this opportunity to purchase this 11.69 acre lot on Fraser Lake. This property offers plenty of privacy for you to build your dream home or just enjoy it the way it is. The lake is a popular summer time destination that boasts excellent fishing and boating opportunities. Don't miss this chance to purchase this property priced $22,000 below assessed value. The owner is motivated to sell!! Give me a call today!",,"BC Northern","For Sale","None",,"None",,"No",,,"None","9/1/2016","$70,000",,"0.88","9/2/2016",,,"H-1"
