"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262128205/0/120/90/eb45f3ebd520e9f78ffd8344d3424070/13/293a08fc638ab53147bd185f73027989/262128205.JPG","R2106578","Residential Detached","S","43506 O'CONNOR ROAD","Quesnel - Rural North","$40,000","1973","MNFLD","1",,,,,,"43",,"250-981-3213",,"Quesnel (Zone 28)",,,"0","2",,,,"Quesnel","Residential Detached",,,"4973538",,"Detached",,"3/2/2017",,"ANNE MCCORMICK","Other","1","$203.54",,,,,"9/2/2016",,,"1",,"008-291-896",,"V0K 1S1",,"BC","Lovely, flat, cleared 10 acres just outside of Cinema with a seasonal creek running the length of the property. The mobile has power, a lagoon, shallow well, propane tank and furnace but has not been occupied for a number of years, seller is currently using it for storage. Berries and fruit trees on the property, this is a great location for a hobby farms with lots of sun and room for animals and gardens. Buyer to satisfy themselves on all aspects of the property.","Key at RE/MAX Office. All info according to the seller, buyer to verify on all aspects if deemed important. Foundation appears to be wood cribbing and concrete blocks.","BC Northern","For Sale",,,,,,,,,"12/13/2016","$40,000","$29.63","0.82","12/21/2016","2","2","RR2"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262148251/0/120/90/727a26893f142db31ff0d45b1ee65b08/13/67044e4bd79d6f2fad277891d8a99765/262148251.JPG","R2126624","Residential Detached","S","81 HAYS VALE DRIVE","Prince Rupert - City","$64,500","1977","MNFLD","1",,,,,,"40",,"250-600-6620",,"Prince Rupert (Zone 52)",,,"0","3",,,,"Prince Rupert","Residential Detached",,,"403396",,"Detached",,"3/31/2017",,"MIKE MORSE","Other","1","$724.77",,,,,"12/5/2016",,,"1",,"014-933-683",,"V8J 3Z1",,"BC","This single wide mobile home is tucked away on a private lot and overlooks the quiet cul-de-sac where it is located. The lot is nearly 7000 sq ft and offers excellent off-street parking and nice views of the local mountains. A covered deck is situated at the main entrance and once inside you'll find large windows in the living room, built-in appliances in the kitchen and a formal dining space with a pass through to the kitchen for easy clean up. The main bathroom is spacious and features a double vanity. Underneath the home is a full height storage area, perfect for all your storage needs. With 3 bedrooms, privacy and storage this property is an excellent opportunity for budget conscious buyer to get into today's housing market.","The foundation is wood blocking, wood framing and steel posts all supported on concrete pads and lashed down with steel cables.","BC Northern","For Sale",,,,"$200.00",,,,,"12/23/2016","$64,500","$67.75","0.93","1/17/2017","1","3","MHP"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261716526/0/120/90/30abce68dc8e8e889e26eaea1136ae17/13/a4845e3f0410e67592ae79450962f68f/261716526.JPG","N244744","Land Only","S","7570 THOMAS POINT ROAD","Bridge Lake/Sheridan Lake","$66,000",,,,,,,,"Road Access",,,"250-644-4242",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Bridge Lake","Land",,,,"No",,"Available","12/31/2017",,"BRAD",,,"$563.00",,,"Yes",,"5/4/2015","Not Available",,,,"003-087-191","House/Single Family","V0K 1X1","No","BC","2-acre lot right across from popular Sheridan Lake. Those trophy rainbow are waiting for you at the boat launch only a 2-minute walk away. Property was used for an RV with gravelled driveway, RV power into lot, and outhouse. Nicely treed property with open spaces. Several choice building sites surrounded by second-growth fir. Ideal recreational site, or place for your retirement home. L#7448",,"BC Northern","For Sale","None",,"None",,"No",,,"None","12/31/2016","$66,000",,"0.94","1/10/2017",,,"RR 3"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149531/0/120/90/d42387bbfd92668c429e9afa44f7f9db/13/3ec3fe7c7ff265d12c6a2610fbe1954c/262149531.JPG","R2127904","Residential Detached","S","5188 TIMOTHY LAKE ROAD","Lac la Hache","$70,000","9999","HACR","1",,,,,,"999",,"250-397-0042",,"100 Mile House (Zone 10)",,,"0","2",,,,"Lac La Hache","Residential Detached",,,,,"Detached",,"3/17/2017",,"BRENDA","Other","1","$637.18",,,,,"12/15/2016",,,"1",,"014-791-480",,"V0K 1T0",,"BC","2 bedroom rancher close to Timothy Mountain and Greeny and Timothy Lake. Quick completion is possible. Home is surrounded by crown land.  L#8448","Public Guardian & Trustee meetings held most Thursdays, offers should allow 1 week for acceptance and must be in by Wednesday to be placed on the Thursday agenda. Offers must include the addendum that is on Paragon.  Foundation is wood posts on concrete.","BC Northern","For Sale",,,,,,,,,"12/22/2016","$70,000","$60.34","0.88","1/11/2017","1","2","RR3"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262081047/0/120/90/c183affca8e382ea4358ca3d80c2ab3d/13/950964280bd8fb2e7af92502530725ee/262081047.JPG","R2059420","Residential Detached","S","30 FULTON STREET","Granisle","$80,000","1972","HOUSE","1",,,,,,"45",,"250-692-3530",,"Burns Lake (Zone 55)",,,"1","3",,,,"Granisle","Residential Detached",,,,,"Detached",,"4/14/2017",,"Dennis Bock","Concrete Perimeter","2","$2,441.23",,,,,"4/14/2016",,,"2",,"007-178-531",,"V0J 1W0",,"BC","3 bedroom executive style home with a built in Sauna, attached Solarium, and attached Garage.  The Living room, Dining Room, Kitchen and Solarium have an excellent view of Babine lake. The wood stove in the basement is arranged so the house can be heated with wood.  The Granisle Marina is a few blocks away on Babine Lake noted for excellent Salmon, Trout and Char fishing. This would be an excellent retirement or recreational home.",,"BC Northern","For Sale",,,,,,,,,"12/19/2016","$80,000","$30.27","0.89","1/16/2017","3","4","R1"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262134885/0/120/90/f28de84504dfcc4c6af75495152d0608/13/362a297a8bf37843a02ee85538a6c751/262134885.JPG","R2113258","Residential Detached","S","5444 47 STREET","Fort Nelson -Town","$83,000","1959","HOUSE","2",,,,,,"58",,"250-500-1434",,"Fort Nelson (Zone 64)",,,"2","1",,,,"Fort Nelson","Residential Detached",,,,,"Detached",,"2/15/2017",,"SHERRY HART","Concrete Perimeter","2","$2,436.84",,,,,"9/28/2016",,,"2",,"013-325-451",,"V0C 1R0",,"BC","Welcome home! In an established neighborhood of oversized lots and friendly families, you'll find this charming 3 bedroom home with multiple decks, sheds, and a detached double garage. The kitchen features plentiful cabinets and a tall centre island, and the main bathroom has had a beautiful overhaul in recent years. This home has been used as a duplex (1 bedroom up/2 bedrooms down) in the past, and has 2 furnaces, 2 water heaters, and separate utility meters. With plenty of options, this could be the right choice for you. Many updates have been done over the past several years, so put this home on your list to view today!","Court-ordered sale, As is, where is. Schedule A required.","BC Northern","For Sale",,,,,,,,,"12/15/2016","$83,000","$51.49","0.84","2/1/2017","2","3","RS-1"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145716/0/120/90/4e4fe192b62daad8239f197f51da33e7/13/ee104b9019c73df6864d3e1601e087e1/262145716.JPG","R2124089","Residential Detached","S","8898 OLD SUMMIT LAKE ROAD","Old Summit Lake Road","$85,000","1994","MNFLD","1",,,,,,"23",,"250-961-8414",,"PG City North (Zone 73)",,,"0","3",,,,"Prince George","Residential Detached",,,"466544",,"Detached",,"8/31/2017",,"ANNELIESE","Other","2","$1,021.21",,,,,"11/15/2016",,,"1",,"013-000-349",,"V2K 5S7",,"BC","This 1994 Dartmouth Mobile Home features 3 bedrooms, living room and two 4 piece bathrooms . Large sundeck in back. 0.45 acres overlooks McMillan Creek at back of property. In good condition and ready to move in. (may require some new flooring and updates to deck which is reflected in price). Nice quiet location within school area. Measurements are approx., Buyer to verify measurements if deemed important. (Property has drilled well for water and septic sewer.) Available immediately.","Vacant, lock box. Call LB first. Foundation is concrete pillars. Roof will need replacing in next 1-3 years, possibly new paint and some flooring required, otherwise in nice condition.","BC Northern","For Sale",,,,,,,,,"12/22/2016","$85,000","$89.29","0.89","1/16/2017","2","3","RRS2"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261396198/0/120/90/84e9b2b84b7175a0c6a845012bdec84f/13/6c983811a14a67faec0d2f7fe354234c/261396198.JPG","N241200","Residential Detached","S","8363 ARCHIE DRIVE","Burns Lake - Rural West","$85,000","1950","HOUSE","1",,,,,,"67",,"250-692-3530",,"Burns Lake (Zone 55)",,,"0","3",,,,"Burns Lake","Residential Detached",,,,,"Detached",,"11/17/2017",,"DENNIS BOCK","Concrete Perimeter","1","$1,083.00",,,,,"11/17/2014",,,"2",,"007-991-592",,"V0J 1E1",,"BC","An affordable 3 Bedroom home on 5 acres in the country in the desired Decker lake community. Natural force air natural gas furnace with a wood back up heater. The home is currently rented.",,"BC Northern","For Sale",,,,,,,,,"12/27/2016","$85,000","$46.60","0.96","1/30/2017","1","3","H-1"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149699/0/120/90/058b2b08f42fa3dd1813cfdff1bf3568/14/ca795f0661773a47c95f46e2ef1bcc68/262149699.JPG","R2128072","Residential Detached","S","0 1884 HEATH ROAD","Agassiz","$86,300","1998","MANUF","1",,,,,,"19",,"604-793-4180",,"Agassiz",,,"0","2",,,,"Agassiz","Residential Detached",,"Heath Court","132681",,"Detached",,"5/23/2017",,"Henk Verhoef","Concrete Slab","1","$350.00",,,,,"12/19/2016",,,"1",,"700-003-593",,"V0M 1A2",,"BC","Great buy in Agassiz! Immaculate, well appointed 2 bedroom mobile home (1998) with best location in Heath Court on corner lot with large greenspace area. New washer & dryer, paint, faucets, door hardware, curtains and gazebo. Bright and open plan with skylight, large entertainment deck, with separate BBQ area. Great 10' x 10' shop with power, extra storage shed, and large fully fenced back yard. This unit shows very well, and is move-in ready.","Verify measurements if critical. Please no Sunday calls or showings. Seller prefer 90 day closing. Pad rent to be 473.00 approx. for new owners. Includes garbage, sewer, and snow removal. On site manager, approval required. No age restrictions.","Chilliwack","For Sale",,,,,,,,,"12/23/2016","$86,300","$93.40","1.03","1/5/2017","1","2","MHP"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262067531/0/120/90/88d1fc82ae4cdc822497c81bed9880cf/16/7381b2dc2ed97855b5c41f4bd960e06d/262067531.JPG","R2045904","Residential Attached","S","12 2300 NORDIC DRIVE","Nordic","$97,000","2001","TWNHS","1",,,,,,"16",,"604-905-8464",,"Whistler",,,"0","3",,,,"Whistler","Residential Attached",,"AT NATURE'S DOOR",,,"Attached",,"4/30/2017",,"RAY LONGMUIR","Concrete Slab","3","$7,967.01",,,,,"3/10/2016",,,"3",,"025-796-976",,"V0N 1B2",,"BC","At Nature's Door homes are on a league of their own with details that will take your breath away: one hundred year old hand-hewn prairie barn timbers used on the fireplaces with a Basalt Stone Hearth, gourmet kitchens including Viking stoves and high quality appliances, island basalt countertop with a floating glass bar-top emulating frozen water, two master suites with a jacuzzi tub in one ensuite and Japanese soaker tub in the other, outdoor covered decks with spectacular mountain views, gas barbeques and private in-ground hot tubs.Home 12 offers great views of the Tantalus range to the West. Call us today for more info.","Explore the possibility of owning a share of a multimillion dollar ski-in/ski-out home at the Fairmont Heritage Place. Ownership is enhanced by exclusive access to the world's largest luxury reciprocal use membership program. Vendor to pay first 6 months of fees for the Buyer.","Greater Vancouver","For Sale",,,,"$845.33",,,,,"12/23/2016","$97,000","$38.82","0.89","1/10/2017","4","3","RTA9"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260377389/0/120/90/be58e48195e31afc70585342738df920/13/a291dd9f691af99b5b9c9a9350af3292/260377389.JPG","N229000","Land Only","S","MACKENZIE 20 HIGHWAY","Bella Coola/Hagensborg","$98,000",,,,,,,,"Mixed",,,"250-982-2704",,"Williams Lake (Zone 27)",,,,,"No","Not Available",,"Bella Coola","Land",,,,"No",,"Nearby","7/1/2017",,"LEON (jsbowen@tplornet.com)",,,"$464.00",,,"Yes",,"7/1/2013","Not Available",,,,"000-838-021",,"V0T 1C0","No","BC","38 Acres waterfront with awe inspiring views of North Bentinck Arm! Well treed with a large undetermined amount of merchantable timber. Many fantastic potential cabin sites with views of snow caped peaks and the glistening emerald inlet. N earby one half mile of Highway 20 frontage between Bella Coola and the government wharf. Unlimited potential with all modern amenities only minutes away. marina hospital, RCMP, government office, internet, college and secondary school. Summer BC ferry. Pacific Coastal daily air service, courier and freight services. Incredible Cabin or summer home site.","Buyer and buyer's agent to perform all the due diligence in regard to Department of Highways access permit to property. Additional PID# 000-053-210","BC Northern","For Sale","None",,"None",,"No",,,"None","12/13/2016","$98,000",,"0.82","4/20/2017",,,"R1"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262149939/0/120/90/58d3e7943adb259bfcf10ce3e73bb698/14/be6f274ed2b551eb913e76309f303b2b/262149939.JPG","R2128312","Residential Detached","S","89 6338 VEDDER ROAD","Sardis East Vedder Rd","$99,101","1994","MANUF","1",,,,,,"22",,"604-858-7179",,"Sardis",,,"0","2",,,,"Chilliwack","Residential Detached",,"MAPLE MEADOWS","Z240",,"Detached",,"5/27/2017",,"RUSS/GERT","None","2","$582.34",,,,,"12/21/2016",,,"1",,"796-338-432",,"V2R 3R3",,"BC","Easy to show, this 1282 sq. ft., 2 bathrooms, 2 bdrm, plus hobby room and rec room, is bright and roomy with large bedrooms, gas f/p, 4 appliances, large garden shed, tons of parking and quietly located close to stores and recreation. Paid rent currently $450 p/m. Big lot, newer roof, vinyl windows.",,"Chilliwack","For Sale",,,,,,,,,"12/22/2016","$99,101","$93.93","1.10","12/28/2016","2","2","RMH"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262126435/0/120/90/1215ba7160945e415b982b8f0ce03d3a/14/d6a00b08768f2e2c8fa90ec632297ed6/262126435.JPG","R2104808","Residential Attached","S","302 9417 NOWELL STREET","Chilliwack N Yale-Well","$99,900","1984","APTU","1",,,,,,"33",,"604-858-7179",,"Chilliwack",,,"0","2",,,,"Chilliwack","Residential Attached",,"THE AMBASSADOR APTS",,,"Attached",,"8/23/2017",,"JANET","Concrete Perimeter","1","$713.00",,,,,"8/30/2016",,,"1",,"000-601-900",,"V2P 7M4",,"BC","Beautifully renovated 2 bedroom suite in the heart of Chilliwack. Walk to everything! Very well respected 55+ building. Has all the perks for practical retirement living, with storage locker on the same floor, as well as large locker on ground level, secured garage on main level and shared laundry. Nice, layout with storage room in suite as well. Shows very well with modern laminate in living & dining room & fresh paint throughout. Spacious balcony with city & mountain views. Convenience of walking distance to all amenities & downtown events, parks & restaurants. Shop & compare - don't delay!","Parking stall #23 is limited common property. Locker 302 on 3rd floor & locker 302 on ground level. Common room located on 1st floor, has access to huge deck.","Chilliwack","For Sale",,"4",,"$252.00",,,"23",,"12/16/2016","$99,900","$103.85","1.00","1/4/2017","1","2","R6"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262074050/0/120/90/7f79895ce6bbb6a3646c58549415b21d/13/9609fd1981f0c4762ff8314097090b48/262074050.JPG","R2052423","Residential Detached","S","7609 JULSRUD ROAD","Lone Butte/Green Lk/Watch Lk","$100,000","9999","RECRE","1",,,,,,"999",,"250-644-4242","2013","100 Mile House (Zone 10)",,,"0","2",,,,"Lone Butte","Residential Detached",,,,,"Detached",,"12/31/2016",,"BRAD","Concrete Block","1","$642.03",,,,,"3/31/2016",,,"1",,"007-346-387",,"V0K 1X3",,"BC","Fully renovated 2 bedroom cottage or small home. New roof and deck. New kitchen and interior. Near the end of the subdivision with access to Crown land park between 2 lakes--Sulphurous and Deka. Ideal your-round retreat with power, well and septic. Unused road on one side.  L#7939",,"BC Northern","For Sale",,,,,,,,,"12/22/2016","$100,000","$125.00","0.89","2/6/2017","1","2","R1"
