"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262142878/0/120/90/ff48d9d06c7cdd8c00c510d832843654/15/29484585b63cc0d9ac24981aea23d16b/262142878.JPG","R2121251","Residential Detached","S","145 7790 KING GEORGE BOULEVARD","East Newton","$47,500","1980","MANUF","1",,,,,,"37",,"604-780-6373",,"Surrey",,,"0","2",,,,"Surrey","Residential Detached",,"CRISPEN BAYS","418859",,"Detached",,"7/31/2017",,"Touchbase preferred","Concrete Block","1","$250.00",,,,,"10/31/2016",,,"1",,"900-581-433",,"V3W 5Y4",,"BC","Move-in now! Bright 14x66 mobile home in well maintained Crispen Bays park! Great 2 bdrm home with good road access in the park. Air conditioning, over $10k spent on natural gas generator/transfer switch (was used for oxygen tank in 2010)- but great for power outages! Furniture & 2 TV's (one is a flat screen) are included. Roof resealed in 2012 (had it recently inspected), HWT replaced in 2015. Specialized earthquake tie downs & extra insulation under home.  Covered patio & parking. Transit, Schools, Costco, Superstore are just around the corner. Excellent amenities in pad fee $892, includes property taxes, Outdoor pool, playground, basketball, clubhouse, sewer, water, garbage, recycle, 40' yard bins for spring cleanup! 2 Small pets ok & family oriented. [All measurements appx]. Call now!","Accepted offer until Dec 16th. Touchbase preferred please! Buyer's need Park approval before sub removal.","Fraser Valley","For Sale",,,,,,,,,"12/1/2016","$47,500","$51.41","0.95","1/5/2017","1","2","MHP"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262146860/0/120/90/58e6f4eaa6d86f1dfc431cd6cd1f154d/13/d79a74ab8bf65bcfc1737c888eafaad4/262146860.JPG","R2125233","Residential Detached","S","10 3115 RIVERBEND ROAD","McBride - Town","$50,000","1997","MANUF","1",,,,,,"19",,"250-569-7397",,"Robson Valley (Zone 81)",,,"0","3",,,,"McBride","Residential Detached",,,"430941",,"Detached",,"7/15/2017",,"IRENE BERNDSEN","Other","2","$360.00",,,,,"11/23/2016",,,"1",,"800-109-975",,"V0J 2E0",,"BC","Great opportunity for the budget conscious buyer. 3 bedroom, 2 bathroom 1997 mobile in beautiful rural country park on the Dore River. Some features include nice open kitchen/dining and living room area, and large mud room. Nicely landscaped with deck and fenced yard. Private location in the park, with lots of parking and nice views. Move in ready. Pad rent $175 per month.","All offers subject to MHP owners approval. Foundation is blocks. Electrical inspection for addition ELIN-083419-2013.","BC Northern","For Sale",,,,,,,,,"12/4/2016","$50,000","$41.53","0.85","12/7/2016","2","3","MHP"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145256/0/120/90/14c23dccf7b96719481d55fca09b5973/15/39ee40933e5a3aec52f8594d14c4c606/262145256.JPG","R2123629","Residential Detached","S","4 8670 156TH STREET","Fleetwood Tynehead","$55,000","1989","MANUF","1",,,,,,"27",,"604-855-7653",,"Surrey",,,"0","2",,,,"Surrey","Residential Detached",,"Westwood Court","442052",,"Detached",,"2/15/2017",,"Touchbase","Concrete Block","1","$244.64",,,,,"11/15/2016",,,"1",,"900-581-689",,"V3S 3S1",,"BC","Two bedroom and one full bathroom at Westwood Court. Well managed, clean and friendly 55+ park. Pad rent of 659.00/month. Call or email for further info and to book your viewing.","Measurements approx. verify if deemed important. Schedule 'A' attached and Park rules attached. Easy to show with appointment. Back corner of enclosed outside area is soft. AO SR Dec 9","Fraser Valley","For Sale",,,,,,,,,"12/1/2016","$55,000","$59.52","0.89","12/20/2016","1","2","MHP"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262112732/0/120/90/3527dec65e9efe4d07cf8b99a0ebe13e/13/d65de5ca29c6510aa4b4e91bbf1ed7e5/262112732.JPG","R2091105","Land Only","S","LOT 4 WILCOX ROAD","Forest Grove","$60,000",,,,,,,,"Road Access",,,"250-395-0272",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Forest Grove","Land",,,,"No",,"Nearby","12/20/2016",,"FRANK",,,"$358.49",,,"No",,"7/11/2016","Not Available",,,,"004-278-615","House/Single Family","V0K 1M0","No","BC","Cariboo paradise! Nicely treed 23.6 acres with pond at the back. Lots of beautiful private building sites to choose from. Hydro and telephone at the road. Only 25 minutes from 100 Mile. Priced to sell! L8263",,"BC Northern","For Sale","None",,"None",,"No",,,"None","11/29/2016","$60,000",,"0.67","11/30/2016",,,"RR1"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143639/0/120/90/978814c30e71fa701571a4feef7cc15d/13/7a3b8d379861c0ca26c8108c045dc86b/262143639.JPG","R2122012","Land Only","S","1221 14TH AVENUE","Valemount - Town","$62,000",,,,,,,,"Road Access",,,"250-566-4438",,"Robson Valley (Zone 81)",,,,,"No","Not Available",,"Valemount","Land",,,,"No",,"Available","11/7/2017",,"JOHN PETERSON",,,"$428.50",,,"Yes",,"11/7/2016","Not Available",,,,"004-687-892",,"V0E 2Z0","No","BC","Located towards the end of a quiet cul-de-sac. This lot is 8611 square feet within Valemount boundaries. Zoned R1 (Residential). Build your home to your own style. This large lot is waiting for you.",,"BC Northern","For Sale","Available",,"None",,"No",,,"City/Municipal","12/8/2016","$62,000","$7.20","0.95","3/22/2017",,,"R1"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262121727/0/120/90/b76cf2995fbe331d5011c774394654a6/13/da0e2f969f0d96f16aa87ad81adf4d6f/262121727.JPG","R2100100","Residential Detached","S","2455 CLEARVIEW DRIVE","Burns Lake - Rural South","$70,000","1968","MNFLD","1",,,,,,"48",,"250-694-3719",,"Burns Lake (Zone 55)",,,"0","3",,,,"Burns Lake","Residential Detached",,,"E#417342-2016",,"Detached",,"8/10/2017",,"MARIKA/MICHAEL","Preserved Wood","1","$601.74",,,,,"8/10/2016",,,"1",,"005-079-934",,"V0J 1E2",,"BC","Cozy older mobile home on Clearview Drive, only a few minutes from town. 5 acres, wood shed, workshop, garden area, 3 bedrooms, one bathroom, laundry room, office and family room. All appliances included.",,"BC Northern","For Sale",,,,,,,,,"12/1/2016","$70,000","$59.83","0.88","12/14/2016","1","3","H1"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145840/0/120/90/adef1967472c9dc3c77e0498c61b1660/13/26bca6a5aa651bf2302971d2c1242601/262145840.JPG","R2124213","Residential Detached","S","11 2401 LARCH AVENUE","Quesnel - Town","$73,750","1993","MANUF","1",,,,,,"23",,"250-992-7202",,"Quesnel (Zone 28)",,,"0","2",,,,"Quesnel","Residential Detached",,,"464430/804284",,"Detached",,"2/17/2017",,"LR","Other","1","$874.42",,,,,"11/17/2016",,,"1",,"800-109-815",,"V2J 7A3",,"BC","One owner 1993 Dartmouth set up in adult park south of the city. This well laid out home offers one level, low maintenance and living made easy. Quiet park is well maintained and age restricted. Close to shopping, just minutes walk. Spacious kitchen & dining have centre island & BI china cabinet. Soaker tub is such a luxury. Covered sundeck with carport. Addition provides heated storage, and the detached storage shed is great for garden tools. All appliances included.","Foundation is wood cribbing.","BC Northern","For Sale",,,,,,,,,"12/4/2016","$73,750","$79.82","0.95","12/12/2016","1","2","MHP1"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147216/0/120/90/85881149b9f19130200f7ac9479a9ee7/16/1b368848c8b35bb6bcf946eb146b58a1/262147216.JPG","R2125589","Residential Detached","S","4 21093 LOUGHEED HIGHWAY","Southwest Maple Ridge","$75,000","1981","MANUF","1","0",,,,,"35",,"604-727-7848",,"Maple Ridge",,,"0","2",,,,"Maple Ridge","Residential Detached",,"Val Maria","226242",,"Detached",,"4/28/2017",,"John Kenney","Concrete Block","1","$229.48",,,,,"11/28/2016",,,"1",,"800-108-347",,"V2X 2R2",,"BC","AFFORDABLE LIVING tucked away in West Maple Ridge. This 2 bdrm has 928 sq ft, extra parking and a storage shed. The kitchen is roomy with plenty of cupboards and a breakfast bar.  It also has a large master bedroom. You can enjoy the private covered deck surrounded by cedars year round. The large yard is fenced and is ready for your fur babies as you are allowed 2 pets under 40lbs. Won't last long call for a showing today!","Easy to show, reasonable notice. Pad rental fee subject to change.","Greater Vancouver","For Sale",,,,,,,,,"12/11/2016","$75,000","$80.82","0.91","12/20/2016","1","2","MHP"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143288/0/120/90/45eade461502198387ca3f53bd8ba76f/15/b8f9774496d26e7ee9967c7a85be7bc1/262143288.JPG","R2121661","Residential Detached","S","39 26892 FRASER HIGHWAY","Aldergrove Langley","$75,000","2001","MANUF","1",,,,,,"15",,"604-574-0161",,"Langley",,,"0","2",,,,"Langley","Residential Detached",,,"39789",,"Detached",,"2/4/2017",,"Cyndi or Marianne","Other","2","$506.00",,,,,"11/4/2016",,,"1",,"900-581-445",,"V4W 3T5",,"BC","Bright, clean and spacious mobile home. Centrally located in desirable Aldergrove area, is pet and family friendly. Open kitchen, large bedrooms, master bedroom, ensuite with soaker tub. Gray laminate floors, new fibreglass roof, laundry room with a good sized yard that can be fenced. Parking for 3, carport, and heat pump provides central air. Shows like new, see it before it's gone. Sold Firm.","Buyer to verify measurements. Sold Firm for $75,000.","Fraser Valley","For Sale",,,,,,,,,"12/7/2016","$75,000","$79.96","0.94","12/13/2016","2","2","MH-1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262117764/0/120/90/e1581241033f5cd8828d1ebf7ba012eb/16/12aadc61a93c2d219d8b58a42b79f54b/262117764.JPG","R2096137","Residential Detached","S","21 5288 SELMA PARK ROAD","Sechelt District","$76,500","1975","MANUF","1",,,,,,"41",,"604-741-5066","2005","Sunshine Coast",,,"0","2",,,,"Sechelt","Residential Detached",,,"308486",,"Detached",,"2/1/2017",,"TINA KAIZER","Other","1","$402.00",,,,,"7/29/2016",,,"1",,"008-107-290",,"V0N 3A2",,"BC","Updated and nicely maintained 929 sq. ft. manufactured home. Lovely deck off the new addition which has Westerly filtered ocean views. 2 bedroom, one bath home has woodstove in the living room with lots of windows overlooking big trees.  An outdoor tent garage is included, good for your toys, or small car.  Pad fees are $425.40/month NO AGE RESTRICTIONS, PETS ALLOWED WITH RESTRICTIONS. No Rentals Allowed Woodstove has never been used and needs to be certified.  Located close to Sechelt, bus route and beach access.","Measurement approximate; to be verified if Buyer deems important.  Woodstove - never used or certified. Addition - has no heat. Is wired. Holywell requires new pad rental agreement, and purchaser tenancy application for approval . No Rentals allowed, Pets allowed with restrictions, no age rest.","Greater Vancouver","For Sale",,,,,,,,,"12/10/2016","$76,500","$82.35","0.96","12/19/2016","1","2","RES"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145915/0/120/90/b715a27ff0a35b7a22958bc823867d03/16/749106e806aedbbbb81c580c46e5885e/262145915.JPG","R2124288","Residential Attached","S","217D 2036 LONDON LANE","Whistler Creek","$77,000","2000","APTU","1",,,,,,"16",,"604-935-9313",,"Whistler",,,"0","1",,,,"Whistler","Residential Attached",,"LEGENDS",,,"Attached",,"6/1/2017",,"DEAN LINNELL","Concrete Perimeter","1","$2,182.79",,,,,"11/16/2016",,,"1",,"024-967-483",,"V0N 1B2",,"BC","The Legends is easily one of the best ski-in/ski-out locations in Whistler! Located in Whistler Creekside, this renovated 1 bdrm 1/4 share condo has new granite counter tops, SST appliances, new cabinets & furniture. Enjoy a glass of wine after a day on the hill on your private deck with views of Whistler Mountain or cozy up in front of the stone fireplace. The Legends features a year-round heated pool, 2 hot tubs, exercise rm, media rm, recreation rm, owner storage and underground parking. Walk to the shops at Franz's Trail, local favourite Dusty's for après-ski & nearby Alpha Lake park & beach in summertime. Monthly owner fee covers all exp. inclusive of property taxes, strata fee, Tourism Whistler fee and utilities.","Call Dean Linnell to arrange viewing 604-935-9313.","Greater Vancouver","For Sale",,,,"$326.23",,,,,"12/9/2016","$77,000","$130.73","0.94","12/21/2016","1","1","CC2"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262094136/0/120/90/ef7250ad50d8645b1bad713a92457e3b/14/b5c39b81635173742bc3956073ce05fd/262094136.JPG","R2072509","Residential Attached","S","203 9282 HAZEL STREET","Chilliwack E Young-Yale","$80,000","1980","APTU","1",,,,,,"36",,"604-795-2955",,"Chilliwack",,,"0","2",,,,"Chilliwack","Residential Attached",,,,,"Attached",,"1/31/2017",,"BRENDA CURRIE","Concrete Perimeter","1","$536.26",,,,,"5/19/2016",,,"1",,"008-041-211",,"V2P 5N6",,"BC","Great investment! Spacious 2 bedroom, 1 bathroom corner unit. Common laundry room, electric heat, underground parking, central location. Unit is currently rented for $750. per month.","Currently tenanted need 24 hr notice to show.","Chilliwack","For Sale",,,,"$326.11",,,,,"12/3/2016","$80,000","$98.77","0.94","12/13/2016","1","2","R5"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2054386","Land Only","S","Lot 6 INDIAN RIVER DRIVE","Woodlands-Sunshine-Cascade","$80,000",,,,,,,,"No Access",,,"604-607-5888",,"North Vancouver",,,,,"No","Not Available",,"North Vancouver","Land",,"Indian River",,"No",,"Nearby","3/31/2017",,"TODD",,,"$209.40",,,"No",,"4/4/2016","Not Available",,,,"013-154-303",,"V7G 1L6",,"BC","10,824 sq.ft. Residential zoned, treed Oasis.  Off the beaten track this scenic lot is the ultimate in privacy.  No road access, District of North Vancouver has no plans to develop this site.","No services, no road access, Zoned R1, no building permits without road access (according to DNV).  District of North Van can answer any zoning or use questions.","Greater Vancouver","For Sale","None",,"None",,"No",,,"Community","12/5/2016","$80,000","$7.39","0.91","12/9/2016",,,"R1"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262099071/0/120/90/4023c4ab276610cb19c49db7a9639a78/13/ca6172e43215272b38b63fb4c9b2c536/262099071.JPG","R2077444","Land Only","S","2561 WALLACE PLACE","Hart Highlands","$80,000",,,,,,,,"Road Access",,,"250-613-6607",,"PG City North (Zone 73)",,,,,"No","Not Available",,"Prince George","Land",,"HART HIGHLANDS",,"No",,"At Lot Line","12/10/2017",,"H.E. CLARK",,,"$1,241.86",,,"Yes",,"6/6/2016","At Lot Line",,,,"008-982-007","House/Single Family","V2K 3V9","No","BC","Property would be great for a reverse plan home with a walk-out basement.",,"BC Northern","For Sale","At Lot Line",,"None",,"No",,,"City/Municipal","12/6/2016","$80,000",,"0.80","12/13/2016",,,"RS1"
