"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262130762/0/120/90/00183788abadcd04aec1538257c06a9d/13/749d669e7bc9ea6515b19e015242222a/262130762.JPG","R2109135","Land Only","S","4275 N CLEAR ROAD","Williams Lake - Rural North","$38,500",,,,,,,,"Road Access",,,"250-305-4120",,"Williams Lake (Zone 27)",,,,,"No","Not Available",,"Williams Lake","Land",,,,"No",,"Available","9/30/2017",,"KAREN GERTZEN",,,"$907.90",,,"Yes",,"9/13/2016","Available",,,,"026-604-914",,"V2G 5A1","No","BC","Great opportunity to purchase a fully serviced 0.72 acre lot close to town. Previous mobile has been removed and is ready for a new residence. Community sewer, drilled well, n/g, electricity. Accessible from Hwy 97 N. Central location. Priced to sell!","There was a home on the property that burned down this year. All services are still available. Mobile has been removed.","BC Northern","For Sale","At Lot Line",,"None",,"No",,,"Well - Drilled","11/9/2016","$38,500",,"0.86","11/14/2016",,,"RR2"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262135683/0/120/90/780a0f833eb146c360ae5b3ca7644e15/15/619ec902533a8f701e78d05a031c55b0/262135683.JPG","R2114056","Residential Detached","S","118 10221 WILSON STREET","Stave Falls","$42,000","1982","MANUF","1",,,,,,"34",,"604-820-0555",,"Mission",,,"0","2",,,,"Mission","Residential Detached",,"TRIPLE CREEK","426048",,"Detached",,"1/2/2017",,"Touchbase","Concrete Slab","1","$470.00",,,,,"10/2/2016",,,"1",,"900-581-091",,"V2V 6H5",,"BC","HUGE LOT with LOADS OF PARKING. Country kitchen boasting many upgrades -white cabinetry, counters with eating bar, appliances, (incl.b.i microwave), lights, flooring and much more. Living room with bayed windows. French doors lead to large family room. Original roof, double pane windows. This is a great starter home - a fixer-upper with great potential!  No age restriction and pets welcome. Enjoy fishing & hiking nearby.","Manu- Moduline Industries (Canada) Ltd. Model: Dartmouth 14183, Serial:039463 - Being sold 'As is Where is'","Fraser Valley","For Sale",,,,,,,,,"11/12/2016","$42,000","$42.86","0.84","11/14/2016","1","2","MHP"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262140825/0/120/90/fac86e287b3451048a599e99696ee69b/13/7e9fcfef3eec904d7a3049d17b400bf1/262140825.JPG","R2119198","Land Only","S","1419 WINWORD ROAD","Bouchie Lake","$45,000",,,,,,,,"Road Access",,,"250-992-7202",,"Quesnel (Zone 28)",,,,,"No","Not Available",,"Quesnel","Land",,,,"No",,"Available","1/30/2017",,"RANDY",,,"$324.88",,,"Yes",,"10/24/2016","Available",,,,"008-457-972","House/Single Family","V2J 7G3","No","BC","Level, well treed 5 acre parcel with some decent outbuildings West of the city. There is a livable cabin, small shed/shop with 200 amp service, greenhouse and several other small outbuildings. Gated driveway. Several good building sites.","5451","BC Northern","For Sale","None",,"None",,"No",,,"None","11/19/2016","$45,000",,"1.13","12/5/2016",,,"RR2"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262144552/0/120/90/f8f133810ef85a01dacfdc43ecbe30ba/13/3f148f828973dbbd7eb57f037645c683/262144552.JPG","R2122925","Residential Detached","S","79 4430 16 HIGHWAY","Smithers - Town","$53,000","1980","MANUF","1",,,,,,"36",,"250-847-9222",,"Smithers And Area (Zone 54)",,,"0","3",,,,"Smithers","Residential Detached",,"HUDSON BAY MOBILE HOME PARK","41984",,"Detached",,"4/28/2017",,"DJ MIO","None","1","$1,100.00",,,,,"11/10/2016",,,"1",,"800-109-616",,"V0J 2N0",,"BC","3 bedroom, 1 bathroom mobile home in popular Hudson Bay Mountain Trailer Park. This 14x66 home with a 240 sq/ft addition has a terrific layout. The living room and eating area share a nice natural gas fireplace and is an open concept layout. The addition provides a boot room to walk into and a spacious additional bedroom. This home is situated in a great location of the park. It has a nice sized lot with a storage shed, along with great views of Hudson Bay Mountain.","Permit for addition EL-462217 - 2016.","BC Northern","For Sale",,,,,,,,,"11/19/2016","$53,000","$45.53","0.89","12/5/2016","1","3","MHP"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262103617/0/120/90/1a7c2a3ec3ebb56d1ef9a58e4d49d808/16/dee3a3cbd04a261228a762b84b9f7596/262103617.JPG","R2081990","Residential Detached","S","3 12868 229 STREET","East Central","$57,000","1970","MANUF","1",,,,,,"46",,"604-467-5000",,"Maple Ridge",,,"0","2",,,,"Maple Ridge","Residential Detached",,"ALOUETTE","12-066811",,"Detached",,"12/16/2016",,"CASS MACLEOD","Other","1","$282.97",,,,,"6/15/2016",,,"1",,"800-106-289",,"V2X 6R1",,"BC","Retire in style! Beautiful 2 bedroom manufactured home, in well kept park-like setting down by Alouette River.  You must be 55 years or older. Carport, storage shed, green house, beautiful yard. Newer laminate floors, heritage fireplace, clean & bright. Fussy buyers don't wait. Retire on a budget in this well cared for 2 bedroom manufactured home, steps to relaxing overlooking the Alouette River, yet close to shopping & transportation. New windows, gas fireplace, new laminate floors, newer furnace, bright and cheery beautiful garden of flowers and shrubs, greenhouse, storage shed, carport. It's a beautiful place to call home. Don't wait on this one!",,"Greater Vancouver","For Sale",,,,,,,,,"11/10/2016","$57,000","$79.17","0.97","11/23/2016","1","2","RMH"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262144032/0/120/90/c93d66663a4d83ac9ffbe4dcb730814a/13/a220b5dd1887fa354efcefa8f4712bbb/262144032.JPG","R2122405","Residential Attached","S","405 280 N BROADWAY AVENUE","Williams Lake - City","$60,888","9999","APTU","1",,,,,,"999",,"250-305-8069",,"Williams Lake (Zone 27)",,,"0","2",,,,"Williams Lake","Residential Attached",,"TERRA VISTA",,,"Attached",,"2/3/2017",,"LAUREN/GEORDIE","Concrete Perimeter","1","$797.83",,,,,"11/4/2016",,,"1",,"004-612-469",,"V2G 4J7",,"BC","Lovely 2 bdrm suite in the Terra Vista complex sitting up on the 4th floor & on the quiet side overlooking the forest. Don't miss the beautiful sunsets from the deck! Offers in-suite storage, A/C, newer hot water tank (2014) & comfortable living space. A smart investment that currently rents for $690/mo & a tenant that would love to stay, or affordable ownership for yourself!","Tenant works graveyards. Saturday showings work best or if need be, 11 am - 2 pm. Keys at Sutton Office. A/C sometimes acts up but tenant thinks it's because he has too much plugged into the circuit.","BC Northern","For Sale",,,,"$232.21",,,,,"11/16/2016","$60,888","$68.41","0.97","11/24/2016","1","2","R4"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143598/0/120/90/e4484723eaf558c438b691fce0181315/13/b53687aab884652da46ad2d5c2dd2ab1/262143598.JPG","R2121971","Residential Detached","S","34 7100 ALDEEN ROAD","Lafreniere","$75,000","1997","MANUF","1",,,,,,"19",,"250-617-8806",,"PG City South (Zone 74)",,,"0","2",,,,"Prince George","Residential Detached",,,"431072",,"Detached",,"4/1/2017",,"CAITLIN","Other","2","$799.45",,,,,"11/4/2016",,,"1",,"800-109-517",,"V2N 5R5",,"BC","This very affordable, bright, super clean, 2 bed 2 bath home is located in one of the most desirable mobile home parks around, Morgan Ridge Estates. Open concept living room/kitchen, close to shopping, dining, bus routes and trails. Large master bedroom includes a 4 piece ensuite and walk-in closet. Also featuring a paved driveway, deck to kick back and relax on and storage shed! Perfect for a first time buyer or anyone looking to downsize. All measurements approximate, buyer to verify if deemed important.","Super easy to show even on short notice. Foundation is wood cribbing.","BC Northern","For Sale",,,,,,,,,"11/16/2016","$75,000","$81.17","1.00","11/23/2016","2","2","MHP"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261743438/0/120/90/4141c4086f318d7965b8c4b16a5846a4/13/20aabcfe7583116988403550a0d40883/261743438.JPG","N245099","Land Only","S","LOT 9 STONES BAY ROAD","Fort St. James - Rural","$75,000",,,,,,,,"Road Access",,,"250-996-1272",,"Fort St. James (Zone 57)",,,,,"No","Not Available",,"Fort St. James","Land",,,,"No",,"At Lot Line","12/15/2016",,"MORGAN DAVIS",,,"$827.00",,,"No",,"5/13/2015","At Lot Line",,,,"004-926-447","House/Single Family","V0J 1P0","No","BC","Wow! Amazing one-of-a-kind waterfront building lot in the sought-after location of Stones Bay. This lot has been cleared, has an existing shed on sight and a shallow well. The lot is nicely landscaped to the beach (complete with rock waterfall). The beach is very private with amazing views up the lake. Properties in Stones Bay don't come up often, so don't miss out!","Legal Easements for neighboring property for driveway and well. The neighbors have their own water system and do not use the well, but an easement exists.","BC Northern","For Sale","None",,"None",,"No",,,"Well - Shallow","11/19/2016","$75,000",,"0.79","12/19/2016",,,"R3"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262123785/0/120/90/cb426bf54183fdd9d2fa229253479409/13/0643e3e4b556f438130610489b287da9/262123785.JPG","R2102158","Residential Attached","S","D75 2131 UPLAND STREET","VLA","$76,000","1965","TWNHS","1",,,,,,"51",,"250-552-8565",,"PG City Central (Zone 72)",,,"0","3",,,,"Prince George","Residential Attached",,,,,"Attached",,"12/16/2016",,"BILL OLLINGER","Concrete Perimeter","1","$816.25",,,,,"8/18/2016",,,"3",,"018-434-291",,"V2L 5B3",,"BC","Fresh as a daisy & great for affordable living or positive investment describes this 2 storey w/bsmt end-unit townhouse. Extensive updates include laminate and lino flooring, paint, light fixtures, newer vinyl windows, f/s/w/d. New gravel in back yard offers easy maintenance. Low strata fees and quick possession offer many options for this abode.","For appts pls call/txt BillyO. All measurements approx, buyer to verify if deemed important.","BC Northern","For Sale",,,,"$153.72",,,,,"11/15/2016","$76,000","$45.32","0.89","11/28/2016","2","3","RM3"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262141024/0/120/90/8d9d57ef41481e38444bb726e7e98c3c/16/2f2a1d68be1b2e32f3e72296dce258e8/262141024.JPG","R2119397","Residential Attached","S","337 4315 NORTHLANDS BOULEVARD","Whistler Village","$79,000","1998","APTU","0",,,,,,"18",,"604-905-8626",,"Whistler",,,"0","0",,,,"Whistler","Residential Attached",,"Cascade Lodge - Whistler Village",,,"Attached",,"3/31/2017",,"Douglas Treleaven","Concrete Perimeter","0","$1,142.34",,,,,"10/24/2016",,,"1",,"024-149-489",,"V0N 1B4",,"BC","All the amenities that one could wish for under one roof. The only thing missing is the ski mountain and you can walk to it or take the free shuttle every 15 minutes. The Cascade Lodge hosts the largest outdoor pool south of Lost Lake and North of Brackendale with hot tub, fitness area, gardens and mountain views. Super easy access to the village, mountains and all that Whistler offers. This is an excellent entry into Whistler while you look for the perfect home. Phase 11 and GST applicable.","Phase 2 studio in the Cascade Lodge with all the amenities you could wish for under one roof. Great real estate opportunity in Whistler, close to all the shopping,  bus loop, bars. The Cascade Lodge has the largest pool south of Lost Lake and North of Brackendale","Greater Vancouver","For Sale",,,,"$296.32",,,,,"11/11/2016","$79,000","$277.19","0.99","11/29/2016","0","0","CC1-CO"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262128684/0/120/90/1f6f6c38f684e3a87ef81bc7c82dc65b/15/93a054587bce15b2dc67f7e408680594/262128684.JPG","R2107057","Residential Attached","S","204 33464 GEORGE FERGUSON WAY","Central Abbotsford","$81,400","1975","APTU","1","0",,,,,"41",,"604-866-5585",,"Abbotsford",,,"0","1",,,,"Abbotsford","Residential Attached",,"CLOUDECROFT MANOR",,,"Attached",,"2/1/2017",,"Rod","Concrete Perimeter","1","$646.25",,,,,"9/6/2016",,,"1",,"001-333-232",,"V2S 2L8",,"BC","SOLD! Contact for similar properties.","SOLD! $81,400.00","Fraser Valley","For Sale",,,,"$211.99",,,"18",,"11/15/2016","$81,400","$109.26","1.02","12/2/2016","1","1","RML"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262142598/0/120/90/2c33aa2d8d1c89a4c701f7b8a5757acb/14/da188b8aca240bda3fbbbccbea40436c/262142598.JPG","R2120971","Residential Attached","S","215 1735 AGASSIZ-ROSEDALE HIGHWAY","Agassiz","$82,500","1977","APTU","1",,,,,,"39",,"604-792-0077",,"Agassiz",,,"0","1",,,,"Agassiz","Residential Attached",,"Woodside Tce",,,"Attached",,"2/28/2017",,"Diane Jacobi","Concrete Perimeter","1","$429.54",,,,,"11/1/2016",,,"1",,"001-025-210",,"V0M 1M1",,"BC","Great little one bedroom unit centrally located and easy walking distance from downtown, schools & library.  Nice south facing view of Mt Cheam and good sized balcony. With laminate and tile flooring newer bathroom and newer hot water tank, plus low maintenance fees makes this unit a good value option. Great for first time buyer or investment property. Make your appointment to see it today!","Measurements approximate. Please verify if deemed necessary.","Chilliwack","For Sale",,"3",,"$146.65",,,,,"11/10/2016","$82,500","$126.92","0.93","11/28/2016","1","1","RM2"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262067319/0/120/90/cb82589a1ad9490bdfaba32d6fd0a40c/13/04881d0fbacbb44ce62c2741dc8daadf/262067319.JPG","R2045692","Land Only","S","LOT B HORSE LAKE ROAD","Horse Lake","$85,000",,,,,,,,"Allowed Access",,,"250-395-6196",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Lone Butte","Land",,,,"No",,"Available","3/12/2017",,"DAVE",,,"$653.14",,,"Yes",,"3/12/2016","Not Available",,,,"026-855-232",,"V0K 1X1","No","BC","Nicely rolling 20.81 acre property just a short stroll from active Interlakes Centre with its restaurants, shops, gas station, etc. Lovely property has a nice open feel and offers nearby valley views. Be sure to have a walk-back on this property, it won't disappoint. Note the photos are from 8 years ago - til we get some green grass for new ones! The driveway is in and the property is signed.  L#7901",,"BC Northern","For Sale","None",,"None",,"No",,,"None","11/16/2016","$85,000",,"0.95","11/21/2016",,,"RR-1"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262143521/0/120/90/3f679cc37595bbab5e659bd4f86e5fe5/15/18f404d1c06318e5e23ed01dfd3f56da/262143521.JPG","R2121894","Residential Detached","S","161 1840 160 STREET","Pacific Douglas","$89,000","1974","MANUF","1",,,,,,"42",,"604-351-2353",,"South Surrey White Rock",,,"0","1",,,,"Surrey","Residential Detached",,"Breakaway Bays","3732",,"Detached",,"2/7/2017",,"Sue Anderson","Concrete Block","1","$150.68",,,,,"11/7/2016",,,"1",,"900-581-536",,"V4A 4X4",,"BC","Breakaway Bay! Beautifully renovated 1 bed/1 bath ( flex space was 2nd bedroom ). Bright spacious w/ loads of windows & open floor plan. Chef like kitchen, abundance of gorgeous cupboards, pantry, wonderful island w/ more cupboard space & updated appliances. All new flooring, windows, furnace, hot water tank, washer & dryer & renovated bathroom. Amazing amount of storage throughout. The garden is abundant & very private, includes two sheds. Nothing to do but move in. Nicely appointed covered area to enjoy your morning coffee or evening glass of wine. Breakaway Bays offers a resort like pool and recreation room. Ownership pride throughout the park is evident. Great alternative to condo living!","Measurements are approximate, buyer to verify if deemed important. Pad rent is $931.32, includes sewer, water, garbage. Pls see listing docs for Park approval listing docs. Easy to show. $500 selling bonus for accepted offer before Dec 1/16.","Fraser Valley","For Sale",,,,,,,,,"11/9/2016","$89,000","$106.97","1.00","11/21/2016","1","1","MHP"
