"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262144768/0/120/90/dbc09ef83e6095e8126bbc9d401550d9/13/9a7c7ebab728d63ee8feeea069ef3186/262144768.JPG","R2123141","Residential Attached","S","12 605 CARSON DRIVE","Williams Lake - City","$50,500","1972","TWNHS","1",,,,,,"45",,"250-398-0101",,"Williams Lake (Zone 27)",,,"0","4",,,,"Williams Lake","Residential Attached",,,,,"Attached",,"2/15/2017",,"JOY","Concrete Perimeter","1","$842.35",,,,,"11/14/2016",,,"5",,"027-058-611",,"V2G 1T1",,"BC","5 level townhouse, freshly painted, new bathroom vanities, new laminate in living room. Close to all levels of school and bus route. Last rent was $900/mo. Easy access. A good investment at this price.",,"BC Northern","For Sale",,"5",,"$245.21",,,"78",,"1/14/2017","$50,500","$40.08","0.86","1/23/2017","2","4","R3"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262145394/0/120/90/c0a8da85aa879d294126f7c3608a7490/13/70a4df2c92096089dfc0fd17353c5aa5/262145394.JPG","R2123767","Residential Detached","S","107 1000 INVERNESS ROAD","Aberdeen PG","$55,000","1985","MANUF","1",,,,,,"32",,"250-552-0839",,"PG City North (Zone 73)",,,"0","2",,,,"Prince George","Residential Detached",,"INVERNESS TRAILER PARK","34692",,"Detached",,"5/10/2017",,"KEN LAURSEN","Other","1","$419.00",,,,,"11/10/2016",,,"1",,"800-109-686",,"V2K 2V1",,"BC","A great home located in one of the city's best parks. This well kept home has a newer kitchen and an open concept plan. There are two extra additions - one for storage and the other a large covered outdoor living area. Beautiful landscaping, two storage sheds and RV parking in the park compound.","**A 25% introduction fee will be deducted from the buyer agent fee in favor of listing agent as stated if listing agent introduces/shows the property first by way of a personal appointment. Foundation is wood block (replaced 2 yrs ago) & concrete pillars.","BC Northern","For Sale",,,,,,,,,"1/15/2017","$55,000","$51.40","0.85","1/19/2017","1","2","RS5"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","R2130551","Residential Detached","S","176 1840 160 STREET","King George Corridor","$55,000","1974","MANUF","1",,,,,,"43",,"604-535-7653",,"South Surrey White Rock",,,"0","2",,,,"Surrey","Residential Detached",,"Breakaway Bays","197653",,"Detached",,"3/30/2017",,"Taryn Myddleton","Concrete Slab","1","$88.99",,,,,"1/8/2017",,,"1",,"900-582-097",,"V4A 4X4",,"BC","Great condo or town home alternative, well maintained manufactured home in the highly desired Breakaway Bays mobile home park. 2 bedrooms, open concept plan, and lovely bright living room. Monthly pad rental $911.92 includes electricity, water, sewer, garbage, & recreation facilities including outdoor pool.","GREAT LOCATION IN THE PARK. All offer subject to park approval. See Documents attached.","Fraser Valley","For Sale",,,,,,,,,"1/9/2017","$55,000","$71.99","0.98","1/26/2017","1","2","RM M"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262118195/0/120/90/7a358282c6688f6a19e7625ceb2a0d05/13/1ea28e3eeea52c47e42626e1e87bc5c1/262118195.JPG","R2096568","Land Only","S","LOT 7 LAC LA HACHE STATION ROAD","Lac la Hache","$55,500",,,,,,,,"Road Access",,,"250-395-3423",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Lac La Hache","Land",,,,"No",,"At Lot Line","1/26/2017",,"MEL OR ADAM",,,"$516.75",,,"Yes",,"7/27/2016","At Lot Line",,,,"002-047-241","Duplex","V0K 1T0","No","BC","1.43 acres overlooking beautiful Lac La Hache, awaiting your visions. This strata property includes proportional ownership and use of the 24 acre common property with waterfront area and dock, all the benefits of waterfront without the taxes! Best lot of them all - nearest the water and unobstructed views. Come and see it before it's gone. L8324",,"BC Northern","For Sale","At Lot Line",,"None",,"No",,,"Community","1/15/2017","$55,500",,"0.94","2/2/2017",,,"RR3"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150890/0/120/90/8eecc37435766a782ddf9375796a9708/13/111f5f933efe8c7109fa3d96cca6eb13/262150890.JPG","R2129263","Residential Attached","S","410B 282 N BROADWAY AVENUE","Williams Lake - City","$60,000","9999","APTU","1",,,,,,"999",,"250-305-8725",,"Williams Lake (Zone 27)",,,"0","2",,,,"Williams Lake","Residential Attached",,"TERRA VISTA",,,"Attached",,"12/31/2017",,"DANA LYNN FAVEL","Concrete Perimeter","1","$886.85",,,,,"1/4/2017",,,"1",,"004-611-322",,"V2G 4J8",,"BC","Why rent when you could Own! This is a very affordable 2 bedroom unit with balcony which is located on the top floor with a great view of the city. Walking distance to downtown or to the city bus route. New hot water tank 2015.","Please allow for 24 hours notice for tenant. Keys at the Sutton office.","BC Northern","For Sale",,"4",,"$228.62",,,,,"1/9/2017","$60,000","$67.34","0.97","1/24/2017","1","2","R4"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147763/0/120/90/f21ff2d2ef23b986ddf728a20a38ff71/13/434411c900d0ad066eac83d57d519167/262147763.JPG","R2126136","Residential Attached","S","205 7TH AVENUE","Burns Lake - Town","$61,000","1975","DUPXH","1",,,,,,"42",,"250-692-7288",,"Burns Lake (Zone 55)",,,"0","3",,,,"Burns Lake","Residential Attached",,,,,"Attached",,"5/24/2017",,"RE/MAX WRIGHTWAY","Concrete Perimeter","1","$1,434.19",,,,,"11/29/2016",,,"2",,"008-060-983",,"V0J 1E0",,"BC","Quick possession is possible with this affordable 1/2 duplex located on upper 7th Avenue. Close to all amenities including schools, hospital and medical clinic this 3 bedroom unit is a great opportunity in a fantastic location. Partially fenced yard, single car carport and an unfinished basement. Potential is limitless!","Non-conforming zoning.","BC Northern","For Sale",,,,,,,,,"1/6/2017","$61,000","$31.31","0.89","2/6/2017","1","3","R1"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262132533/0/120/90/aa3acf888ab4bfb4c944127f8f55d6a7/13/b42ae5d765347df93ee52fcc61243225/262132533.JPG","R2110906","Residential Attached","S","E18 1900 STRATHCONA AVENUE","VLA","$64,500","1963","TWNHS","1",,,,,,"54",,"250-565-4663",,"PG City Central (Zone 72)",,,"0","3",,,,"Prince George","Residential Attached",,"ALPINE 2",,,"Attached",,"1/31/2017",,"GORDON LANGER","Concrete Perimeter","1","$777.88",,,,,"9/21/2016",,,"2",,"018-434-851",,"V2L 2V9",,"BC","Clean, centrally located two storey townhouse with three bedrooms and 1 1/2 baths. Very affordable living in convenient location and close to downtown. Recent updates include fresh paint and some new flooring. High efficiency furnace installed approx. 2 years ago. Move in ready. Excellent starter home or revenue investment property.","Call Listing Agent before showing.","BC Northern","For Sale",,"2",,"$153.72",,,,,"1/14/2017","$64,500","$57.59","0.92","1/31/2017","2","3","RM3"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262141446/0/120/90/bc3baf5bf78c3b7085de7c407efb2938/13/5ddec95fd2754b7f07a85a66b8d39ef6/262141446.JPG","R2119819","Residential Detached","S","3126 YENDRYAS ROAD","Quesnel Rural - South","$65,000","1970","HACR","1",,,,,,"47",,"250-983-3251",,"Quesnel (Zone 28)",,,"0","2",,,,"Quesnel","Residential Detached",,"YENDRYAS",,,"Detached",,"1/27/2017",,"JASPER CROY","Concrete Block","1","$691.27",,,,,"10/27/2016",,,"1",,"011-471-026",,"V2J 6K5",,"BC","Opportunity Knocks! A quaint 2 bedroom, 1 bath rancher just 5 minutes South of Quesnel on 1 acre. A great rental investment or a place to call home base. 2 beds, 1 bath, several outbuildings so don't be afraid to bring some chickens or other small animals. Fenced yard, updated windows and fair amount of trees and foliage to offer privacy. Houses under $100K South of town don't last long, so don't hesitate.",,"BC Northern","For Sale",,,,,,,,,"1/8/2017","$65,000","$73.53","0.84","1/30/2017","1","2","RS1"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262055946/0/120/90/c98a7315d89df2ae9b46a98f62fd8cfd/15/1dfec5710a54653a750e1cd577c51542/262055946.JPG","R2034319","Land Only","S","16 9055 SHOOK ROAD","Hatzic","$66,000",,,,,,,,"Road Access",,,,,"Mission",,,,,"No","Not Available",,"Mission","Land",,"SUN DORN HOLDINGS LTD.",,"No",,"Nearby","12/31/2017",,"TOUCHBASE",,,"$4.15",,,"No",,"2/10/2016","Nearby",,,,"900-577-979","Recreational","V2V 5M2","No","BC","Sundorn Estates. Undivided interest in land!!! Affordable, bring the R.V.!!! Boat access & use of the private waterfront!!!","-Touchbase all showings. - Email offers to mindy@mindymcpherson.com - All measurements, age to square footage are approximate and should be verified by buyer and selling agent.","Fraser Valley","For Sale","None",,"None",,"No",,,"None","1/4/2017","$66,000","$11.73","0.73","1/23/2017",,,"RES"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261716526/0/120/90/30abce68dc8e8e889e26eaea1136ae17/13/a4845e3f0410e67592ae79450962f68f/261716526.JPG","N244744","Land Only","S","7570 THOMAS POINT ROAD","Bridge Lake/Sheridan Lake","$66,000",,,,,,,,"Road Access",,,"250-644-4242",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Bridge Lake","Land",,,,"No",,"Available","12/31/2017",,"BRAD",,,"$563.00",,,"Yes",,"5/4/2015","Not Available",,,,"003-087-191","House/Single Family","V0K 1X1","No","BC","2-acre lot right across from popular Sheridan Lake. Those trophy rainbow are waiting for you at the boat launch only a 2-minute walk away. Property was used for an RV with gravelled driveway, RV power into lot, and outhouse. Nicely treed property with open spaces. Several choice building sites surrounded by second-growth fir. Ideal recreational site, or place for your retirement home. L#7448",,"BC Northern","For Sale","None",,"None",,"No",,,"None","12/31/2016","$66,000",,"0.94","1/10/2017",,,"RR 3"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/120/90/db59a22ee327cd824769da377e288747/NoPhotoAvailable.jpg","N245546","Land Only","S","7210 GROSSETT ROAD","Bridge Lake/Sheridan Lake","$67,000",,,,,,,,"Road Access",,,"250-395-0072",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Bridge Lake","Land",,,,"No",,"Available","6/29/2017",,"ROBERT YOUNG",,,"$482.00",,,"Yes",,"5/28/2015","Not Available",,,,"018-999-077",,"V0K 1X2","No","BC","10-acre parcel close to Bridge Lake in a quiet, private setting. Year-round access. Driveway is in and cleared. Building site in addition to 200-amp service on the property. There are also a storage shed and outhouse on the property. Heavily-treed, great site to head out on your snowmobiles or quads (or bring your horse!) Excellent hunting and fishing area. Make your deal today and start having fun in the Interlakes Region of the South Cariboo. L#7121",,"BC Northern","For Sale","None",,"None",,"No",,,"None","1/15/2017","$67,000",,"0.61","1/18/2017",,,"RR-1"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262146669/0/120/90/9ae8c2a93d3d6aecf950c14c1bde6de1/16/26429ecfe4786d7e0bfc0d4bb1f70e53/262146669.JPG","R2125042","Residential Attached","S","114A 2020 LONDON LANE","Whistler Creek","$67,000","2008","APTU","1",,,,,,"9",,"604-905-2823",,"Whistler",,,"0","1",,,,"Whistler","Residential Attached",,"EVOLUTION, WHISTLER CREEKSIDE",,,"Attached",,"6/1/2017",,"Elizabeth Chaplin","Concrete Perimeter","1","$1,805.78",,,,,"11/18/2016",,,"1",,"027-505-821",,"V0N 1B2",,"BC","Fantastic value for a one bedroom quarter-ownership suite located in the luxurious Evolution Properties in Whistler. This one bedroom suite is located on the sunny south- facing side of the complex and it is just a short walk to the Creekside gondola. Evolution Properties offers an extensive gym, pool and a outdoor BBQ which you can enjoy after a day of skiing or biking.",,"Greater Vancouver","For Sale",,,,"$414.04",,,,,"1/12/2017","$67,000","$113.18","0.96","2/8/2017","1","1","CC2"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262135750/0/120/90/da3049f53bcd2196ab445bfc96a9c992/15/0ae186cc4a528f6af5764dc481c95b01/262135750.JPG","R2114123","Residential Detached","S","48 15820 FRASER HIGHWAY","Fleetwood Tynehead","$69,900","1978","MANUF","1",,,,,,"39",,"604-581-3838","2014","Surrey",,,"0","2",,,,"Surrey","Residential Detached",,"Greentree","218314",,"Detached",,"6/14/2017",,"Les","Concrete Block","1","$158.00",,,,,"10/3/2016",,,"1",,"900-581-076",,"V4N 0Y2",,"BC","Greentree Estate age restricted 55+ 1 pet ok. 2 bdrm, 2 bathroom and dn room huge bdrms and living room. W/D and utility sink 1 yr old furnace replaced approx. 2010. H.W. tank. 1 yr old. Fridge, stove, dishwasher approx. 6 yrs old. Most double glazed vinyl windows. Storage shed with door that both open for motor cycle entry. Pad rent $465 includes use of club house, water, sewer, garbage p/u and taxes on the land. Bus stop out front of park in both directions. 10 minutes to skytrain. Walk to shopping, pool, library and banking. 2 covered parking.","24 hour notice required no showings AM except Monday & Tuesday.","Fraser Valley","For Sale",,,,,,,,,"1/8/2017","$69,900","$72.81","1.00","1/24/2017","2","2","MHR"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262116035/0/120/90/83cb6349f81b4b2692d05e4d686a0a8e/13/706b4ad718539484f53e742940b66b61/262116035.JPG","R2094408","Multifamily","S","468 HACHEY LANE","Quesnel - Town","$70,000","9999","4PLEX","4",,,,,,"999",,"250-983-3251","2014","Quesnel (Zone 28)",,,"3","4",,,"N","Quesnel","Multifamily",,,,,"Multi-Family Revenue (Max. 4 Units)",,"1/22/2017","No","JASPER CROY","Concrete Perimeter","4","$1,711.03",,,,,"7/22/2016",,,"2",,"017-858-577",,"V2R 5R7",,"BC","Looking for a great investment in Quesnel? Tucked away on the quiet Hachey Lane, you will find this clean, solid 4 plex. Walking distance to schools, churches, shopping and recreation, and a beautiful view of the Fraser River. Two separate titles to equal a massive 264x115' fully serviced parcel. Some updates including flooring, paint, bathrooms and trim.","Unit 1 - $700/mo. Unit 2 - $600/m. Unit 4 - $500/m. Unit 3 - $625/m. All tenants month to month. Electric baseboard heat. 4x hot water tanks. Additional PID: 017-858-585","BC Northern","For Sale",,,,,,,,,"1/5/2017","$70,000","$21.03","0.30","1/6/2017","4","7","C2A"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262147627/0/120/90/2e5382a1d098354cddd5dd8b9744288e/13/100328c3b2c3eac8ebed976f15076660/262147627.JPG","R2126000","Residential Detached","S","5324 WILLOW ROAD","Fort Nelson -Town","$77,000","1976","HOUSE","1",,,,,,"41",,"250-500-1434",,"Fort Nelson (Zone 64)",,,"0","3",,,,"Fort Nelson","Residential Detached",,,,,"Detached",,"3/1/2017",,"SHERRY HART","Preserved Wood","2","$2,192.60",,,,,"11/30/2016",,,"2",,"004-498-186",,"V0C 1R0",,"BC","The time is right to purchase your first home, and this comfortable bungalow is a terrific candidate! The main floor has a huge living room, bright dining area, and kitchen with ample cupboards. Three bedrooms and 1 bathroom are also on the main floor. Downstairs you'll find an awesome wood stove in what could be turned into a fabulous family room, plus space to add a couple of bedrooms if you need them. Quiet street, mostly fenced yard backing onto a playground, and a large shed round out the package. Bring your ideas and ditch your landlord!",,"BC Northern","For Sale",,,,,,,,,"1/15/2017","$77,000","$37.75","0.91","2/1/2017","2","3","RS-1"
