"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Age","Agent Hit Count","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","ByLaw Infractions?","City","Class","Client Hit Count","Complex/Subdivision","CSA/BCE","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","For Appointment Call","Foundation","Full Baths","Gross Taxes","Income As At Date","Income Per Annum","Info Package Available?","Less Oper. Expenses","List Date","Natural Gas","Net Oper. Income","No. Floor Levels","Other Units","P.I.D.#","Permitted Land Use","Postal Code","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Stories in Building","Storm Sewer","Strata Maint Fee","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Status Change Date","Total Baths","Total Bedrooms","Zoning"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262108147/0/120/90/521afd201e377894996e3f89b4ca394c/13/c92863534a1af5bd33deef386b9017d6/262108147.JPG","R2086520","Residential Detached","S","34 4430 E 16 HIGHWAY","Smithers - Town","$42,500","1973","MANUF","1",,,,,,"43",,"250-847-5999","2013","Smithers And Area (Zone 54)",,,"0","2",,,,"Smithers","Residential Detached",,,"201868",,"Detached",,"11/30/2016",,"DONNA","Other","1","$750.51",,,,,"6/29/2016",,,"1",,"800-106-641",,"V0J 2N6",,"BC","WETT-certified wood stove in this 2 bedroom mobile home. Located in Hudson Bay Park, close to town. Newer twin-seal windows throughout. Newer laminate flooring as well. Separate laundry room. Very roomy, covered sundeck. Fenced yard for children or pets. Storage shed. 4 appliances included.","Foundation is wooden blocking.","BC Northern","For Sale",,,,,,,,,"10/12/2016","$42,500","$57.12","0.91","10/21/2016","1","2","MHP"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262137812/0/120/90/095a44a92f0ded6d1eb0337f92fc76aa/13/ec60b0be7dbf7c481e947499210801f0/262137812.JPG","R2116185","Residential Detached","S","71 5701 AIRPORT DRIVE","Fort Nelson -Town","$46,500","2001","MANUF","1",,,,,,"15",,"250-500-1434",,"Fort Nelson (Zone 64)",,,"0","3",,,,"Fort Nelson","Residential Detached",,,"40563",,"Detached",,"1/11/2017",,"SHERRY HART","None","2","$864.18",,,,,"10/11/2016",,,"1",,"800-108-806",,"V0C 1R0",,"BC","Step into style! This terrific 3 bedroom home features a unique kitchen with offset island, wall oven, and plenty of space for a dining table. From there, step down into the cozy sunken living room, complete with plush carpeting. There are 2 bedrooms and a full bathroom at the front of the home, and the master bedroom with 4 piece ensuite bath is at the back. The yard is fenced with chain link, and there's a great deck to sit outside and enjoy a little sunshine. Located on the front street in well-maintained Southridge Park, this home is an easy walk from all downtown amenities. Plus, it's on the school bus route. Banks are offering fabulously low interest rates, so check this home out before it's gone!","Court ordered sale, Schedule A must accompany all offers. Home sits on screw pilings. CSA# 40563","BC Northern","For Sale",,,,,,,,,"10/19/2016","$46,500","$38.24","0.95","10/19/2016","2","3","RMH"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262098859/0/120/90/1d53f691de3863579243f152c7a127ec/16/13d4a1dc8ed88db2b7ea2dbeb276b83c/262098859.JPG","R2077232","Residential Detached","S","66 201 CAYER STREET","Maillardville","$51,900","1973","MANUF","1",,,,,,"43",,"604-338-4812",,"Coquitlam",,,"0","2",,,,"Coquitlam","Residential Detached",,,"57260",,"Detached",,"5/19/2017",,"JAS","Concrete Block","1","$88.54",,,,,"6/2/2016",,,"1",,"800-105-966",,"V3K 2X8",,"BC","Welcome to Wildwood park home is located in nice quiet area of the park. Move in condition, 2 bedroom and unit has laundry. Covered parking, Wildwood park featuring playground, tennis courts, in-ground pool and clubhouse.","All measurements approx. - to be verified by Buyer. 24 HR NOTICE REQUIRED. Pad Rental Fee is subject to change upon new tenancy.","Greater Vancouver","For Sale",,,,,,,,,"10/14/2016","$51,900","$83.17","0.90","11/3/2016","1","2","RMH1"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262124935/0/120/90/b18671503b99747ed8c2ff73c06a6ffd/13/6adf0b1f9887d48936b4c4696202b0b1/262124935.JPG","R2103308","Residential Detached","S","28 770 N ELEVENTH AVENUE","Williams Lake - City","$55,000","1992","MANUF","1",,,,,,"24",,"250-302-2756",,"Williams Lake (Zone 27)",,,"0","3",,,,"Williams Lake","Residential Detached",,,"463036",,"Detached",,"1/13/2017",,"SHIRLEY MARCOTTE","Other","2","$625.11",,,,,"8/13/2016",,,"1",,"800-107-762",,"V2G 2M4",,"BC","Extra large end pad in desirable Fran Lee Park with rock wall planters. Making it a great downsize from a house or for a first home. This nice bright unit has skylights in the kitchen and main bath. Ceiling fans in bedrooms and living room. Master bedroom with 4 pc ensuite & walk-in closet. The other 2 bedrooms are at opposite end for added privacy. Also has an addition for possible family room or 4th bedroom along with a sundeck and storage shed. So much potential.","Foundation is wooden blocking. Furnace is original. Hot Water Tank is unknown.","BC Northern","For Sale",,,,,,,,,"10/12/2016","$55,000","$50.55","0.96","10/24/2016","2","3","MHP"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262121371/0/120/90/9ed945da3bfdece9e1419690a6302952/13/ed113b312f9c0c4575f4664d65caca08/262121371.JPG","R2099744","Land Only","S","5520 CANIM-HENDRIX LAKE ROAD","Forest Grove","$55,005",,,,,,,,"Road Access",,,"250-706-0291",,"100 Mile House (Zone 10)",,,,,"No","Not Available",,"Forest Grove","Land",,,,"No",,"At Lot Line","11/30/2016",,"WENDY PATTEN",,,"$922.12",,,"Yes",,"7/29/2016","Available",,,,"008-897-239","House/Single Family","V0K 1M0","No","BC","Court ordered sale. This 7.68 acre south-facing lot is just 15 minutes from 100 Mile House on a major paved road leading to Forest Grove and beautiful Canim Lake. Lightly treed with ground cover of meadow grass and flowers. Gently sloping hillside at the back provides views of valley. Some foundation ground breaking already in place as well as 2 large sheds complete with windows and ready for electrical hook up. Mixture of wire and rail perimeter fencing. On community water, natural gas available on the property and electrical at lot line. An excellent start for that hobby farm.","Court ordered sale, addendum A attached. Mobile has been removed.","BC Northern","For Sale","Unknown",,"None",,"No",,,"Community","10/13/2016","$55,005",,"1.00","11/10/2016",,,"RR2"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262104476/0/120/90/ac3bc56cff9871cfa86cd88ace82e76e/13/0c58dc6f6f563d322739c26252a28079/262104476.JPG","R2082849","Residential Detached","S","2109 EAGLE CREEK ROAD","Canim/Mahood Lake","$60,101","9999","HACR","1",,,,,,"999",,"250-706-1186",,"100 Mile House (Zone 10)",,,"2","1",,,,"Canim Lake","Residential Detached",,,,,"Detached",,"10/21/2016",,"GISELA/MICHELLE","Preserved Wood","2","$1,000.00",,,,,"6/17/2016",,,"2",,"006-542-085",,"V0K 1L0",,"BC","Older 3 bdrm home on 3.47 ac property located 40 min drive from 100 Mile House.  Open concept floor plan plus 1 bedroom & bath on main.  Basement used to have 2 bdrms & bath and a recroom but was turned into a grow-op. Water supply to the home is from a neighbouring property via an unregistered easement. Sold as is where is. Schedule A & D do apply. L#8213","Subject to Court Approval.","BC Northern","For Sale",,,,,,,,,"10/17/2016","$60,101","$26.13","1.00","10/27/2016","2","3","RR3"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138950/0/120/90/78f2f5cbc6839829d29e6bbab9085461/14/87b0c00053b8e21870a2160e8f9d8d48/262138950.JPG","R2117323","Residential Attached","S","228 1783 AGASSIZ-ROSEDALE HIGHWAY","Agassiz","$69,000","1975","APTU","1",,,,,,"41",,"607-799-6799",,"Agassiz",,,"0","1",,,,"Agassiz","Residential Attached",,,,,"Attached",,"4/18/2017",,"Dan Friesen","Concrete Perimeter","1","$406.78",,,,,"10/18/2016",,,"1",,"023-570-024",,"V0M 1A4",,"BC","Calling all investors, this unit already comes with a tenant! 1 bedroom, 1 bath condo with local mountain views. Walking distance to shopping, restaurants, library and more. Harrison Hot Springs, Bridal Falls, hiking and fishing is only mins away. Get into the rental investment market with only $13,900 down payment and low monthly mortgage payments. Don't hesitate, these units sell fast!","All measurements are approximate, Buyer or Buyers agent to verify if important. 24 hours notice required for Tenants rights. Current tenant on lease till February 2017 at $450","Chilliwack","For Sale",,"3",,"$176.46",,,,,"10/19/2016","$69,000","$116.95","0.99","10/24/2016","1","1","RM2"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262137313/0/120/90/ffb51a7efe7c342e01cc30f7258b8309/14/0beec2294e439567a444af784d3d7c47/262137313.JPG","R2115686","Residential Attached","S","343 1735 AGASSIZ-ROSEDALE HIGHWAY","Agassiz","$73,000","1982","APTU","1",,,,,,"34",,"604-796-3000",,"Agassiz",,,"0","1",,,,"Agassiz","Residential Attached",,"WOODSIDE TERRACE",,,"Attached",,"1/31/2017",,"TAYLOR ROTH","Concrete Perimeter","1","$442.03",,,,,"10/8/2016",,,"1",,"001-025-376",,"V0M 1A2",,"BC","Attention! Fantastic chance to buy for Investors or First-Time Home Buyers! 1 bed, 1 bath, fully rentable condo available at Woodside Terrace in the heart of Agassiz. This unit may be the best located 1 bdrm within the building (quiet back of the building, deck faces the open side w/ beautiful Mt. Cheam views!) A few recent touch ups including fresh paint, trim work, and some flooring. Many building upgrades over the past few years including roof (2012), windows (2010), balcony membranes (2013), and fully painted exterior. Potential to rent for $650 - $700 monthly - a cheap investment that will cash flow. Or move in and enjoy for yourself! Nice unit in a great, central Agassiz location.","All measurements are approx. and should be verified by the Buyer/Buyer's agent. Square footage form Strata plan. Some touch ups just completed - Rentals allowed. 1 dog (20 lbs max) or 1 cat.","Chilliwack","For Sale",,"3",,"$146.65",,,"45",,"10/12/2016","$73,000","$112.31","1.05","10/18/2016","1","1","RM2"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262115122/0/120/90/1f92b5632ee964391146f80eaf24ff44/15/009273b30fb285ded248c5f08697638f/262115122.JPG","R2093495","Residential Detached","S","15 32380 LOUGHEED HIGHWAY","Mission BC","$75,000","1973","MANUF","1",,,,,,"43",,"604-807-3826",,"Mission",,,"0","2",,,,"Mission","Residential Detached",,"THE GROVE MOBILE PARK","80967",,"Detached",,"7/16/2017",,"Kristi","Other","1","$0.00",,,,,"7/16/2016",,,"1",,"900-580-108",,"V2V 1A4",,"BC","Great 2 bedroom home located in The Grove!  Large mobile with newer, updated Ikea kitchen, hot water on demand and walk in tub worth $15,000.  Close to all amenties, transit, hospital and restaurants.  One of the nices in the park - you won't be disappointed!","Measurements are approximate and should be verified by buyer or buyers agent if deemed important. Please use TOUCHBASE for all showing requests. 55+ park. Park approval required.  SOLD FIRM","Fraser Valley","For Sale",,,,,,,,,"10/17/2016","$75,000","$75.15","1.00","10/20/2016","1","2","MHP"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138034/0/120/90/a3f05cd96979a25ea095f87831bc4ad6/16/ad060bd3d5efa2b02c6b0d3820b9e4e5/262138034.JPG","R2116407","Land Only","S","44149 BAYVIEW ROAD","Lake Errock","$84,495",,,,,,,,"Road Access",,,"778-288-1538",,"Mission",,,,,"No","Not Available",,"Mission","Land",,"Lake Errock",,"No",,"At Lot Line","3/15/2017",,"Michelle Chartrand",,,"$255.76",,,"Yes",,"10/8/2016","Not Available",,,,"009-166-947","House/Single Family","V0M 1N0","No","BC","This is it!  Just 20 minutes east of Mission via Hwy. 7 to your own lake view property.  Develop and build your dream home or just simply park a trailer or pitch a tent on your own personal camping property.  Just a hop and a skip to the private beach.  Dip your boat in the water or go for a swim. Drive a few more minutes down the highway and you are at the famous 18-hole Sandpiper Golf Course, Sasquatch Inn and the Hemlock Mountain ski hill.  Golfing, skiing, biking, swimming, fishing, hiking; all of this and more awaits you at this unique oasis of contentment! ***PLEASE NOTE** This lot has no septic or well. Electricity is at lot line and Telephone and Cable are available nearby. Natural gas is unavailable.","This lot is undeveloped.  Please see attached docs regarding uses, siting and building height for Rural Residential 2 (RS-2).  Buyer or buyer's agent is responsible to gather info regarding septic and well restrictions if necessary.  Please Touchbase to advise L/A of viewing.","Fraser Valley","For Sale","None",,"None",,"No",,,"None","10/19/2016","$84,495",,"1.00","10/26/2016",,,"RS-2"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138063/0/120/90/e64449eb52fac1609007698c5896127e/13/524393b1b2251fc59cd883ab6bd47b7b/262138063.JPG","R2116436","Residential Detached","S","3568 BRADLEY CREEK ROAD","Forest Grove","$85,000","1980","HACR","2",,,,,,"36",,"250-395-3424",,"100 Mile House (Zone 10)",,,"0","2",,,,"Forest Grove","Residential Detached",,,,,"Detached",,"3/31/2017",,"BRENDA HUTTON","Concrete Perimeter","1","$840.40",,,,,"10/9/2016",,,"2",,"006-064-221",,"V0K 1M0",,"BC","Just over 15 1/2 acres on Bradley Creek Road. Long driveway to the homesite making this a very private piece of property. Well treed - home has been vacant and the property has become overgrown. Bradley Creek runs through the property at the back.  Log home in need of some love. L#8419","House has not been maintained and in need of a lot of work.  Well is a seepage well - was told it had lots of water, but there appears to be a breakage in the line and no water running.","BC Northern","For Sale",,,,,,,,,"10/21/2016","$85,000","$94.87","0.85","10/24/2016","1","2","RR1"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262084498/0/120/90/58f7d202803873bd11e8b864badc8969/14/3870efc00a0e58c1261a0526be2a00fb/262084498.JPG","R2062871","Land Only","S","DL 3428 ANEKO CREEK","Williams Lake - Rural North","$85,000",,,,,,,,"Road Access",,,"604-491-1060",,"Williams Lake (Zone 27)",,,,,"No","Not Available",,"Williams Lake","Land",,,,"No",,"None Available","12/31/2017",,"LINDA OR FREDDY",,,"$640.00",,,"Yes",,"4/27/2016","Not Available",,,,"015-085-546",,"V0L 1H0","No","BC","A new world to conquer 320 acres of pristine beauty with a year-round creek. A perfect setting for your future recreational home. The region is known for its great hunting and fishing. Explore Nazko Provincial Park which is close by and enjoy the rural wilderness that this property has to offer.","Additional PID# 015-085-520","BC Northern","For Sale","None",,"None",,"No",,,"None","10/12/2016","$85,000",,"0.86","10/14/2016",,,"R/A"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262131868/0/120/90/b02247ea2d9034c31bbd0005d5ee7be7/13/7498b9cce3ab12279232b7fa24327574/262131868.JPG","R2110241","Land Only","S","6TH AVENUE","Crescents","$88,000",,,,,,,,"Lane Access",,,"250-607-8090",,"PG City Central (Zone 72)",,,,,"No","Not Available",,"Prince George","Land",,,,"No",,"At Lot Line","12/31/2016",,"JEN OR ROD",,,"$0.00",,,"No",,"9/19/2016","At Lot Line",,,,"010-423-222","House/Single Family","V2L 3N6","No","BC","33x110 lot in the Crescents. There are lots of new builds in this part of the Crescents. This is a nice flat lot surrounded in character homes and ready for your ideas or dream home. Lane access for parking.","Not serviced.","BC Northern","For Sale","Available",,"At Lot Line",,"No",,,"City/Municipal","10/12/2016","$88,000",,"0.89","11/21/2016",,,"RS4"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262126700/0/120/90/3f1da5f283c3fb2dc0973b6e0edf6912/16/62928ee2e3495a2f7e8f044ec634aad9/262126700.JPG","R2105073","Residential Detached","S","5 201 CAYER STREET","Maillardville","$89,900","1967","MANUF","1",,,,,,"49",,"604-307-5937",,"Coquitlam",,,"0","3",,,,"Coquitlam","Residential Detached",,"Wildwood Park","3531969",,"Detached",,"11/15/2016",,"ROBERT PHILLIPS","Concrete Slab","1","$259.53",,,,,"9/1/2016",,,"1",,"800-107-944",,"V3K 2X8",,"BC","Wildwood Park Immaculate, Spacious & Bright thru-out, Living room, Dining room, 3 bedrooms updated wiring (100) amp service 175 sq.ft  Sundeck to enjoy summer Barbeques Covered Carport 8x12 storage shed.great location in the park Well managed Pet friendly park with Indoor Pool and Club house.Close to shoping, transit and easy access to Hwy 1 ","M.R. #011021 Make/Model Imperial Schult Serial No.1429099 Buyer must have park approval.","Greater Vancouver","For Sale",,,,,,,,,"10/12/2016","$89,900","$87.28","1.00","10/21/2016","1","3","MHP"
